"","ID","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40304",350,474,580,497,228,419,219,519,288,150,356,168,0.748731971614999,5.57569264141835,4.55286176816774,0.000468308332462198,0.477903787805874,-0.220375921282101
"2","GB40305",4222,4646,10157,5932,3179,6458,3404,5718,3955,1892,3413,1612,0.928186865374922,9.2167980906811,4.20307171545248,0.000913352128787868,0.477903787805874,-1.16249269034892
"3","GB40618",3088,1892,5237,1609,1256,6340,949,1461,792,651,1184,155,2.04868383273969,7.67345089553797,4.04665475378186,0.00123608991227861,0.477903787805874,-1.13170098642705
"4","GB41139",2388,3044,6337,3892,2609,5397,2584,3116,3349,1604,2574,1268,0.786914324525856,8.73606013584316,3.67019912241616,0.00258031674396333,0.477903787805874,-1.74517348575364
"5","GB41143",3920,4854,9440,6108,4221,8446,3601,4907,5214,2626,4412,2408,0.749195558549939,9.4142981348973,3.81676393574364,0.00193531884787964,0.477903787805874,-1.65111512845217
"6","GB41247",156,262,234,265,110,172,145,169,148,113,135,73,0.702209361694008,4.51502439090938,3.70635243668885,0.00240331643281719,0.477903787805874,-1.49559421694516
"7","GB41863",165,435,356,448,188,324,185,371,267,116,236,164,0.598917794379184,5.19743137041144,5.58076117373739,7.16151901160622e-05,0.477903787805874,1.09070329579488
"8","GB42675",61,178,158,182,71,168,64,161,123,32,105,79,0.644848881836782,3.91226871055672,3.93285919790147,0.00154246619574542,0.477903787805874,-1.29067399833209
"9","GB42792",3153,5484,10236,6042,3132,5585,2890,7069,3246,1452,3346,936,1.10738023164136,9.06807535640113,3.90492251965642,0.00162888279476509,0.477903787805874,-1.49611568834497
"10","GB42835",1006,2434,3594,3028,1761,3875,1533,1842,2393,736,1822,801,0.860426149219403,8.06317149587084,4.10781922423608,0.00109787163697513,0.477903787805874,-1.09854994420296
"11","GB44144",376,511,1013,629,393,1037,444,494,555,245,471,310,0.672903248285579,6.18642367359534,3.619793401405,0.00284935986800406,0.477903787805874,-1.58518486914386
"12","GB44560",1292,2291,2434,2410,965,2060,1421,2809,1352,640,1339,671,0.686925174099292,7.76133134601367,3.61196752127282,0.0028936057457429,0.477903787805874,-1.72071825319871
"13","GB45017",1272,2190,3087,1923,1027,2359,1268,2041,1415,880,1244,690,0.728999134168979,7.76540802255304,4.02271124632889,0.00129493187746047,0.477903787805874,-1.16886247952645
"14","GB45099",1964,3262,7829,3717,2671,5620,2573,2904,2820,1479,2519,980,0.947556492212168,8.67549910801201,3.78625833273787,0.00205451208619654,0.477903787805874,-1.59049146954535
"15","GB45288",308,552,1169,670,477,827,439,410,542,250,436,183,0.877794666750272,6.0959420472456,3.8606462735318,0.00177606925713252,0.477903787805874,-1.22782567399353
"16","GB45476",2381,2576,5090,3449,2442,5403,2069,2018,2772,1486,2568,1024,0.920541000754502,8.53014065883417,3.67594838267379,0.00255131034268071,0.477903787805874,-1.7150001149468
"17","GB45731",2617,3712,6204,3918,3005,6549,2636,3339,3590,1845,3232,1361,0.792025741893452,8.88116044519764,3.64961794507413,0.00268691875032639,0.477903787805874,-1.78846120572862
"18","GB45763",127,181,296,82,75,300,44,72,87,35,125,18,1.56591005620032,3.73172003602535,3.70447158495154,0.00241221390239696,0.477903787805874,-1.67129107176245
"19","GB45956",2192,3313,7117,3856,3247,5256,2680,2767,3822,1225,2366,1209,0.949414716590823,8.72963368336586,4.02560447391787,0.00128767225562203,0.477903787805874,-1.29739134027052
"20","GB46188",117,228,164,236,117,227,71,200,138,96,133,99,0.666326780109924,4.38952698382117,3.96457988025436,0.00144999085427527,0.477903787805874,-1.14698050819998
"21","GB46248",38,72,76,76,58,54,86,175,99,85,112,122,-0.758939480638706,3.59099160256411,-4.02311772570286,0.00129390942943837,0.477903787805874,-1.27250119378613
"22","GB47048",81,211,209,231,114,187,117,131,170,74,162,98,0.538487834216125,4.36170622226918,3.63036407706346,0.00279067944987994,0.477903787805874,-1.62094339697793
"23","GB47141",12,26,34,33,28,41,54,70,74,29,57,41,-0.827385139428781,2.481785301925,-4.1557840245481,0.00100061277083209,0.477903787805874,-1.53710028214966
"24","GB47142",215,237,471,313,269,274,485,863,566,270,622,780,-0.894936738932314,5.88179799548288,-3.99797981179607,0.00135871903956318,0.477903787805874,-1.02208558331402
"25","GB47549",13,48,40,38,25,29,8,35,23,11,22,10,0.953049311175459,1.70942197696542,3.87542715888148,0.00172548500457636,0.477903787805874,-2.11616087667124
"26","GB47610",4227,5625,12553,7295,6599,11616,4256,4629,5747,3111,4978,1932,1.02757300353167,9.62191315899933,3.86906831262396,0.00174706451024498,0.477903787805874,-1.62117929005101
"27","GB47679",6087,6668,16393,8907,6455,11072,5092,6929,7436,3576,5091,2575,0.950078641635216,9.88886683897426,3.96632624324714,0.0014450670314195,0.477903787805874,-1.55040695372572
"28","GB48003",55,91,73,121,41,51,35,81,45,26,47,30,0.769966846450796,2.96066258189345,3.64072923841916,0.00273432669924976,0.477903787805874,-1.92783628388595
"29","GB48125",277,676,675,649,237,570,215,596,464,180,484,240,0.610187924990705,5.85531165295478,3.85516317049164,0.00179521551097045,0.477903787805874,-1.22167607270148
"30","GB48190",254,698,788,803,266,801,275,552,435,183,484,227,0.766313694134813,5.95552640119843,4.87661609127028,0.00025547104388322,0.477903787805874,0.198515005784609
"31","GB48259",535,824,1263,910,613,981,615,753,830,416,534,336,0.661534159009247,6.63018594797524,3.73837404907422,0.00225683997364219,0.477903787805874,-1.43976525559177
