"","ID","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB42475",130,374,213,347,347,221,603,857,632,1009,530,286,-0.964251634674292,5.85532487512911,-5.36948281016482,0.000101762125762679,0.28693229119954,1.14368115345081
"2","GB43007",461,2870,870,1720,1326,1056,2495,3723,3674,3170,3513,2097,-1.12658408849193,8.12513591818168,-5.16960580874185,0.000146095871282862,0.28693229119954,0.483557338244842
"3","GB43908",391,1059,361,535,820,392,1667,1842,2092,1387,1218,801,-1.12709050932896,7.01968497123963,-5.76077004839072,5.09270065945234e-05,0.28693229119954,1.46910470833561
"4","GB45851",224,356,156,231,302,198,590,646,1149,806,378,364,-1.08612824918972,5.79521471623335,-5.19396902503678,0.000139756220520668,0.28693229119954,0.899296027415107
"5","GB52597",32,48,26,56,45,37,102,105,221,122,83,97,-1.23873786930015,3.31861960680049,-5.48821165960817,8.23003218536201e-05,0.28693229119954,0.703484591621376
"6","GB41776",111,406,138,131,370,238,1330,1304,1135,916,362,565,-1.79232088359501,5.93418603552918,-5.06370009091618,0.000177330268635676,0.290230539667057,0.666565374507607
"7","GB40084",51,108,65,120,103,75,37,63,104,80,54,40,0.773046007806458,3.37392472217234,4.95104157304453,0.000218265538911315,0.306195370301301,0.150530385375391
"8","GB50013",296,823,402,698,845,383,1003,1164,1619,1233,1068,479,-0.671805325328451,6.76293317147224,-4.67984873649278,0.000362199905797377,0.395200341658916,0.0912275749677276
"9","GB53579",244,1205,256,512,1123,299,2099,2001,1376,3316,1423,829,-1.55150872759692,7.05223409885837,-4.69703406299361,0.000350666675596743,0.395200341658916,0.0616716509439144
"10","GB41616",16,97,37,91,64,31,133,124,156,167,111,88,-1.03932313069534,3.51241806196428,-4.3979991076598,0.000618766064929315,0.489445916173227,-0.546048983243118
"11","GB43805",537,1508,378,1054,1135,472,1506,1953,2551,2117,1772,730,-0.871486909807214,7.35201995960453,-4.28440417052253,0.000769682888360566,0.489445916173227,-0.556369176008404
"12","GB45147",313,1374,421,1225,938,585,1951,1510,3216,2154,1574,582,-0.934804862502695,7.29855881004004,-4.15064675496502,0.000996834859823274,0.489445916173227,-0.745629160244278
"13","GB46772",634,1456,634,1669,1558,888,1959,2068,3123,2641,1909,926,-0.627101555974332,7.72599963448902,-4.1956035498397,0.000913678743473294,0.489445916173227,-0.730527286736971
"14","GB49785",388,373,466,749,469,664,178,512,418,211,174,222,1.27841411650201,5.73082649415047,4.16545742530552,0.000968616146907469,0.489445916173227,-0.608551527298742
"15","GB50177",108,300,113,211,190,136,238,304,455,405,356,130,-0.538909447261375,5.01299497697068,-4.18416922973756,0.000934130461941596,0.489445916173227,-0.586921937648909
