"","ID","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40225",9,20,38,31,38,59,62,132,134,29,47,79,-1.21877806242162,2.7217211877191,-4.21111942874669,0.000913528096449055,0.465488402728115,-0.981422451919401
"2","GB43141",46,51,81,54,126,100,203,290,280,68,74,179,-1.11179687462871,3.96348509795177,-4.41821832513483,0.000615328390489792,0.465488402728115,-0.364587044273314
"3","GB43155",69,126,157,148,149,101,94,141,102,62,72,109,0.504597930910166,3.9673906446291,4.17066000909496,0.000987336426243842,0.465488402728115,-0.70169270597579
"4","GB44590",58,77,93,47,87,70,184,276,179,85,70,205,-1.05770827130869,3.91815666459295,-5.01880289048789,0.000201078048006427,0.465488402728115,0.452415775066311
"5","GB45101",129,88,123,141,225,273,357,553,549,228,195,470,-1.20097991539129,5.10901564912067,-4.39338519125255,0.000645035065022339,0.465488402728115,-0.265596875677535
"6","GB45733",78,104,152,142,146,114,240,381,235,107,92,211,-0.580456689670195,4.46746291376338,-4.48652608850873,0.000540671198591154,0.465488402728115,-0.160872648228593
"7","GB47375",4,3,2,6,19,8,21,26,35,17,14,30,-1.86061664033105,0.782622802647486,-4.46402707692775,0.000564171319276454,0.465488402728115,-1.47735542896732
"8","GB47425",44,41,62,86,93,74,122,221,143,59,69,130,-0.754311003127623,3.64572067487667,-4.19252312739208,0.000946722951076107,0.465488402728115,-0.743635974189426
"9","GB47588",8,16,20,21,31,33,44,109,47,39,22,58,-1.15979419525423,2.1868703877999,-4.19232047260348,0.000947091432349468,0.465488402728115,-1.1825788048055
"10","GB48684",38,39,29,34,28,51,79,131,129,79,36,93,-1.1922974283195,3.02469705828322,-4.2188001578362,0.000900168504240062,0.465488402728115,-0.87697911657788
"11","GB49273",11,9,8,8,13,7,35,38,33,12,9,24,-1.22326572638023,1.1161947337073,-4.33265977321555,0.000724059911572407,0.465488402728115,-1.44796636581852
"12","GB49322",27,72,88,76,60,40,131,174,147,60,46,114,-0.743771525931325,3.47748348245239,-4.53623488949057,0.000492261532950264,0.465488402728115,-0.31211935986475
"13","GB49535",200,238,364,326,361,205,803,776,774,215,271,481,-0.71900471049277,5.74831281977325,-4.32216556782715,0.000738694993723919,0.465488402728115,-0.359496231350805
"14","GB49979",7,10,13,9,15,11,21,35,36,18,16,35,-1.12648661560223,1.31218662456171,-4.86038283378016,0.000268927315867945,0.465488402728115,-0.873537431910897
"15","GB50733",47,53,31,55,41,37,92,148,118,43,69,90,-0.965666827656194,3.18167316241826,-4.19987374228217,0.000933456468333061,0.465488402728115,-0.851817499404798
"16","GB51190",23,71,64,78,58,68,114,171,131,74,54,200,-0.884122585116664,3.5600609139412,-4.29336853772409,0.000780437666316401,0.465488402728115,-0.62641760847635
"17","GB53721",94,113,93,113,136,160,239,341,233,157,142,249,-0.843439978748036,4.54852267749739,-4.16640627523405,0.000995443631088637,0.465488402728115,-0.643860875901597
"18","GB54546",9,5,12,8,7,7,17,41,22,12,16,18,-1.18777828506946,0.911947144202512,-4.25880425698288,0.000833758725108094,0.465488402728115,-1.59597497954677
"19","GB54607",119,255,254,350,276,192,194,287,156,111,104,197,0.598159420441581,4.83622895369678,4.45408801712921,0.000574885538676163,0.465488402728115,-0.16541679544893
"20","GB54642",11,5,6,13,14,26,36,61,49,24,16,60,-1.70478997222088,1.59674269053835,-4.61716554745853,0.000422798339857634,0.465488402728115,-0.989956603325592
"21","GB55032",3,8,6,5,9,2,17,50,26,7,6,18,-1.6022270937,0.479480874898272,-4.51827694156112,0.000509212272063771,0.465488402728115,-1.53319911736897
"22","GB41401",36,53,71,79,63,94,96,223,151,72,79,118,-0.752400920491111,3.64777478676521,-3.96910264286831,0.00145718043460047,0.507063416119825,-1.06534235409456
"23","GB41649",45,57,118,52,65,84,140,398,175,72,63,160,-1.02925412174202,3.82590131422299,-3.98209515493934,0.00142092671987315,0.507063416119825,-1.02058605074596
"24","GB47281",65,55,119,105,92,180,207,426,243,95,94,263,-0.968011415504717,4.31804552768595,-3.9525341042252,0.00150478644968265,0.507063416119825,-0.998929178656258
"25","GB52796",75,119,178,198,146,125,114,161,137,66,71,131,0.436658657540274,4.14561077386243,4.04181878120692,0.00126576059098283,0.507063416119825,-0.867661244052421
"26","GB53139",76,93,155,93,75,109,198,518,291,115,94,163,-0.943849514471006,4.33732101904501,-3.92667140872943,0.00158229147233118,0.507063416119825,-1.03649371645341
"27","GB54300",97,139,191,235,248,155,135,167,144,73,106,153,0.570493460076321,4.42239202043041,4.00565312661623,0.0013575231616537,0.507063416119825,-0.893582646651661
"28","GB54528",4,8,10,1,10,3,23,37,28,11,12,12,-1.75222622785241,0.554911596641427,-3.93310167416694,0.00156264881426263,0.507063416119825,-2.0178180530303
"29","GB54610",125,199,304,431,366,207,212,303,206,78,94,253,0.638440843366691,4.92804521226385,4.02536741734923,0.00130668949334924,0.507063416119825,-0.831467327209158
"30","GB54728",17,22,45,30,46,49,72,122,73,37,36,68,-0.85051249031876,2.73817544876147,-4.09682914234932,0.00113817731626813,0.507063416119825,-1.110647560361
"31","GB54935",50,91,86,58,87,108,154,264,176,75,73,173,-0.793628228966635,3.92897283494046,-3.9207156175064,0.00160070935842307,0.507063416119825,-1.09038523580774
"32","GB41839",14,14,32,40,52,37,56,111,70,28,38,78,-0.924196560141532,2.58109989079494,-3.80642286291419,0.00199974747665704,0.516776847915056,-1.53017156827012
"33","GB43096",7,8,15,7,12,12,21,59,39,17,7,33,-1.24826510986282,1.2222754956938,-3.85518565570053,0.00181838641971536,0.516776847915056,-1.88433341185894
"34","GB44536",65,68,131,99,101,87,347,243,222,103,59,242,-0.908841310951844,4.1997522661253,-3.8284606579726,0.00191560769289074,0.516776847915056,-1.20090832294809
"35","GB46117",5,6,11,8,5,6,15,24,19,10,6,16,-0.92286124415391,0.55993785510252,-3.86606035993546,0.00178027767320933,0.516776847915056,-2.0789314661247
"36","GB46979",7,14,14,18,24,12,11,11,11,6,3,6,0.996761984372597,0.638901614051403,3.86077608653276,0.00179869296331503,0.516776847915056,-2.05292418660919
"37","GB47036",41,49,77,57,58,78,127,278,164,58,41,123,-0.896395004130397,3.56330210360773,-3.81593006623579,0.00196299755739857,0.516776847915056,-1.30445273545931
"38","GB50619",26,36,34,46,42,48,100,127,88,37,27,83,-0.799747267539535,2.90655438258276,-3.83632123959437,0.00188647521191703,0.516776847915056,-1.40715831209878
