"","ID","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB41297",39,63,380,193,156,332,393,389,479,246,826,874,-1.50632995509566,5.24975136850615,-4.15216533724918,0.00104016535928673,0.610313385892268,-1.09483497069434
"2","GB41643",54,40,387,178,99,340,283,523,646,318,454,941,-1.67267527140451,5.17512722376101,-3.90655025753027,0.0016693240580887,0.610313385892268,-1.41298041354478
"3","GB42202",7,4,121,36,35,58,93,84,102,61,144,216,-1.64590216264402,2.92034544490357,-3.80130566360571,0.00204738739370506,0.610313385892268,-1.95722313268605
"4","GB42596",28,17,214,126,110,235,259,255,294,266,425,303,-1.47578604548885,4.49521695650923,-4.5272526801566,0.000510755959878725,0.610313385892268,-0.693308434422962
"5","GB42634",114,70,253,214,241,320,257,398,282,215,586,388,-0.708825333577646,5.13478566844319,-3.80289440126169,0.00204107607701102,0.610313385892268,-1.49740947738854
"6","GB43075",37,21,115,120,118,160,117,112,116,133,333,274,-0.793890349161032,4.00516195876287,-3.87875497914476,0.00176166176799628,0.610313385892268,-1.5010462393215
"7","GB43087",20,11,170,108,120,185,204,171,308,155,483,634,-1.65125680154905,4.30907407989027,-4.03802688675814,0.00129507173894847,0.610313385892268,-1.33029375827115
"8","GB43991",10,8,30,29,23,30,29,31,29,43,92,70,-1.00251846398932,2.08038271776317,-4.9113582251691,0.000250665658969924,0.610313385892268,-1.30611062867774
"9","GB44219",9,11,229,74,52,130,257,174,194,98,407,477,-1.8856878446552,3.92966887286276,-3.87844715326712,0.00176271303295591,0.610313385892268,-1.61563667794654
"10","GB45512",29,40,205,96,104,161,158,171,174,127,473,470,-1.14863056932364,4.31728913246041,-3.83410187975626,0.00192103864768883,0.610313385892268,-1.52380674822463
"11","GB46301",1,1,14,12,6,12,37,22,22,9,46,56,-2.0903991639653,0.84712597552989,-4.40039565675624,0.000648572051240071,0.610313385892268,-2.2729087696079
"12","GB46302",65,73,311,308,195,450,504,484,477,282,695,1019,-1.33467428223689,5.49312183107919,-4.36589962315865,0.000692312040818554,0.610313385892268,-0.831992373653306
"13","GB46365",308,314,5568,1512,1035,2711,5006,3827,3909,2731,6164,7725,-1.92295545980113,8.36397385658422,-3.96921431301328,0.00147883583275706,0.610313385892268,-1.7377596482499
"14","GB46427",56,88,341,386,201,635,857,662,549,321,690,1366,-1.51640742885361,5.7490071768899,-3.81584313771207,0.00199036930110672,0.610313385892268,-1.54524942493241
"15","GB47394",57,21,81,86,104,120,97,121,93,112,195,142,-0.591988439610196,3.72197370605174,-3.84217896707325,0.00189115820822862,0.610313385892268,-1.59856732605228
"16","GB47942",88,62,951,394,300,867,1134,960,1378,708,1655,2244,-1.99174025868167,6.42092964248035,-4.33945231882496,0.000727896379685852,0.610313385892268,-1.0099153623058
"17","GB48697",19,15,256,122,69,204,290,241,324,188,287,464,-1.6580868968185,4.36077792310189,-3.84078403149488,0.00189628462795772,0.610313385892268,-1.558417707071
"18","GB50095",253,148,1778,625,564,1227,1556,1235,1883,1197,1807,2305,-1.45717298716267,7.08234135088353,-3.95649523747263,0.00151561797399318,0.610313385892268,-1.53473458370917
"19","GB50098",32,24,587,298,155,615,861,514,747,492,1469,2085,-2.18416626403719,5.7273408546284,-3.89707517174814,0.00170023314041486,0.610313385892268,-1.4883946230466
"20","GB50196",301,255,3271,1850,1036,3177,3025,4060,3649,3108,5530,9399,-1.9589326294096,8.28007682625612,-4.37698088990347,0.00067793948799095,0.610313385892268,-1.31145935093839
"21","GB50538",56,47,388,203,252,441,447,396,692,294,1122,1268,-1.60220677903576,5.52274046141658,-4.25555584845816,0.000853748417493051,0.610313385892268,-0.989296964848464
"22","GB50814",104,36,301,292,289,304,346,337,218,269,858,590,-0.875957542604699,5.22628548624428,-3.9495920599839,0.00153597100333423,0.610313385892268,-1.31718050988402
"23","GB51068",329,363,2900,1703,1057,2839,4663,4093,4567,2275,3970,7262,-1.856382600501,8.26922282677955,-4.47628238170234,0.000562087356250405,0.610313385892268,-1.21173831076743
"24","GB52318",33,20,309,195,167,113,983,2858,531,448,858,152,-2.55794495076128,5.1780620363604,-3.99450630094813,0.00140837985736411,0.610313385892268,-1.38420333958159
"25","GB52721",27,15,94,39,69,79,95,313,122,99,250,280,-1.67769273745054,3.65888362004015,-5.00014082983587,0.000213196648075711,0.610313385892268,-0.449444935753442
"26","GB52785",30,20,365,135,128,303,365,292,386,246,573,768,-1.62895497959818,4.87169555444547,-3.97835349754145,0.00145297035553664,0.610313385892268,-1.33477962787602
"27","GB52927",5,3,73,28,19,48,58,47,68,48,119,131,-1.61235005730021,2.38268987108805,-3.98353161034233,0.00143852098763901,0.610313385892268,-1.9713879927225
"28","GB53013",198,251,2736,1000,1679,2436,2608,2451,3016,2315,6021,7342,-1.88810315469641,8.00235749417487,-4.16903916063928,0.00100710195691648,0.610313385892268,-1.4649520723528
"29","GB53431",20,16,86,76,99,71,93,110,76,84,292,140,-0.978117411028197,3.46165875221248,-4.29857691518169,0.000786637978468158,0.610313385892268,-1.17537841919397
"30","GB53986",57,5,300,156,145,135,522,388,238,209,814,982,-2.01854884046161,4.77272032618468,-4.34182266679557,0.000724631682594442,0.610313385892268,-0.956860468133424
"31","GB54418",100,81,767,371,354,597,849,814,796,709,672,1055,-1.39701862035452,6.09072109336473,-4.00195421084368,0.00138829310574691,0.610313385892268,-1.3406908110665
"32","GB55995",11,9,136,46,77,68,117,92,112,86,285,273,-1.51382844826341,3.41802309465249,-4.20220876002372,0.000945214495534092,0.610313385892268,-1.34779271218626
"33","GB40076",42,33,207,160,201,183,201,166,141,184,571,341,-0.814613615665871,4.52360949702463,-3.71162389553565,0.00243780752807039,0.64152100325843,-1.64376764640067
"34","GB41208",95,125,236,205,261,282,131,108,62,124,247,224,0.606923069814525,4.50901781355903,3.68318490344324,0.00257679021122091,0.64152100325843,-1.67025892424109
