"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40013",194,295,158,38,76,215,97,50,23,118,97,52,0.978126381291463,3.86131532514267,2.15977857126943,0.0485608461243805,0.999263407319538,-4.39572333878458
"2","GB40392",221,184,277,154,107,63,73,88,131,140,57,19,0.833771435274289,4.02712299414978,2.27019585474579,0.0394604931784965,0.999263407319538,-4.36314829816486
"3","GB40425",30,31,51,12,34,26,88,78,61,19,65,10,-0.836531901056635,2.45011153102447,-2.19979395007743,0.0450573125433183,0.999263407319538,-4.46389620273443
"4","GB40494",23,17,29,9,14,16,34,38,29,16,28,16,-0.767361513266742,1.73392382342248,-2.71479431729963,0.0167240196119548,0.999263407319538,-4.44177788867343
"5","GB40617",51,45,63,13,32,19,7,3,49,18,29,8,1.05355226895234,1.72328623480286,2.26461088365208,0.0398794714375655,0.999263407319538,-4.48652788593425
"6","GB41337",29,27,42,15,10,13,11,7,9,15,8,4,1.0449579870152,1.08128293233176,3.25003464327562,0.00579043956990592,0.999263407319538,-4.43193533824445
"7","GB41488",114,136,150,80,65,87,131,139,136,90,143,72,-0.391657711879065,4.08268558154294,-2.31845112517564,0.03600914343264,0.999263407319538,-4.34108067225994
"8","GB41839",16,39,60,8,19,18,36,25,31,30,66,13,-0.641040562740486,2.02836913879749,-2.22234860357759,0.0431880332430016,0.999263407319538,-4.47832788568653
"9","GB41909",65,82,130,33,90,37,74,71,109,103,134,37,-0.547693548293557,3.5233863286019,-2.36933223205078,0.0326798875031415,0.999263407319538,-4.37401164238229
"10","GB41976",15,25,19,7,10,10,21,10,18,21,37,9,-0.605931678262032,1.28710265413144,-2.21715403079381,0.0436120028928618,0.999263407319538,-4.50291654626071
"11","GB42150",722,814,912,682,815,1505,354,609,684,544,942,266,0.561161996903523,6.72669620616675,2.15620351793481,0.0488859034242288,0.999263407319538,-4.36590270982962
"12","GB42346",23,42,59,17,23,37,10,12,20,28,23,8,0.781737080714602,1.7958992891621,2.81108190503102,0.0138383268619359,0.999263407319538,-4.43054455091085
"13","GB42409",207,420,128,65,58,57,33,19,105,55,42,15,1.46072681976058,3.3590884653408,3.15912662355508,0.00693974775756573,0.999263407319538,-4.27320919200544
"14","GB42458",24,23,43,4,19,14,41,21,33,21,41,19,-0.816611877186366,1.81585718532758,-2.5646951889813,0.0224218497422454,0.999263407319538,-4.452445060425
"15","GB42477",10,20,19,6,11,5,14,13,19,21,19,10,-0.720401236808546,1.05263300725251,-2.47630707028337,0.0266089746338242,0.999263407319538,-4.48919544707387
"16","GB42622",25,33,23,21,19,9,4,10,13,7,15,3,1.09985127836354,1.01240880508263,3.11247634324596,0.0076148870746394,0.999263407319538,-4.44479498743718
"17","GB43093",397,460,481,503,336,347,216,293,392,253,335,119,0.524746528840871,5.66366189188114,2.3839489136816,0.0317788008031953,0.999263407319538,-4.27600214124274
"18","GB43409",263,315,300,186,125,129,113,116,193,156,164,72,0.447217712308629,4.67793269361959,2.27962486589029,0.0387625206825063,0.999263407319538,-4.31713457266536
"19","GB43474",9,18,14,17,21,10,8,6,2,15,4,3,1.13776356580986,0.517930832685893,2.25624927106357,0.0405145734193073,0.999263407319538,-4.51898417732759
"20","GB44005",251,324,404,157,210,360,134,70,209,215,280,86,0.655893924421323,4.96980920602981,2.72377868282002,0.0164317017352057,0.999263407319538,-4.19630202860166
"21","GB44552",1933,7169,2687,735,644,894,875,676,69,507,1501,296,1.49605422858916,7.06109069171636,2.28842945692494,0.0381212763792045,0.999263407319538,-4.35100988515144
"22","GB44561",124,397,160,60,52,120,65,66,26,44,112,38,1.05699453158265,3.64590030420435,2.72389505655619,0.0164279481544081,0.999263407319538,-4.3075336502239
"23","GB44886",391,409,472,167,360,217,284,509,413,391,531,203,-0.452001682896352,5.74206542329448,-2.20819984452598,0.044351979171525,0.999263407319538,-4.32072833810547
"24","GB45039",338,446,423,346,224,328,244,220,324,217,335,111,0.369718362591898,5.45547966133615,2.21070624229343,0.0441436749695471,0.999263407319538,-4.3180479486978
"25","GB45115",1656,1693,1517,1534,1022,878,648,824,961,810,1193,380,0.626646423372354,7.30425445796611,2.85136857226026,0.0127807945560309,0.999263407319538,-4.24302783383167
"26","GB45142",705,856,597,893,666,825,167,520,669,274,811,162,0.906514699195592,6.34327245428918,2.61848320253848,0.0201922044408814,0.999263407319538,-4.24359354543955
"27","GB45654",1620,2397,2898,1104,830,1149,835,1088,1630,531,1725,330,0.58316198642016,7.49300179670375,2.45470382665739,0.0277409455302424,0.999263407319538,-4.33150432254602
"28","GB45686",101,112,126,51,72,58,90,102,118,99,137,47,-0.417226538987102,3.79061319400757,-2.71537859476715,0.0167048566718528,0.999263407319538,-4.28495365922576
"29","GB45748",11,98,14,77,29,15,47,143,61,48,208,18,-1.58370958406458,2.76814511605914,-2.62640019630555,0.0198826577838369,0.999263407319538,-4.39343264711704
"30","GB45777",103,139,144,75,74,77,126,138,112,95,158,53,-0.36232657862246,4.01455161907223,-2.21926586819479,0.0434391715653801,0.999263407319538,-4.36717453869792
"31","GB45797",24,368,2,4,140,37,89,414,208,292,888,127,-3.43636699987036,3.73089888793824,-3.52653615707723,0.0033382209789361,0.999263407319538,-4.23207269809026
"32","GB45810",129,123,133,37,189,80,223,208,128,93,198,71,-0.679793266722819,4.24297643590087,-2.17921842822286,0.0468282390806305,0.999263407319538,-4.36280790018911
"33","GB45868",231,242,300,72,194,131,221,245,234,242,249,134,-0.489206443386422,4.94178387342767,-2.3930271134815,0.0312310812236402,0.999263407319538,-4.27486206427442
"34","GB45950",1177,2602,1820,773,696,990,627,655,942,821,1154,353,0.520082486566338,7.17751725810499,2.93788726544968,0.0107703140292516,0.999263407319538,-4.21831967154045
"35","GB46055",23,45,50,26,18,27,11,12,35,16,17,6,0.800742916372728,1.71177055529709,2.88631133562898,0.0119279589867178,0.999263407319538,-4.42826446180762
"36","GB46087",61,63,81,36,50,19,99,106,62,57,65,43,-0.704679664362125,3.16524805966982,-2.21682456622299,0.0436390240059267,0.999263407319538,-4.42481771414263
"37","GB46174",23,34,38,19,16,22,11,16,13,15,20,12,0.565285520963043,1.57838611679158,2.26964174003253,0.0395018765399381,0.999263407319538,-4.48979579579627
"38","GB46235",34,45,60,11,8,50,12,15,16,10,20,2,1.13144131369142,1.45244156596284,2.79772063573989,0.0142076036083087,0.999263407319538,-4.44976276748723
"39","GB46557",589,196,92,271,230,28,0,4,900,241,6,0,3.4270431157416,2.71924157565981,2.30633319090768,0.0368480377474787,0.999263407319538,-4.46360157979349
"40","GB46597",215,239,202,146,85,250,99,89,103,78,211,93,0.55905847027445,4.43242271814552,2.16937910284939,0.0476978562588558,0.999263407319538,-4.35692996864745
"41","GB46946",13,9,10,3,1,7,12,16,8,6,21,7,-1.02792395226141,0.36785705925396,-2.38841098664361,0.0315084576844872,0.999263407319538,-4.51345805684202
"42","GB47906",12,14,23,16,10,10,8,11,7,5,7,3,0.797580557744036,0.623973630512867,2.48465204472787,0.0261836532532542,0.999263407319538,-4.50090620719635
"43","GB48066",406,489,442,243,187,302,194,132,387,220,355,87,0.455498071282897,5.33190345444362,2.34573507087214,0.0341859276309205,0.999263407319538,-4.28335449117808
"44","GB48382",639,654,634,444,262,404,277,307,564,148,422,161,0.573025830741328,5.84845873106848,2.35308754690472,0.0337097581238705,0.999263407319538,-4.28867574307538
"45","GB48560",233,209,330,160,88,72,67,90,221,55,112,26,0.752837122089789,4.12792614019963,2.25575778825655,0.040552197852405,0.999263407319538,-4.35899697091706
"46","GB48846",66,102,129,37,57,74,101,114,138,51,136,49,-0.538965887281237,3.66521502329573,-2.65190051902726,0.0189165012175113,0.999263407319538,-4.30994522052607
"47","GB48890",5,9,18,3,6,10,8,16,16,8,15,10,-0.792893777381116,0.611482354209143,-2.33703372652028,0.034757681395322,0.999263407319538,-4.5117173945773
"48","GB49012",112,149,186,64,113,75,142,109,152,145,177,52,-0.382862409209924,4.17672482326823,-2.31041456321014,0.036563455537127,0.999263407319538,-4.33606010625163
"49","GB49260",148,210,231,122,162,325,110,101,137,127,139,85,0.528424706835755,4.5348167576011,2.21286303074582,0.0439651592083588,0.999263407319538,-4.34096222764183
"50","GB49347",992,1107,1763,745,662,550,552,297,990,779,794,240,0.531195539921293,6.76750895789199,2.15998643900369,0.0485420080080892,0.999263407319538,-4.36645784608092
"51","GB49384",13,16,12,8,8,11,21,13,26,12,15,8,-0.642068823578524,1.05390412817785,-2.30996468182585,0.0365947224363202,0.999263407319538,-4.50198418510906
"52","GB49558",13,15,34,4,15,18,25,32,22,17,36,7,-0.758566667293036,1.45620528374908,-2.33035659699971,0.0352025490036723,0.999263407319538,-4.48809719993028
"53","GB49790",34,37,58,11,37,36,40,39,61,77,90,20,-0.827480133961711,2.6483513884255,-3.08583963222005,0.00802920110494482,0.999263407319538,-4.34191157375684
"54","GB49854",3877,1150,2074,652,693,412,1265,8265,2418,1220,9423,1668,-1.58943162355571,8.10099096724515,-2.90639093039518,0.0114634119009765,0.999263407319538,-4.27433530244207
"55","GB50114",1044,708,454,1138,382,47,23,70,238,293,180,63,1.86111364466917,5.06765212737645,2.3731177654971,0.0324442184509143,0.999263407319538,-4.31106490480978
"56","GB50237",35,26,47,12,24,16,25,50,39,26,50,18,-0.615518273100581,2.15759352057756,-2.33034670353719,0.0352032121385799,0.999263407319538,-4.46127126637285
"57","GB50880",895,1011,491,354,294,340,388,169,306,413,315,113,0.721067870394554,5.81751951784047,2.51956434448553,0.0244738313818831,0.999263407319538,-4.24710333683244
"58","GB51125",405,344,509,100,176,167,481,324,403,253,333,136,-0.521977750186208,5.40567662887917,-2.19525949285696,0.0454421339539212,0.999263407319538,-4.3209365831789
"59","GB51237",1336,1669,2538,626,472,1173,570,562,722,577,1043,361,0.627740809816415,7.01409786863533,3.0258222246576,0.00904631867755539,0.999263407319538,-4.19038852330446
"60","GB51383",241,450,231,164,52,68,15,62,50,158,84,112,1.21053777072394,3.98101501692917,2.13506424308789,0.0508496760991059,0.999263407319538,-4.39625934913935
"61","GB51638",7,14,13,5,9,4,16,9,14,14,13,8,-0.758629216058162,0.679859435694412,-2.48853818193535,0.025987815047585,0.999263407319538,-4.49958987787148
"62","GB51648",11,19,21,3,7,10,23,15,17,14,19,12,-0.805634204851347,1.05647795735662,-2.70842255408613,0.0169343904932397,0.999263407319538,-4.47147469410699
"63","GB51833",2006,1572,2080,1793,1237,604,685,736,1185,282,803,169,1.25750131827046,7.09985591437522,3.47186062234003,0.0037220231137596,0.999263407319538,-4.11151579107342
"64","GB51834",958,666,1491,841,611,320,385,423,927,106,489,97,1.07759724840349,6.20722519544518,2.49875944255149,0.025479398132432,0.999263407319538,-4.26893739404374
"65","GB51846",41,40,45,33,26,6,15,1,13,10,19,3,1.53805874506976,1.20057419583347,2.69866419022737,0.0172615664783137,0.999263407319538,-4.46895357893759
"66","GB52017",117,257,240,114,47,178,82,79,107,30,118,65,0.723681972966471,3.98955132961834,2.2219309209865,0.0432219804129071,0.999263407319538,-4.37337134167183
"67","GB52036",208,341,299,60,91,307,107,101,71,95,187,61,0.739320587427287,4.38331578900494,2.43186319283687,0.0289877115954185,0.999263407319538,-4.30085506744292
"68","GB52043",48,37,48,20,23,25,34,30,50,34,73,20,-0.467807973623283,2.4405890576585,-2.24407129732906,0.0414565560975698,0.999263407319538,-4.45853748604448
"69","GB52188",10,11,21,6,10,14,1,1,7,10,11,2,1.25067799986315,0.126511781316539,2.64474031737378,0.0191831011266871,0.999263407319538,-4.50072634451617
"70","GB52191",1534,1783,925,699,610,372,396,414,1034,559,639,191,0.642258016261747,6.64708472688229,2.14139149283497,0.0502543431984602,0.999263407319538,-4.3668346251206
"71","GB52643",891,1341,1080,336,425,855,1233,839,723,685,1338,599,-0.49591292325819,6.96347931038108,-2.1506350322125,0.0493962444425195,0.999263407319538,-4.37497455810773
"72","GB52786",102,154,181,56,198,116,173,149,202,112,242,72,-0.492329961491727,4.41023900399267,-2.23140736644033,0.0424578966948803,0.999263407319538,-4.33978831222225
"73","GB52802",12,30,37,8,14,33,7,11,8,10,18,7,0.795001711969612,1.14601317142004,2.35828713542078,0.033376816428873,0.999263407319538,-4.49617005260782
"74","GB53212",7,19,25,0,10,11,53,15,13,19,28,19,-1.54633977427556,1.04545656846316,-2.46832331810992,0.0270220661097807,0.999263407319538,-4.49175883638703
"75","GB53427",378,698,916,293,183,396,154,166,534,292,259,118,0.655744206219339,5.57703643562121,2.38653656863479,0.0316217556489258,0.999263407319538,-4.27610840564652
"76","GB53576",41458,81296,6287,24864,26796,6407,48506,84775,153157,24379,64744,26478,-1.54202902352556,12.378882232368,-2.38296825602711,0.0318385103987672,0.999263407319538,-4.47668031577096
"77","GB53624",28,51,60,23,16,47,32,64,93,23,118,32,-0.807812037408581,2.71365981961437,-2.42530492134487,0.0293554596709726,0.999263407319538,-4.4214421285521
"78","GB53695",376,577,736,314,276,275,234,182,418,251,561,108,0.405516646107816,5.63689249505161,2.13863880197441,0.0505125449952327,0.999263407319538,-4.33899174137896
"79","GB53853",7,14,23,1,13,8,16,14,21,9,29,7,-0.944281804609397,0.835292529132497,-2.34354961667994,0.0343286878977367,0.999263407319538,-4.5058024019739
"80","GB53872",73,566,264,55,33,144,19,17,91,3,232,41,1.717241618327,3.27605512591749,2.21325142657878,0.0439330838126141,0.999263407319538,-4.42825672822304
"81","GB54490",25,25,12,6,6,12,1,7,3,3,10,7,1.22322298708624,0.279154124503832,2.40109746287556,0.0307517129745327,0.999263407319538,-4.5134926722315
"82","GB54508",1654,1817,2163,948,531,724,572,372,1302,644,1379,281,0.643009165645117,7.07518599564791,2.36345173818235,0.0330492017518433,0.999263407319538,-4.33347051481762
"83","GB54541",4912,2697,999,572,482,652,678,388,588,637,718,288,0.891371214475197,6.92892721840863,2.18339601425892,0.04646350515927,0.999263407319538,-4.3677275246368
"84","GB54690",6,11,8,2,8,4,16,10,9,13,11,4,-0.909448714631065,0.327869166975938,-2.65331142062295,0.01886439303281,0.999263407319538,-4.49781241176976
"85","GB54959",117,117,180,46,112,66,123,105,138,123,166,51,-0.409376703782786,4.03043350878857,-2.1931355756949,0.0456234359264029,0.999263407319538,-4.37180077324315
"86","GB55086",33,59,38,15,40,75,12,17,6,30,34,14,1.04599900169855,2.00346685806882,2.31345890509703,0.0363525345644935,0.999263407319538,-4.47116125886107
"87","GB55092",9,10,18,5,6,6,18,9,18,7,20,7,-0.734895845006837,0.704901069395549,-2.57020979343419,0.0221827662892973,0.999263407319538,-4.49316710597584
"88","GB55170",38,30,19,30,12,9,58,106,59,37,98,9,-1.56719418302541,2.31789777498779,-3.5862467709991,0.00296442038214967,0.999263407319538,-4.32103532773879
"89","GB55203",553,377,44,240,145,128,34,9,49,181,50,32,1.96733202869192,3.77747903394576,2.5313967286233,0.0239190379064928,0.999263407319538,-4.35041529829786
"90","GB55204",512,5181,83,2742,3482,472,2408,36417,2585,3039,7820,6320,-2.66704589695197,8.54643617935942,-2.40774217593037,0.0303622865216634,0.999263407319538,-4.38152133994768
"91","GB55205",7238,32584,581,27705,15377,5660,31158,240145,50418,15774,76945,36767,-2.72919159726255,11.6505274220718,-2.6508562815179,0.0189551572839252,0.999263407319538,-4.43708414521076
"92","GB55206",700,2314,90,827,1398,498,3051,12352,1763,2461,7360,3003,-2.72504187071215,7.97986007876661,-3.45593698539272,0.00384193165311014,0.999263407319538,-4.17950852542442
"93","GB55208",1293,5109,44,405,1369,324,3998,4135,5158,1697,9530,1094,-2.58342157594003,7.81857332891523,-2.7442554748313,0.0157839142128133,0.999263407319538,-4.2921252420786
"94","GB55209",2834,6870,117,2488,2313,841,5450,14174,10110,2522,14270,2747,-2.248286779245,8.93400106925144,-2.53996071327686,0.0235250483245722,0.999263407319538,-4.37200773244997
"95","GB55211",84,637,5,205,442,92,610,1531,2234,488,3275,2090,-4.06641665885007,5.97423319087935,-3.64397631394154,0.00264318013756082,0.999263407319538,-4.09520269941207
"96","GB55212",500,1390,28,2020,1072,557,3367,22388,4622,1331,17363,3758,-3.44254499998545,8.08359709614795,-3.08285246706458,0.0080770352294382,0.999263407319538,-4.25142820866859
"97","GB55573",67,80,102,39,46,48,75,74,77,68,97,49,-0.437458168029369,3.37575980778613,-2.620724039658,0.0201041205199999,0.999263407319538,-4.34238713345815
"98","GB55755",51,65,73,36,39,58,22,33,40,29,56,22,0.469552907522673,2.69055577778463,2.29232264873843,0.0378409301869221,0.999263407319538,-4.44083422050073
"99","GB55813",91,852,280,277,40,84,2,109,101,38,27,128,2.03047439834323,3.66388701114458,2.23248834914067,0.0423715459660689,0.999263407319538,-4.40701039535529
"100","GB55869",76,69,70,26,30,34,9,27,57,29,46,7,0.746641168621433,2.36643069051245,2.18954289538645,0.0459316526100084,0.999263407319538,-4.46964213942641
