"","ID","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40095",128,153,116,323,284,456,122,143,175,218,185,229,0.660214789954737,4.83604096895532,2.79907217253247,0.0147303549914952,0.942058220583085,-4.1019601714358
"2","GB40410",78,39,112,170,161,152,196,149,337,363,147,241,-0.660156671365633,4.51262336402481,-3.11912894417606,0.00790994021345021,0.942058220583085,-4.04378866757582
"3","GB40425",15,23,58,57,100,81,41,32,26,61,37,25,0.811313910752987,2.58864391943264,2.92658860079837,0.0115044060090246,0.942058220583085,-4.30662232279126
"4","GB40521",34,21,42,81,88,83,26,42,38,75,62,43,0.597122675795101,2.83880580117349,2.62049916759539,0.0207795105333156,0.942058220583085,-4.33238497044478
"5","GB40535",4,2,7,8,2,13,31,11,13,14,17,8,-1.06346898272666,0.396974948643898,-2.62251625775586,0.0206992698562524,0.942058220583085,-4.4729796733447
"6","GB40908",81,96,52,122,192,133,54,73,63,56,86,81,0.952933618357868,3.63931474454585,3.14495131622972,0.00752183095208511,0.942058220583085,-4.14171995414635
"7","GB40941",212,87,450,709,693,633,508,1071,585,4562,1019,1812,-1.28186521230139,6.6088176545853,-3.02732801533058,0.00945813478507758,0.942058220583085,-4.14993032318796
"8","GB40955",270,90,433,426,459,516,528,707,619,834,529,583,-0.565797429103197,6.0442948186961,-2.84670710121624,0.0134326876749924,0.942058220583085,-4.13602104737763
"9","GB41263",5,3,6,11,21,11,19,14,26,27,26,18,-0.952062192212712,0.99173942886384,-3.69643826754657,0.00257395370721332,0.942058220583085,-4.3628664600886
"10","GB41441",1102,1262,1232,2095,2448,2570,1592,1400,1642,1451,1582,1299,0.609021339395531,7.86752994050941,2.91962347423382,0.0116610632292167,0.942058220583085,-4.2595516316279
"11","GB41590",22,12,37,49,83,83,36,30,31,39,40,39,0.59388286970355,2.47306395993781,2.87364398785472,0.0127493103347604,0.942058220583085,-4.32501081436107
"12","GB41922",593,368,869,1022,1162,1605,906,763,910,1130,810,879,0.310517805808901,7.00164262718202,2.62824303896375,0.0204730910965108,0.942058220583085,-4.25629071355557
"13","GB41932",34,12,50,43,39,43,25,27,22,51,28,13,0.760768823436979,2.14086642358005,2.66856802013396,0.0189470463940431,0.942058220583085,-4.38124321970797
"14","GB42208",8,10,13,21,45,32,12,18,10,10,18,16,0.826201469356365,1.24609232320955,2.59613984027487,0.021772667533198,0.942058220583085,-4.44269163754943
"15","GB42224",67,37,60,139,157,189,191,120,155,244,176,203,-0.508300254874109,4.24375521770235,-2.90488819742612,0.0119994532006035,0.942058220583085,-4.11904545747293
"16","GB42326",1025,522,545,1033,980,1764,609,582,774,681,1099,703,0.74561309618898,6.89476017037177,3.05154867618805,0.00902260066133231,0.942058220583085,-4.15231237994914
"17","GB42609",35,23,22,48,50,74,33,33,36,34,29,20,0.712583217339638,2.35120211515924,2.94991010933982,0.0109948420544118,0.942058220583085,-4.32559068007639
"18","GB42729",18,13,14,30,33,38,9,17,11,20,17,25,0.886138771845579,1.50134906667165,3.18829454405423,0.00691260416627339,0.942058220583085,-4.36801462338792
"19","GB42802",738,624,929,1311,950,2095,835,438,592,995,1103,958,0.818883652894891,7.04112925806169,3.77786180878174,0.00219937047916156,0.942058220583085,-4.02547892377272
"20","GB42980",4,1,9,6,13,2,10,7,13,30,17,24,-1.32356153187122,0.364926422368077,-2.85429012293123,0.0132367472098943,0.942058220583085,-4.45558080086706
"21","GB43453",102,52,95,153,207,157,71,72,84,78,104,94,0.884077292720069,3.86704400182602,4.87814959281262,0.000278701717145938,0.942058220583085,-3.78880050262376
"22","GB43541",24,12,18,42,44,49,21,19,18,24,32,35,0.621107804508196,1.96338887674903,2.62715038941714,0.0205160592457158,0.942058220583085,-4.39837197574738
