"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB42410",5212,3535,3381,997,586,4400,371,173,569,687,161,279,2.85176543796877,6.79376851092293,5.47497995061986,8.40120730010857e-05,0.836256174652807,-3.62099248225697
"2","GB40069",31,54,76,24,26,195,5,10,18,17,41,19,1.71690384818663,1.84960544667502,3.71975754267323,0.00231298544165234,0.992848494991961,-4.28132535369753
"3","GB40141",254,84,441,98,85,418,49,45,120,60,81,123,1.26201240118273,3.88179078128695,3.17195233975947,0.00684272531706616,0.992848494991961,-4.09266754527097
"4","GB40148",2457,2838,2175,1370,464,3674,512,395,1706,380,516,1502,1.45286387720108,7.15295816661223,3.283017258567,0.00549027800621879,0.992848494991961,-4.04291782400717
"5","GB40493",24,46,50,22,31,34,24,63,171,101,58,102,-1.20228855899169,2.66818406223857,-3.37716336565347,0.00455527534568719,0.992848494991961,-4.21450081576621
"6","GB40608",871,894,265,299,657,491,823,1192,1240,1036,2883,1515,-1.31789023255067,6.73331606789159,-3.62214498984884,0.00280447515368087,0.992848494991961,-3.93495810585775
"7","GB40796",40,40,47,18,45,89,26,15,51,21,31,28,0.660599133755876,2.1202918733865,3.24691677977883,0.00589773215452248,0.992848494991961,-4.29245243929172
"8","GB41270",1031,1101,1949,746,1892,2092,1678,1644,2178,1909,2357,2273,-0.541503184391294,7.71931828564615,-3.41485349090672,0.00422731519088382,0.992848494991961,-4.05239054865228
"9","GB41339",636,248,235,103,100,423,172,87,113,44,80,76,1.46536428554753,4.19846168371626,3.26825021992937,0.00565343539134007,0.992848494991961,-4.03555321654694
"10","GB41361",1740,434,1855,667,44,885,141,60,235,68,44,85,2.73725864540361,4.86311254691723,3.32351718656428,0.0050665617128296,0.992848494991961,-4.03330215756243
"11","GB41708",3438,475,3216,1712,191,2268,226,175,326,223,181,250,2.5356900283476,6.08807010222421,4.22877421538369,0.000855402817591144,0.992848494991961,-3.78097291192094
"12","GB41710",2281,224,1450,956,41,3875,99,57,129,29,41,65,3.52612437175583,4.73694666839027,3.5853161189404,0.00301627170600241,0.992848494991961,-4.04154753425705
