"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB50627",277,175,127,381,344,287,535,536,975,1060,1750,951,-1.37693018397902,5.90879071408884,-7.05189977722803,5.98982224227222e-06,0.0596226905995777,3.97219708770836
"2","GB40973",149,152,145,268,338,404,72,143,34,72,126,42,2.11063838729327,4.01723281806738,6.23209274666998,2.26430206340755e-05,0.0699876625967512,2.74590435176539
"3","GB50377",82,151,92,124,182,169,38,79,44,49,86,77,1.54098262430709,3.48342641550741,6.1998295044279,2.39045202025849e-05,0.0699876625967512,2.61935439544959
"4","GB53322",134,158,121,161,234,317,78,120,91,77,155,59,1.40421626561286,4.03223459218624,6.10359511477434,2.8124437450975e-05,0.0699876625967512,2.59643300807383
"5","GB40975",51,98,87,82,145,121,16,41,26,19,66,48,1.93085879987919,2.80929634333306,5.73215725235119,5.33123834589919e-05,0.106134292990161,1.78639267411611
"6","GB40626",1772,2699,3032,2564,2967,3533,777,1606,1029,926,2546,1415,1.55145367175134,7.89064343780444,5.38266573573055,9.9017810080262e-05,0.10659410397354,1.46399654721132
"7","GB42976",182,271,259,250,490,447,93,160,176,131,321,168,1.30057565598043,4.81812915654373,5.42912799455008,9.11065294438125e-05,0.10659410397354,1.63240577939203
"8","GB42984",241,467,399,354,739,774,66,378,33,154,180,87,2.4901331459615,4.85965038259844,5.33910280279395,0.00010708670280645,0.10659410397354,1.46523446023691
"9","GB48270",80,82,74,56,138,124,33,60,38,40,86,45,1.31641245052942,3.06101446762068,5.44252179472069,8.89504334719114e-05,0.10659410397354,1.45933541448961
"10","GB54303",385,488,376,531,632,695,262,429,386,326,393,259,1.03380798484305,5.7196379570154,5.42474371460875,9.18240767521271e-05,0.10659410397354,1.63004140591424
"11","GB40080",49,84,54,46,46,86,24,39,25,25,32,25,1.4864530385393,2.38811098009771,5.01273529259135,0.00019413838600177,0.133525658450391,0.680547366665182
"12","GB44330",193,171,176,245,384,326,72,214,103,113,230,172,1.21374095690607,4.53923517022973,5.10729438349611,0.000163164904591876,0.133525658450391,1.10347495285647
"13","GB48325",89,175,117,90,121,165,43,106,49,60,65,39,1.51733340934971,3.42182613030993,4.92571754624347,0.000228042615396488,0.133525658450391,0.727432311887917
"14","GB50045",26,39,19,22,39,52,17,17,18,25,20,17,1.16059500840074,1.65350780381456,4.98189303177794,0.000205513471970242,0.133525658450391,0.443356017598042
"15","GB52048",14,20,12,18,25,16,3,15,5,2,7,6,2.05792831088116,0.360311197928652,5.08353282450874,0.000170430696656327,0.133525658450391,0.0343254341587498
"16","GB53305",381,556,594,480,857,884,167,446,235,240,592,357,1.40283286230377,5.78439381639107,4.93839572941253,0.000222743583883381,0.133525658450391,0.828754509629989
"17","GB55730",227,303,295,370,512,413,31,266,101,96,266,188,1.84411111613563,4.73383994525626,4.99997515218087,0.000198763166289974,0.133525658450391,0.92392109056347
"18","GB42896",15,12,12,23,27,32,6,10,4,9,22,9,1.50852086069056,0.769870536057657,4.74601712891808,0.000318916075768227,0.167078453589312,-0.178048350639636
"19","GB50851",151,51,58,127,152,123,178,201,246,343,368,231,-0.854695708156825,4.35563933668229,-4.7542610411424,0.000314019478335741,0.167078453589312,0.506684436145957
"20","GB42249",351,451,461,614,836,768,89,396,223,253,539,445,1.42655821996268,5.65425832795096,4.57044251201689,0.000444241183604345,0.169455854076348,0.201987830710697
"21","GB43245",297,545,398,448,728,705,138,440,245,283,504,325,1.18481459288592,5.61862071446123,4.55084433868332,0.00046108591561509,0.169455854076348,0.168179824768256
"22","GB45741",15,26,7,28,19,17,6,11,7,7,8,9,1.5367879160154,0.633132244132118,4.63457954355606,0.000393419826455466,0.169455854076348,-0.366212592140958
"23","GB49858",99,141,146,112,129,152,104,91,41,43,55,35,1.65188501814318,3.45269421762606,4.58806995127516,0.00042963256673882,0.169455854076348,0.185937792891108
