"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40225",16,17,13,9,20,38,42,45,66,62,132,134,-1.41992744643562,2.18735208372301,-4.33650010274557,0.000709200528595904,0.380745079643599,-0.764180525313375
"2","GB40647",14,22,9,19,18,40,47,43,77,65,131,76,-1.27791105994845,2.20324596951656,-4.29605621845025,0.000766301000095377,0.380745079643599,-0.799454300919034
"3","GB42571",1341,1225,827,671,774,1384,567,935,1411,781,1000,993,0.737929659127865,6.93056788136463,4.32874327688459,0.000719802737737881,0.380745079643599,-0.341733247365573
"4","GB43978",76,64,102,71,53,110,168,160,279,192,379,328,-1.0525301185823,4.11594384930046,-4.50546012055322,0.000514137717945197,0.380745079643599,-0.0774329081632557
"5","GB44179",4,9,2,7,4,10,19,20,34,31,48,23,-1.69009198687909,0.706667085514319,-4.92233405407084,0.000235778317360231,0.380745079643599,-0.781579813291721
"6","GB44808",366,253,250,169,299,675,541,761,797,730,1297,649,-0.724730965364078,5.94847319139779,-4.42150928499716,0.000603004752239831,0.380745079643599,-0.151746736357505
"7","GB45158",62,82,69,45,82,103,50,78,81,55,51,68,0.797489663141951,3.10724927874078,4.37638382366212,0.000657167164332053,0.380745079643599,-0.40598129771311
"8","GB46050",13,13,9,8,14,13,30,28,41,26,45,36,-0.934967671249975,1.36750594933118,-4.61950482114282,0.000414538809195751,0.380745079643599,-0.712107599888742
"9","GB46179",27,25,24,12,12,26,10,18,11,9,5,17,1.48062793708249,0.952827810513365,4.14344378847434,0.00102784561442006,0.380745079643599,-1.3777518515373
"10","GB46307",52,38,25,22,36,72,80,78,120,94,199,110,-0.884896274751421,3.0359743439645,-4.27049404658646,0.000804807401367568,0.380745079643599,-0.596029085420123
"11","GB47484",14,20,19,8,11,12,6,9,5,9,11,7,1.35040453631954,0.435818851663906,4.21266938346842,0.000899416669276391,0.380745079643599,-1.51296288228554
"12","GB47749",24,24,19,12,31,33,49,57,77,56,111,50,-0.870840771797083,2.3016783109297,-4.53216347631608,0.000488793941169486,0.380745079643599,-0.443086092630504
"13","GB47905",457,455,379,273,425,616,246,519,577,405,338,377,0.699510476945242,5.70734130448386,4.28935064881627,0.000776215316803651,0.380745079643599,-0.347458213306548
"14","GB47963",241,177,156,117,246,352,319,433,579,392,703,437,-0.573788276553658,5.28793038235382,-4.45058561646643,0.000570559920361435,0.380745079643599,-0.0912947464513989
"15","GB48377",143,77,122,95,116,276,227,253,542,472,642,348,-0.988428513560824,4.82283608510853,-4.15146494844787,0.00101204875325839,0.380745079643599,-0.589868445313527
"16","GB48885",126,165,134,73,81,180,75,118,121,92,68,101,0.9677485820518,3.76699499345414,4.29264273235156,0.000771331546620098,0.380745079643599,-0.418689170916323
"17","GB49185",64,57,45,31,49,113,125,111,325,170,332,179,-1.14697934136959,3.71526364638792,-4.59979367222155,0.000430211205393171,0.380745079643599,0.00212613443073817
"18","GB49315",21,13,8,8,11,18,31,32,66,41,76,30,-1.16364012530987,1.5912515953025,-4.4024649066954,0.0006252797192311,0.380745079643599,-0.878213075170489
"19","GB50390",73,46,59,55,71,133,127,143,208,163,269,181,-0.753466762130409,3.81922842635331,-4.44818437216732,0.000573169912485471,0.380745079643599,-0.191550028049687
"20","GB52846",14,7,15,13,9,17,40,26,41,37,70,57,-1.23302044270222,1.57463891793788,-4.14097293401163,0.00103276242217974,0.380745079643599,-1.19489384268466
"21","GB53729",430,166,162,153,232,577,585,549,901,832,1905,682,-1.10970387627673,5.85682199937163,-4.15519561156631,0.00100478653916745,0.380745079643599,-0.583373639366492
"22","GB54178",28,20,22,20,29,21,62,62,87,70,149,56,-1.15841913833734,2.44192480774241,-4.69390355152865,0.000360505743071583,0.380745079643599,-0.20197873529406
"23","GB54924",185,216,166,86,147,215,166,183,143,118,139,147,0.752634238211789,4.3110673949922,4.17529641626493,0.00096656641166047,0.380745079643599,-0.552242263229044
"24","GB55160",161,109,85,85,106,250,264,246,482,315,746,380,-0.988033935374291,4.78010751047515,-4.67647459214825,0.000372473651687909,0.380745079643599,0.240663380829188
"25","GB55877",54,24,24,20,63,86,91,101,141,109,208,110,-0.992895557179921,3.14654893514321,-4.25504496082238,0.000829037591586229,0.380745079643599,-0.600190906569156
"26","GB55961",154,166,185,73,94,173,96,119,119,106,72,78,1.08438732432566,3.86484038371166,4.54832365974402,0.000474085786599452,0.380745079643599,-0.0142548653491739
"27","GB56028",807,681,472,552,462,1028,383,675,665,518,735,640,0.730293470477712,6.29469852131653,4.34026772669789,0.000704108909751688,0.380745079643599,-0.287616644118263
"28","GB40204",8,12,6,7,9,20,26,25,38,20,62,29,-1.06016683060373,1.18375596980448,-3.84020887469431,0.00185319286393429,0.398419748652565,-1.67053253125976
"29","GB41333",68,54,49,44,64,127,115,148,244,160,230,112,-0.724216617794504,3.69610922382909,-3.94948135974097,0.00149731719866735,0.398419748652565,-0.975053491624632
"30","GB42324",247,338,221,98,235,171,115,226,70,89,129,212,1.29677947049842,4.37530010759348,3.89085889489426,0.00167860993730784,0.398419748652565,-1.01752841483021
"31","GB42804",305,210,267,220,387,676,568,700,1072,785,1674,623,-0.801425052058447,6.04081768586297,-3.82191394956246,0.00192070279461799,0.398419748652565,-1.13020912267609
"32","GB43114",90,82,86,58,88,134,134,161,198,175,288,184,-0.483701689651091,4.02442830912821,-3.73160036912093,0.00229247157052046,0.398419748652565,-1.29635883191145
"33","GB43137",22,9,30,12,20,60,49,51,90,123,164,103,-1.40901272256679,2.48317678959289,-3.85400884487296,0.00180387062973101,0.398419748652565,-1.32550867157847
"34","GB43330",19081,31095,41867,11828,17939,12641,11261,14048,10067,9081,9537,18283,1.40432731205289,10.9361178098347,3.8967612094854,0.00165938578727812,0.398419748652565,-1.21696688006503
"35","GB43509",111,19,45,24,15,158,260,1010,523,643,107,1347,-2.85851519694512,4.19760589030063,-3.97793456118113,0.00141665004403623,0.398419748652565,-0.974560577631397
"36","GB43866",55,15,61,19,40,35,25,15,18,29,19,10,1.4639172527836,1.68753290260531,3.81664391748558,0.00194060986338451,0.398419748652565,-1.52635023168987
"37","GB45094",35,18,11,7,8,20,27,44,62,40,91,47,-1.13929363790653,1.77256515502218,-3.77176146480737,0.00211888061061255,0.398419748652565,-1.5913366680685
"38","GB46054",78,68,64,64,129,176,132,206,438,263,383,205,-0.875841798530017,4.25894059656156,-3.71373953238099,0.00237424353749989,0.398419748652565,-1.32112917400461
"39","GB47281",128,130,45,65,55,119,176,173,263,207,426,243,-0.908953890072788,4.16358206315818,-3.72868880532463,0.00230560403681388,0.398419748652565,-1.30056934095426
"40","GB49184",13,9,8,5,9,25,22,31,40,21,48,35,-0.954466550445838,1.23690009741364,-3.99895957783537,0.00135990290609044,0.398419748652565,-1.46472351675774
"41","GB49187",37,28,40,22,42,74,59,91,126,107,231,135,-0.995151606515892,3.0823769841592,-4.06850393746329,0.00118820557967603,0.398419748652565,-0.883369639500862
"42","GB50186",17,14,10,12,16,18,26,33,40,42,50,32,-0.74319972264475,1.57407884069856,-3.76650784436412,0.002140807764496,0.398419748652565,-1.63350920393041
"43","GB51425",264,268,217,123,236,350,189,308,314,214,218,245,0.539962363744833,4.92866154701922,3.77144376701373,0.00212020009108022,0.398419748652565,-1.20536186222294
"44","GB52340",51,35,37,41,48,89,71,119,154,111,223,120,-0.804080773733231,3.31348224307708,-4.04816661897606,0.00123599055350833,0.398419748652565,-0.87067277912049
"45","GB52537",69,78,58,56,45,149,113,153,243,202,349,213,-0.904874326247255,3.92409776787231,-3.94867990622777,0.00149965604912749,0.398419748652565,-0.960355786563949
"46","GB52658",684,916,995,481,718,1330,461,688,700,967,953,865,0.722234648041454,6.64052778722582,3.75879751902647,0.002173406475592,0.398419748652565,-1.24391769792379
"47","GB53257",74,39,78,74,110,124,188,183,222,197,257,174,-0.771869149684394,4.01078444264239,-3.74429976069688,0.00223607306587144,0.398419748652565,-1.28007340933267
"48","GB54416",8,0,2,0,0,7,6,12,14,23,15,25,-2.57188576587328,-0.659366663519049,-4.04684816121297,0.00123915542972805,0.398419748652565,-1.83403263954223
"49","GB55157",441,552,437,324,447,614,410,569,613,425,465,489,0.517257331031892,5.92455716950945,3.73892149667957,0.00225978426447197,0.398419748652565,-1.26337657251345
"50","GB55159",5,3,1,2,0,12,12,12,27,17,30,10,-2.03339652992999,-0.189435475384612,-3.80863987756371,0.00197124643572995,0.398419748652565,-2.03770546041566
