"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40028",102,97,107,153,120,115,78,97,48,73,108,94,0.419378564081503,3.6229081242614,3.01820168513049,0.00933253862462794,0.999897743160637,-4.14860695906075
"2","GB40837",70,16,22,84,134,62,124,217,49,87,331,195,-1.55368400962567,3.44092390522247,-4.29362303392615,0.000765185830720766,0.999897743160637,-3.96383739620381
"3","GB41540",63,20,188,216,33,41,32,11,4,11,5,5,2.88725745460191,1.63751002533296,4.05003007086421,0.00122492629199033,0.999897743160637,-4.29866744439962
"4","GB41768",33,11,22,36,33,35,4,8,2,10,29,31,1.24503215482001,1.05887937865444,3.20032115969745,0.00651315633680586,0.999897743160637,-4.39685946179492
"5","GB42311",140,84,71,56,124,292,347,287,76,349,436,270,-1.40016652655066,4.43496902751236,-3.6084487744681,0.00290811130810425,0.999897743160637,-3.92482778718806
"6","GB42802",610,810,1505,1662,1451,1876,400,676,499,726,812,1104,0.751465897441743,6.85240301057783,3.09184747236087,0.00807014601096396,0.999897743160637,-4.07763095562088
"7","GB43779",19,7,13,27,9,18,8,23,22,32,128,102,-1.43565028049744,1.53459410493022,-2.69208981963163,0.0176944465156669,0.999897743160637,-4.41484328426225
"8","GB43783",30,6,29,36,22,25,13,41,48,39,252,199,-1.61287935391077,2.24247993657741,-2.69437251914182,0.0176159345908973,0.999897743160637,-4.36610839046331
"9","GB43784",141,33,79,135,64,75,54,154,225,220,725,721,-1.70417568782423,4.15684964447285,-3.23166496827489,0.00612176698424886,0.999897743160637,-4.06617700482442
"10","GB44996",121,129,195,169,277,305,50,56,31,141,218,122,1.03061520312868,4.00212055847833,3.25745020457662,0.00581744829073069,0.999897743160637,-4.05373230334085
"11","GB45193",325,330,572,735,485,585,173,385,147,476,340,395,0.61270772662273,5.58939540640966,2.84447150664994,0.0131352518134929,0.999897743160637,-4.07172131253998
"12","GB45478",57,59,28,73,64,55,34,30,15,26,47,40,0.714762310123099,2.38311904703994,2.89780054679395,0.0118292648760479,0.999897743160637,-4.31782374043471
"13","GB45584",20,3,21,54,24,34,46,64,36,43,68,39,-1.20727119740363,2.00461569653263,-3.24836045957466,0.00592296224914877,0.999897743160637,-4.31189134700183
"14","GB45851",324,244,351,293,646,356,374,615,224,590,1149,806,-0.731650923139319,5.8154651777741,-3.25889941555582,0.0058008002220218,0.999897743160637,-3.95620997711408
"15","GB46747",13,13,13,18,31,31,36,50,14,25,63,32,-0.947520148370947,1.68383347471637,-3.61867067763532,0.00285012551061086,0.999897743160637,-4.29920976068502
"16","GB47132",6,7,12,12,13,13,3,6,2,3,9,11,0.87170433555367,-0.0665653397319956,2.99284295518955,0.00981096440935689,0.999897743160637,-4.46819644805669
"17","GB47250",212,269,261,350,333,344,127,276,114,169,323,279,0.441491197635983,4.9417744350027,3.06033451840934,0.0085881603608653,0.999897743160637,-4.00385861836801
"18","GB47406",62,11,24,24,35,19,17,99,38,54,85,55,-1.10543640598337,2.21290777087156,-2.8743257799098,0.0123876346388455,0.999897743160637,-4.33814775271892
"19","GB47407",81,31,48,65,52,50,53,99,123,112,122,73,-0.845090515768941,3.16634852786706,-2.7460154639982,0.0159276193166464,0.999897743160637,-4.26622321487553
"20","GB47515",12,10,9,31,15,16,13,24,14,26,45,26,-0.734726704212769,1.23658470574329,-2.8814803436021,0.0122147681253899,0.999897743160637,-4.41013054020882
"21","GB47953",16,9,11,14,21,13,25,35,12,11,38,29,-0.841562119038543,1.19848901143022,-3.11471128166386,0.00771382841949511,0.999897743160637,-4.39038447630396
"22","GB47978",16,14,29,36,24,23,32,35,16,28,43,41,-0.52997495229953,1.78327954255988,-2.68391280735834,0.0179784900597978,0.999897743160637,-4.39421860437184
"23","GB48148",2938,2766,2527,4162,3290,2380,978,2150,1280,2002,3380,1968,0.60463796946962,8.21093965787794,2.8630940422858,0.0126638697236683,0.999897743160637,-4.20680685879903
