"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40028",102,78,97,153,120,115,107,97,48,73,108,94,0.370485008127595,3.62346236727296,2.52895408543051,0.0243156334271454,0.978805400625989,-4.25730847810777
"2","GB40069",31,5,10,18,26,19,54,76,24,17,195,41,-1.67647187225266,1.85015968968658,-3.55564183005396,0.00324000392986318,0.978805400625989,-4.28559275179025
"3","GB40211",151,120,171,210,136,150,106,129,73,124,118,126,0.497509064479347,4.06663269584297,2.57251874243689,0.0223557789355215,0.978805400625989,-4.20158785411554
"4","GB40361",87,60,50,130,105,132,130,134,55,89,232,142,-0.423615943597682,3.71792721662161,-2.71270816823406,0.0170314104425453,0.978805400625989,-4.20315234118863
"5","GB40437",108,104,129,179,141,165,95,139,47,69,172,131,0.404673478800144,3.89525872605299,2.82087323386902,0.0137878048776918,0.978805400625989,-4.15367384397478
"6","GB40705",139,198,110,186,121,175,109,151,56,81,167,108,0.500635118509186,4.01659244209364,2.7120418937648,0.0170535318295902,0.978805400625989,-4.16917341949003
"7","GB40781",16,18,13,38,28,32,27,36,34,39,44,40,-0.589856477189429,1.89369452344454,-2.42580931781143,0.0296355164886719,0.978805400625989,-4.41696497521862
"8","GB41205",103,106,103,165,128,139,102,142,45,79,138,109,0.328418721428437,3.79667532065252,2.54053196333531,0.0237792098270575,0.978805400625989,-4.23626976785187
"9","GB41520",255,138,144,343,363,345,312,315,178,275,780,421,-0.461482432177776,5.21211583981252,-2.44828270147136,0.0283891313140812,0.978805400625989,-4.18217910737421
"10","GB41540",63,32,20,216,33,41,188,11,4,11,5,5,2.1214770760061,1.63806426834452,2.74941251319997,0.0158550087179889,0.978805400625989,-4.39736131761124
"11","GB41584",117,110,156,228,171,177,119,137,104,75,99,148,0.53978619081213,4.07329774439497,2.43515401786386,0.0291110351837919,0.978805400625989,-4.2391995896979
"12","GB42074",406,153,87,592,252,281,462,435,177,422,1012,481,-0.813272038958807,5.40101007816117,-2.80720482947552,0.0141616659587403,0.978805400625989,-4.07395717060656
"13","GB42075",533,211,112,638,280,328,533,492,225,450,918,526,-0.680057740959922,5.6101156481045,-2.54568859495301,0.0235439768633905,0.978805400625989,-4.15782536284667
"14","GB42178",709,298,477,696,632,701,803,1135,558,590,2240,1183,-0.769245788294068,6.55485061377378,-3.71636439129275,0.0023619969208681,0.978805400625989,-3.89586984352225
"15","GB42549",15,7,10,75,28,24,161,110,22,38,114,50,-1.69919584104677,2.2261032302852,-3.86468605363759,0.00176658954585186,0.978805400625989,-4.21128085748599
"16","GB43181",11,14,11,46,8,22,7,10,8,5,5,15,1.03269227718937,0.556482673192773,2.46015101316316,0.0277512872267526,0.978805400625989,-4.47272602184507
"17","GB43225",1274,446,473,1117,659,991,1030,1186,523,1015,2138,1225,-0.516791810849467,6.8673229389959,-2.45061816875178,0.0282625173884631,0.978805400625989,-4.24384409168559
"18","GB43670",19,26,22,35,28,39,16,16,6,8,50,19,0.764637829733842,1.41719834720071,2.72245961962024,0.0167108253522774,0.978805400625989,-4.40755693479148
"19","GB43779",19,8,7,27,9,18,13,23,22,32,128,102,-1.51609763438861,1.53514834794178,-2.97908054417209,0.0101063810732317,0.978805400625989,-4.37447193283495
"20","GB43783",30,13,6,36,22,25,29,41,48,39,252,199,-1.84434340432371,2.24303417958897,-3.38626776889701,0.00452516277370776,0.978805400625989,-4.26848830402142
"21","GB43784",141,54,33,135,64,75,79,154,225,220,725,721,-1.7675719889423,4.15740388748441,-3.45905577330732,0.00391962056661406,0.978805400625989,-4.01474561709854
"22","GB43892",4782,1073,988,6089,1127,2953,8468,5769,1071,4053,17416,8765,-1.34430420714122,8.80439518642963,-2.81412513569141,0.0139711564573975,0.978805400625989,-4.24761170191612
"23","GB43916",13,17,17,23,16,16,6,13,6,7,19,9,0.8167133432624,0.720608325657708,3.17907595462149,0.00681296938664973,0.978805400625989,-4.40193202794931
"24","GB43953",634,326,411,1192,1030,1036,1269,943,455,946,2104,1171,-0.604171566614879,6.76076210603276,-2.7356815366182,0.0162855186452389,0.978805400625989,-4.16055018645487
"25","GB44428",72,78,41,127,88,113,123,115,69,95,197,109,-0.424565735962537,3.6191284029997,-2.51274385770798,0.0250862715642253,0.978805400625989,-4.26301939552873
"26","GB44455",199,25,16,38,25,40,221,62,130,70,617,563,-2.29837455237054,3.44696499558483,-3.32827504024618,0.00507420714106977,0.978805400625989,-4.1495442825974
"27","GB44686",36,30,32,38,35,37,21,36,15,24,26,22,0.571542180085404,1.88229442451904,2.62460371729373,0.0202122339942153,0.978805400625989,-4.39038850912945
"28","GB44711",9,13,31,18,36,31,4,12,8,18,7,7,1.28350475685163,0.80630111595948,2.78621038737185,0.0147553084840516,0.978805400625989,-4.43328211157073
"29","GB44746",63,60,46,99,81,98,48,84,31,38,89,70,0.363055349989402,3.0264016013998,2.40387466663873,0.030902270417898,0.978805400625989,-4.34152733044041
"30","GB45040",932,570,232,857,638,1006,832,839,515,1053,1643,1417,-0.629836560639466,6.66095533284887,-2.45511034976274,0.0280204970613797,0.978805400625989,-4.23205407072887
"31","GB45463",10,7,13,53,29,35,36,42,30,39,84,27,-0.935458940293453,1.85320061845563,-2.61177149540562,0.0207211087229587,0.978805400625989,-4.39558902718468
