"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40377",33,41,25,55,28,34,33,20,14,13,7,19,1.32520990650466,1.62272240191595,3.41330901094689,0.0043099451949111,0.958699658627147,-4.31385812537251
"2","GB40594",45,26,48,60,22,117,58,115,36,218,77,135,-0.87660538611998,3.04658703901759,-2.85867169138342,0.012841702957196,0.958699658627147,-4.25238953902341
"3","GB41063",230,143,266,427,250,349,303,488,178,563,424,428,-0.382947865789342,5.3243492761153,-2.80199935122193,0.0143470875206701,0.958699658627147,-4.06537107714444
"4","GB41110",22,32,63,10,109,53,203,378,136,118,179,53,-1.86574184354779,3.27081674702418,-2.92763501164987,0.0112178589646781,0.958699658627147,-4.23346259821056
"5","GB41163",208,274,250,464,265,262,187,313,102,232,276,234,0.512970552568144,4.95701719807551,3.00257568619393,0.00968222731813988,0.958699658627147,-4.00652585975221
"6","GB41311",854,217,480,797,662,1027,1824,1178,777,2956,2086,2469,-1.40343431079456,7.0239991920074,-4.53795426104167,0.000487779586412231,0.958699658627147,-3.7589327193345
"7","GB41642",505,544,495,594,586,528,361,365,224,492,657,476,0.531460883816572,5.90818076767715,2.78944579744812,0.0147032292676997,0.958699658627147,-4.08703081013079
"8","GB41649",62,24,101,109,57,140,99,239,45,398,118,175,-0.897883625881873,3.70215191512378,-2.8023865107556,0.0143362391421609,0.958699658627147,-4.19212317669177
"9","GB41824",15,14,16,16,15,31,19,39,29,51,26,32,-0.686999020354282,1.59462821703156,-2.63458183957765,0.0198725529856738,0.958699658627147,-4.40531415950814
"10","GB42470",41,17,25,73,55,71,30,33,11,33,33,24,0.843818789370538,2.08270550520177,2.8348712408122,0.013454051294576,0.958699658627147,-4.34474644508405
"11","GB42539",25,25,11,47,25,32,32,11,7,14,5,9,1.3957531906934,1.12880865919316,3.13591189259342,0.00744694426266701,0.958699658627147,-4.37973638359636
"12","GB42540",1154,1656,1291,1377,1682,1511,645,1603,487,1217,1118,1408,0.662059155309128,7.25415177703593,3.41835721455475,0.0042672848100619,0.958699658627147,-4.01340133152032
"13","GB42686",474,514,492,862,485,805,404,709,174,547,670,447,0.50180827671982,6.03620774377224,2.98394405374219,0.0100434246977997,0.958699658627147,-4.03571493658546
"14","GB42798",1083,773,512,1659,1105,1359,297,619,53,1017,1073,852,1.29539308080345,6.44301305705003,2.81704824497999,0.0139312690345039,0.958699658627147,-4.11591499778804
"15","GB42823",53,81,43,91,81,81,40,50,25,54,55,54,0.757735283256816,2.8451706784853,3.32036167727418,0.00517659740681974,0.958699658627147,-4.19093370198673
"16","GB42927",41,19,38,38,36,24,11,29,4,31,31,24,0.848032318426584,1.62820257063791,3.07818002630855,0.00834385098800921,0.958699658627147,-4.34945496226129
"17","GB42985",855,366,808,654,843,688,212,796,112,711,671,485,0.877738636579486,6.06546730755748,3.299316399951,0.00539593406306373,0.958699658627147,-3.95237691827131
"18","GB43029",59,16,63,84,64,133,327,113,107,323,238,295,-1.63826045802368,3.84731294328307,-4.00028478032251,0.00136557339577316,0.958699658627147,-3.95009213682794
"19","GB43039",70,26,31,77,40,50,90,120,34,154,111,97,-0.896086644637586,3.05953104651023,-4.17190910104702,0.000980127710430195,0.958699658627147,-4.02987474477986
"20","GB43096",1,7,11,7,8,21,12,22,7,59,15,39,-1.38483539316885,0.668825830218086,-2.70566389287335,0.0173112318315233,0.958699658627147,-4.44654375012371
"21","GB43455",680,684,503,918,691,751,476,622,330,613,515,496,0.589450715332148,6.23360047191366,3.33105380939988,0.00506860664353421,0.958699658627147,-3.95327141367038
"22","GB43470",33,23,53,40,33,58,44,94,27,123,66,72,-0.629181129100322,2.66965210686332,-3.26142571296589,0.00581454854461495,0.958699658627147,-4.22377151745777
"23","GB43745",17,5,19,23,14,21,22,45,18,61,28,37,-0.935120591611135,1.52672981526613,-3.68186201833128,0.00254170796628787,0.958699658627147,-4.2953238067806
"24","GB43830",61,65,54,55,48,79,23,64,22,46,59,53,0.635870114291148,2.67324402290062,2.99678374954067,0.00979311388802314,0.958699658627147,-4.26481999057997
"25","GB43851",21,20,30,43,32,30,33,58,21,83,43,60,-0.554223081099744,2.21777620406236,-2.96484043749954,0.0104275908119037,0.958699658627147,-4.31514554702223
"26","GB44363",291,163,290,447,298,395,353,549,223,533,543,485,-0.393248550805115,5.51772678444081,-2.85446428410675,0.0129479263318183,0.958699658627147,-4.05122530802106
