"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40074",83,34,67,109,101,121,124,128,277,301,234,171,-1.20522792144784,3.99516294623895,-5.61081591455722,7.08315256605674e-05,0.036155370292624,1.90316071553115
"2","GB40095",83,58,104,112,154,149,127,177,452,430,314,326,-1.3575785057168,4.44589029179887,-7.22652615264678,5.09031798802901e-06,0.036155370292624,4.31729874881333
"3","GB41310",4121,5004,3198,6358,5405,7346,4351,7140,13714,14972,10376,12522,-0.884792872540737,9.80574716012823,-5.24817930136606,0.00013437627248521,0.036155370292624,1.26117399510062
"4","GB41625",534,531,464,638,898,1308,443,1681,2220,3430,2270,2532,-1.32460313741173,7.13982839775166,-6.02938682730272,3.45964774088865e-05,0.036155370292624,2.56698996132549
"5","GB41730",29,10,8,45,26,49,36,50,108,171,83,153,-1.85628046743372,2.52495235178419,-5.62909743069285,6.86142682566111e-05,0.036155370292624,1.75505375284171
"6","GB41786",259,121,277,208,232,273,193,465,761,812,781,606,-1.2581653613528,5.47231949596934,-5.85752533426843,4.62942125775534e-05,0.036155370292624,2.31905952051164
"7","GB42111",219,252,167,203,270,315,71,116,146,182,202,159,0.792590258405667,4.52502830598658,6.04654434716685,3.36125440512535e-05,0.036155370292624,2.61472693147259
"8","GB42150",722,354,609,684,814,912,719,1389,1161,2431,1499,1377,-0.989978627029793,6.90612717584051,-5.69737809588695,6.09542717439796e-05,0.036155370292624,2.0515124056934
"9","GB44118",69,39,124,78,85,75,68,158,199,239,206,232,-1.21148994258051,3.85247221196909,-5.35706348162975,0.000110663548450985,0.036155370292624,1.48968248538181
"10","GB44214",251,251,136,361,385,348,252,347,668,894,808,606,-0.92918116348418,5.62364333619496,-5.40897723410446,0.000100936722697496,0.036155370292624,1.58408706678892
"11","GB45151",1117,813,888,1394,1685,2214,873,2609,2867,4568,2838,3422,-0.963908407859854,7.85300650737842,-5.71007281683247,5.9631656523827e-05,0.036155370292624,2.04994559981282
"12","GB45732",187,148,225,178,306,364,170,368,623,898,469,518,-0.963979295421854,5.34614839870805,-5.51598598490602,8.35977110139347e-05,0.036155370292624,1.76231005798061
"13","GB46144",28,19,25,48,35,51,32,63,120,199,80,92,-1.36397866756977,2.75398709915349,-5.69226090375791,6.14960606035287e-05,0.036155370292624,1.90150679341591
"14","GB47049",314,129,277,339,310,448,288,433,585,1104,793,715,-1.01525332260742,5.72242874946317,-5.20057743713453,0.000146353238582384,0.036155370292624,1.23253922321981
"15","GB47499",80,80,152,101,139,136,83,273,241,362,306,286,-1.08954760586917,4.37584567042922,-5.43582578507097,9.62604351779201e-05,0.036155370292624,1.62928294838864
"16","GB47938",538,383,701,594,656,911,433,1257,2055,2154,1731,1592,-1.09191629811927,6.87003965786327,-5.23695565994302,0.00013710504363431,0.036155370292624,1.298518706196
"17","GB47948",225,128,140,406,332,519,398,318,1504,1889,932,1461,-1.70633026239114,5.93228793490927,-5.4024123196355,0.000102115831553034,0.036155370292624,1.57463848213711
"18","GB48161",345,191,247,284,415,332,254,549,710,1370,533,621,-0.962487240636845,5.74277827190005,-5.37199295039581,0.000107769984191003,0.036155370292624,1.52243324910329
"19","GB48967",184,155,77,361,209,304,227,286,823,737,834,854,-1.43901158465849,5.38214616240427,-5.31322168882951,0.000119638574753759,0.036155370292624,1.42450622159571
"20","GB49250",246,276,193,229,340,353,87,166,211,252,201,226,0.603030735903511,4.81499376602615,5.18858915528907,0.000149541393000203,0.036155370292624,1.21157999386945
"21","GB49320",8196,7376,5899,11303,10937,11134,11983,13049,22480,25277,22950,23534,-1.06209801832898,10.7004789436085,-6.58971259775154,1.37707470628724e-05,0.036155370292624,3.13417395275475
"22","GB49476",123,121,153,161,199,262,121,237,349,401,411,430,-0.833201440906363,4.82426538138752,-5.89816741588871,4.31968394195174e-05,0.036155370292624,2.3834654739473
"23","GB50047",38,10,49,44,25,34,43,94,166,205,105,155,-1.94353770097562,2.9174212215012,-6.22615775905548,2.49110169263166e-05,0.036155370292624,2.68032440673895
"24","GB50091",111,43,94,183,131,139,249,194,455,758,400,347,-1.69692876246979,4.66121724611929,-6.3968378704123,1.88169706380469e-05,0.036155370292624,3.13717066825991
"25","GB50171",76,90,107,90,152,182,91,383,354,409,319,400,-1.37962058704212,4.53130393214783,-6.51235273860258,1.55982684798264e-05,0.036155370292624,3.31171290116778
"26","GB50819",186,79,164,187,212,162,175,304,362,456,402,368,-1.0287993048115,4.87158349532316,-5.62308869375056,6.93349138316975e-05,0.036155370292624,1.93891144962604
"27","GB50859",20,6,10,22,13,29,18,30,39,74,46,48,-1.32705916415306,1.64803220280031,-5.22380297839176,0.000140376433634898,0.036155370292624,1.0060826876945
"28","GB50953",16,11,16,34,20,23,33,39,77,140,50,112,-1.76354593178057,2.1899925717526,-6.01129477176169,3.56667992854565e-05,0.036155370292624,2.21727574070786
"29","GB51063",1042,872,955,1091,1617,1820,827,2616,2627,3420,2692,2757,-0.89480781402781,7.72004857612997,-5.92163275410553,4.15081406793909e-05,0.036155370292624,2.38214684384326
"30","GB51081",187,264,202,242,327,338,80,160,180,209,190,179,0.719114624272986,4.68831915954733,5.45883447885684,9.24329643126615e-05,0.036155370292624,1.66799666502884
"31","GB51214",11049,12157,5889,16108,16123,17131,13034,19238,38164,37133,29583,36080,-1.08108335376921,11.1858341775045,-5.4058386242391,0.000101498658282716,0.036155370292624,1.43563248484019
"32","GB51748",98,33,110,115,102,143,119,143,421,373,274,368,-1.42397635686863,4.29358098237295,-5.37294039461759,0.00010758903887369,0.036155370292624,1.52347752716422
"33","GB52072",92,95,82,89,99,140,27,55,57,64,70,82,0.837319756032299,3.25523730739985,5.20260681338046,0.000145820591598642,0.036155370292624,1.21269923343292
"34","GB52723",185,211,152,208,272,317,162,243,471,725,441,550,-0.770942510256831,5.21320445566641,-5.32448392717592,0.000117262905700008,0.036155370292624,1.44139253684745
"35","GB53017",257,173,259,349,339,367,209,461,586,737,544,636,-0.758520119801205,5.57713290154697,-5.37403327818254,0.000107380710769086,0.036155370292624,1.52501630926639
"36","GB53746",85,28,60,69,78,89,67,127,224,371,160,145,-1.28875813946594,3.69931077329243,-5.32928122126924,0.000116265947099414,0.036155370292624,1.43764894699898
"37","GB55196",35,12,16,27,37,39,47,42,73,181,73,85,-1.47304955618525,2.48722567357859,-5.54037446296511,8.01003171068707e-05,0.036155370292624,1.62813977289674
"38","GB55479",404,447,421,421,567,533,156,280,348,342,346,346,0.713680241567562,5.55559119834043,5.211627427705,0.000143477283083741,0.036155370292624,1.24963018465273
"39","GB55591",1148,345,710,1329,1155,1772,1315,1705,3657,7808,3009,4071,-1.61627472872528,7.76827405375337,-5.48660312112841,8.80242875210169e-05,0.036155370292624,1.69764092297493
"40","GB56012",210,145,165,261,277,249,179,255,412,567,375,430,-0.659567790524879,5.11682610180595,-5.2773570554726,0.000127543899287803,0.036155370292624,1.36151997705869
"41","GB41393",83,44,58,111,114,89,81,134,166,216,155,160,-0.826877729360067,3.78443302326904,-5.08356062786473,0.000180763199162536,0.0371949127468274,1.03844459519384
"42","GB42054",1457,904,787,1684,1098,1424,1827,1732,3282,6337,2052,3862,-1.21217497027753,7.87204976980868,-5.13525471885302,0.000164626424813365,0.0371949127468274,1.12293675818096
"43","GB44155",57,42,40,77,79,137,49,137,151,416,184,186,-1.21889953166354,3.70250067480564,-5.08418643261282,0.000180558308611249,0.0371949127468274,1.03638986582513
"44","GB45733",74,43,51,98,82,136,78,104,240,381,152,235,-1.15609679047065,3.87032388557007,-5.12488333501285,0.000167739345879796,0.0371949127468274,1.10773154534364
"45","GB47788",28,15,40,35,31,27,44,43,98,98,77,77,-1.2584422320289,2.51206953961053,-5.09528172040515,0.000176965503639543,0.0371949127468274,0.964847710863766
"46","GB48060",56,11,44,38,48,49,67,92,202,140,105,116,-1.54029486438119,3.05830826470053,-5.10026278063992,0.000175376829352101,0.0371949127468274,1.02570680732032
"47","GB50323",305,380,315,349,469,559,136,210,328,319,331,279,0.647518810905531,5.33035904296719,5.15331096305217,0.000159349548782283,0.0371949127468274,1.14892606924546
"48","GB47083",60,28,49,71,78,94,79,87,175,360,123,260,-1.34090722533979,3.62325916058499,-5.04641120707109,0.000193369732631081,0.0389599725890664,0.970786956447161
"49","GB43035",58,23,51,33,35,60,70,55,93,174,138,120,-1.259882473067,3.0496010056576,-5.01571068026428,0.0002044765383499,0.0403569918853446,0.892840011691638
"50","GB43089",72,45,47,75,80,111,57,102,119,245,126,136,-0.760831085463358,3.53861914661238,-4.99287277434071,0.000213167546056413,0.0412308667582314,0.882200395524819
"51","GB45287",133,47,95,167,129,151,113,168,288,405,245,281,-1.0001175438856,4.36551426228116,-4.98197751353833,0.000217448130568634,0.0412341347201816,0.865803706727679
"52","GB40694",72,33,45,122,59,66,80,110,202,218,121,196,-1.20678124000913,3.59419150701756,-4.90238294029442,0.000251556764353215,0.041691519128892,0.730550429871463
"53","GB40703",287,174,226,362,300,311,195,443,581,999,539,549,-0.822405105063738,5.54820544967276,-4.93290900154262,0.000237862048791935,0.041691519128892,0.769179618633764
"54","GB41521",277,151,223,318,369,362,220,360,481,617,601,563,-0.672360372678395,5.4779515515621,-4.94823269132714,0.000231281502275989,0.041691519128892,0.794849149551423
"55","GB44661",168,140,151,165,165,219,153,161,450,486,384,461,-0.884148859280208,4.87202751328137,-4.81224741324584,0.000296973794307625,0.041691519128892,0.561500449883729
"56","GB44976",134,44,175,152,150,228,247,311,320,697,383,294,-1.35165961937406,4.79242917548665,-4.92414333599826,0.000241713452193467,0.041691519128892,0.762446686347078
"57","GB44991",1004,520,688,1231,1109,1294,759,1402,1910,2652,1912,1772,-0.760638317914305,7.29385515905004,-4.94837908948874,0.00023121955322315,0.041691519128892,0.811595167691242
"58","GB45152",2466,1880,2420,2580,3157,3558,1800,4934,5006,6714,4952,5604,-0.722063117616667,8.77896743538786,-4.81238829023243,0.000296896530510833,0.041691519128892,0.575735647736446
"59","GB45653",467,526,441,439,699,636,186,320,396,429,470,396,0.631946513818641,5.78232599474102,4.81681723594174,0.000294478074739431,0.041691519128892,0.567098441412199
"60","GB45970",7,10,17,7,14,21,14,29,46,51,25,46,-1.40123185380442,1.34933141097626,-4.89657217949166,0.000254254999031659,0.041691519128892,0.473084794433122
"61","GB46581",201,103,224,283,249,296,219,318,492,641,439,466,-0.875802256913803,5.24026087899156,-4.90470081865183,0.000250488760170834,0.041691519128892,0.71999865280024
"62","GB46646",236,228,169,224,300,294,95,134,169,202,239,161,0.629879536195553,4.64336414981933,4.81001701655312,0.000298199833069051,0.041691519128892,0.558559349244796
"63","GB46705",1188,690,663,2247,1188,1871,1380,1505,4677,4983,3123,4903,-1.2981483171353,7.91365675645911,-4.8165982587845,0.000294597167544367,0.041691519128892,0.587328814360606
"64","GB47274",63,35,49,59,61,67,45,70,94,228,130,138,-0.930107672786305,3.27197543680289,-4.80357803867702,0.000301768828355128,0.041691519128892,0.557948339103015
"65","GB47352",560,356,494,564,751,739,445,817,1122,1510,894,995,-0.642810455657489,6.50911540624314,-4.88263526904429,0.000260849715116409,0.041691519128892,0.692666085976102
"66","GB50610",5329,3417,2864,4643,6194,5310,4178,7502,8644,12051,7919,7763,-0.735212078103871,9.54663024273644,-4.83033386845476,0.000287222693456341,0.041691519128892,0.594496210821935
"67","GB50837",357,114,187,466,302,421,278,464,875,1087,754,883,-1.18333813532774,5.77337001808702,-4.81620028166507,0.000294813739006568,0.041691519128892,0.568535166703191
"68","GB53374",77,66,64,167,84,106,108,117,213,277,183,246,-0.979604794828969,4.01819224518541,-4.81951987074342,0.000293012323043341,0.041691519128892,0.590883466122476
"69","GB55239",133,138,96,207,251,278,149,279,575,1068,340,380,-1.09650177219729,5.04319215606818,-4.83172781861356,0.000286485072193168,0.041691519128892,0.595781753451325
"70","GB55800",166,147,100,148,200,186,61,91,94,140,125,132,0.636606634533681,4.01754731471346,4.81856382775653,0.000293529958744202,0.041691519128892,0.587766334436229
"71","GB41606",605,455,564,740,779,927,457,878,1588,1589,1167,1608,-0.691455442725109,6.77746724409414,-4.77817218435298,0.000316288319750948,0.04298954599832,0.514702916527257
"72","GB49774",87,36,101,92,89,91,56,146,226,225,243,313,-1.19255324713488,3.92559474617251,-4.7717794239477,0.000320054525062459,0.04298954599832,0.510068503280263
"73","GB40008",943,345,474,1066,867,955,903,830,2344,2591,1773,2701,-1.17557914070445,7.13020409444776,-4.68652376403656,0.000374964893607464,0.0435726541695058,0.359223269566084
"74","GB40877",1071,983,709,960,1610,1388,394,726,757,985,920,648,0.64398812207009,6.80819464746826,4.65719120172589,0.00039603919539461,0.0435726541695058,0.304051558150034
"75","GB41378",300,149,187,369,294,393,192,440,546,861,501,598,-0.786683814008895,5.5136697252347,-4.68205909595246,0.000378096194970169,0.0435726541695058,0.326810172016285
"76","GB41997",17,11,7,21,17,27,17,35,39,68,31,33,-1.07330031885989,1.58461142920098,-4.61285958875891,0.000430242334840031,0.0435726541695058,0.096626019590242
"77","GB42698",511,503,358,500,825,601,228,303,337,479,433,403,0.642550555238738,5.79546400976947,4.74534222344376,0.000336129725757633,0.0435726541695058,0.441274612022836
"78","GB43543",56,65,38,116,51,104,87,96,291,334,140,319,-1.42890952795722,3.8203247823134,-4.72601318450641,0.000348410319238722,0.0435726541695058,0.432504348163156
"79","GB45504",630,603,497,662,917,896,234,492,595,641,617,532,0.516055778644983,6.21664318649449,4.62266928584925,0.000422419471213475,0.0435726541695058,0.231305948081828
"80","GB45708",77,56,110,74,165,62,65,343,366,317,391,210,-1.55783603312593,4.20422871121693,-4.62954443435078,0.000417024544059116,0.0435726541695058,0.260844248069685
"81","GB46043",85,110,56,93,100,158,25,49,46,88,80,71,0.820998196846278,3.22716964759318,4.65576910696081,0.000397091532777714,0.0435726541695058,0.30876242479804
"82","GB47584",900,645,506,1372,1265,1371,829,1107,2765,3486,1857,2909,-0.96675253282716,7.42109641096074,-4.64996916728206,0.000401413472399573,0.0435726541695058,0.298622133613554
"83","GB47949",1017,631,1043,1479,1350,1622,1255,1512,2321,2632,2329,2357,-0.775575704613061,7.5914996136872,-4.59379397466184,0.000445877632128961,0.0435726541695058,0.202372617621244
"84","GB48271",6,2,7,8,4,4,6,15,18,20,15,21,-1.51453603005308,0.196096310976705,-4.66342823646222,0.000391457797554471,0.0435726541695058,-0.0735613846837753
"85","GB48913",55,30,58,68,73,86,61,86,110,184,101,131,-0.791404373456825,3.34325914990999,-4.62000263862197,0.000424531359787695,0.0435726541695058,0.249922083291759
"86","GB48935",65,83,118,111,98,148,83,164,175,299,193,281,-0.858367732530197,4.12484931214159,-4.66383210017915,0.000391163036591148,0.0435726541695058,0.318005974187994
"87","GB49112",431,451,275,455,574,588,155,309,297,423,405,363,0.581061294788701,5.57812153556761,4.73855859685162,0.000340387800149573,0.0435726541695058,0.426263860462298
"88","GB50170",43,42,38,55,70,135,31,193,186,343,163,192,-1.3894079024605,3.58435404147222,-4.68071682157596,0.00037904288085997,0.0435726541695058,0.354778021143964
"89","GB50301",69,37,51,78,67,72,71,87,148,162,101,143,-0.850392625149956,3.41500233855273,-4.72905949013486,0.000346444448370907,0.0435726541695058,0.43606389814147
"90","GB50407",364,207,275,377,510,547,264,457,706,1275,734,627,-0.694716020422582,5.90334860853433,-4.59361124138226,0.000446030295906922,0.0435726541695058,0.1732602405743
"91","GB50962",122,52,67,121,159,207,77,193,414,843,313,480,-1.40013588722633,4.54582288976556,-4.69938508416927,0.000366093690041428,0.0435726541695058,0.37534667248576
"92","GB50974",952,954,580,1321,1007,1573,967,1166,2764,3518,1812,2600,-0.873571051425729,7.48517266146013,-4.6296960326564,0.000416906390714487,0.0435726541695058,0.263941551302079
"93","GB51636",1993,2275,1580,1871,2500,2474,762,1300,1151,1478,1772,1295,0.774568807634568,7.69284410774415,4.63845232886433,0.000410140262623992,0.0435726541695058,0.280627990671384
"94","GB52433",277,266,214,234,311,296,101,171,212,229,189,158,0.690094592206101,4.76812795189779,4.60951756865089,0.000432941537941754,0.0435726541695058,0.201168974720065
"95","GB52438",725,463,810,927,817,913,744,1465,1640,1930,1316,1696,-0.841980294410474,7.04389738027537,-4.69834717555971,0.000366801472845415,0.0435726541695058,0.378906854133803
"96","GB53008",26,10,28,30,40,56,38,49,93,229,70,102,-1.48293485711786,2.62856630211951,-4.75222915474589,0.000331863201093098,0.0435726541695058,0.432186341474212
"97","GB53297",127,114,80,104,156,158,47,70,96,126,81,95,0.596893680541996,3.67297397352224,4.59359468792593,0.000446044128092345,0.0435726541695058,0.203835317736995
"98","GB53397",206,146,171,251,281,315,159,241,444,667,381,410,-0.607896564920973,5.14857806588209,-4.63590798618764,0.000412094533829102,0.0435726541695058,0.243525556164992
"99","GB53592",77,34,39,63,99,106,99,117,117,274,119,152,-0.994465758691438,3.59056530383046,-4.61288466187522,0.000430222150243026,0.0435726541695058,0.238600727288804
"100","GB46983",200,123,145,287,274,348,174,260,371,525,446,460,-0.644505584841125,5.13207001674494,-4.57796142442848,0.000459307305234396,0.0439143108514665,0.140383104200266
