"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40148",2457,2838,2175,1706,1370,1502,512,395,380,464,3674,516,1.66830908745948,7.15351240962379,4.11028222496283,0.00108907745043657,0.999908082301527,-3.87812912915551
"2","GB40566",160,75,192,139,64,202,336,308,251,278,244,190,-1.03704552640482,4.55100273879079,-3.45164479674624,0.00396097264854753,0.999908082301527,-3.94212716030353
"3","GB40624",116,81,201,227,92,270,204,155,351,375,706,347,-1.08383397437666,4.79790116829425,-4.42744400394823,0.000591879029049371,0.999908082301527,-3.69438511390628
"4","GB41227",2024,2044,3189,3237,1218,4096,2396,2624,3196,4069,3692,4202,-0.433282746818087,8.50258979952085,-2.55945552998252,0.0228830077026825,0.999908082301527,-4.28677046364807
"5","GB41361",1740,434,1855,235,667,85,141,60,68,44,885,44,2.36708135439122,4.86366678992879,2.66401266606667,0.0186840926760608,0.999908082301527,-4.19061359345165
"6","GB41439",304,303,391,384,156,381,273,393,423,456,491,444,-0.408369583939584,5.49741606592112,-2.81200360058092,0.0139948506699749,0.999908082301527,-4.07820487524869
"7","GB41772",1784,1531,2441,2971,1050,3854,2659,2391,3668,4117,2898,4204,-0.65516888262904,8.37535068686756,-3.06608361820928,0.00848844513038521,0.999908082301527,-4.1740972026769
"8","GB41792",37,29,94,104,31,117,54,80,81,132,206,107,-0.767813190308238,3.29710090907427,-2.7968292284458,0.014417087612972,0.999908082301527,-4.24561712105533
"9","GB42303",24,18,19,40,15,49,27,23,33,61,107,46,-0.814032880240289,2.08827952489491,-2.89516341486185,0.0118873381233711,0.999908082301527,-4.34458958556583
"10","GB42580",154,106,272,357,78,176,194,232,392,421,403,379,-0.925681316374424,4.89631195759196,-4.28816692373903,0.000772677489130706,0.999908082301527,-3.70845901845333
"11","GB42609",22,26,41,38,11,52,21,55,46,83,79,60,-0.850097173657743,2.3224315774113,-3.17365882504643,0.00686317424771197,0.999908082301527,-4.28632042639346
"12","GB42981",1151,1370,2556,1094,570,728,486,632,530,533,1380,341,0.918695893575621,6.68780284324203,2.8820189549101,0.012198403867746,0.999908082301527,-4.12158561292806
"13","GB43246",188,180,511,500,190,388,457,328,470,436,647,399,-0.616672501177173,5.53467056208969,-2.77507317610319,0.0150442712667511,0.999908082301527,-4.09239639412182
"14","GB43256",605,907,842,1007,298,1008,625,1050,1560,1400,1153,1033,-0.618806117624415,6.82727240666378,-2.74141682862278,0.0160673441545516,0.999908082301527,-4.1684874411074
"15","GB43277",29,32,54,64,27,38,44,43,51,68,91,55,-0.547966480360496,2.5950313294573,-3.02492718471868,0.00920662425206941,0.999908082301527,-4.27904429018539
"16","GB43292",17,27,37,33,10,21,8,14,14,13,12,26,0.72929270082792,1.1957253151663,2.58394078446923,0.0218247522176554,0.999908082301527,-4.43708882699415
"17","GB43298",17,6,26,16,9,30,19,11,23,55,100,47,-1.18287084416166,1.5461716972963,-2.94067352153505,0.0108694188357657,0.999908082301527,-4.37956646478013
"18","GB43465",45,54,101,142,33,136,60,107,121,168,180,169,-0.729213164135362,3.62824426661252,-3.07746406090918,0.00829984604008468,0.999908082301527,-4.14486418378853
"19","GB43513",9,5,14,11,1,18,12,33,10,39,26,15,-1.28923296021435,0.697163356736546,-2.89554757538364,0.0118783651551823,0.999908082301527,-4.43078087921922
"20","GB43552",123,103,183,246,42,142,161,166,162,246,226,193,-0.559949670073589,4.29080756673575,-3.03924130542859,0.00895026764406539,0.999908082301527,-4.06550178320673
"21","GB43613",578,581,1005,846,418,943,712,928,906,1319,1230,1065,-0.530744136804577,6.74100863826693,-3.32241864127387,0.00511397986845506,0.999908082301527,-4.01460207288372
"22","GB43711",28,26,55,56,21,80,36,52,104,100,119,66,-0.861353117137506,2.79547492405687,-3.16982893044694,0.00691533455743211,0.999908082301527,-4.23566997814638
"23","GB43738",379,551,838,673,230,898,743,891,1582,1761,901,885,-1.0073274809501,6.5993537125608,-3.79682905700676,0.00200689597141499,0.999908082301527,-3.89338796028254
"24","GB43812",21,33,23,38,7,24,5,4,5,14,28,16,1.13320358979345,0.921155429975696,3.47478732022539,0.00378394485797495,0.999908082301527,-4.370113473486
"25","GB43823",3321,3316,6593,3374,1318,3494,3426,5511,6296,5053,4003,7804,-0.695950505990144,9.02680612365747,-2.53391529485293,0.0240394857929753,0.999908082301527,-4.31206158841418
