"","ID","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40618",3088,1461,5237,651,1256,6340,949,1892,1609,792,1184,155,1.69865625720051,7.67285060342649,2.9066603339562,0.0115884742162224,0.999449984484938,-4.13419854189627
"2","GB41390",2305,2022,4038,682,1234,4706,1441,1588,1585,1063,1405,493,1.09448539647461,7.83524630323725,3.03263223591964,0.00903886113136903,0.999449984484938,-4.11499847034638
"3","GB41901",325,656,705,245,281,688,396,406,485,440,449,255,0.427413564195678,5.93961209226184,2.94783992315978,0.0106854119646676,0.999449984484938,-3.96875653128878
"4","GB41912",104,94,263,72,71,418,1117,936,569,365,505,134,-1.61599236800087,5.23895434759187,-3.12635691379761,0.00750983580724319,0.999449984484938,-3.96542527278434
"5","GB41981",738,269,708,147,344,2172,180,224,296,297,313,147,1.40632642604212,5.65092238649143,3.00571050048094,0.0095324667023824,0.999449984484938,-3.95297026227226
"6","GB42219",4,8,37,4,3,19,40,26,38,64,23,10,-1.43577628587905,1.23595023791323,-2.95320335586812,0.0105730160692076,0.999449984484938,-4.41570556137983
"7","GB42234",285,493,686,224,281,721,267,384,405,284,433,245,0.590788491473488,5.74376302633128,3.3895135471025,0.00445970072708932,0.999449984484938,-3.81279749629074
"8","GB42252",512,503,659,250,376,1315,346,396,374,384,326,219,0.956656818990919,5.94595363745112,3.66150191416919,0.00260499181036985,0.999449984484938,-3.74470998532322
"9","GB42302",32,91,175,18,40,2,3,9,0,2,0,6,4.04839357403284,0.311008352911111,3.15003164293501,0.00716609526119943,0.999449984484938,-4.45328963531236
"10","GB43004",2964,6089,3620,2307,2009,2305,1838,2277,2224,2537,1653,1337,0.93544185016089,8.46130954747651,4.3307311052374,0.000706803292955842,0.999449984484938,-3.9151078688077
"11","GB43308",179,233,253,119,122,426,86,153,269,149,150,94,0.773841802850284,4.62461827926347,3.11427691148602,0.00769149139166596,0.999449984484938,-3.96480547000336
"12","GB43482",4173,4693,8532,3643,3582,11079,3300,4288,5281,3896,5016,2484,0.768967344048926,9.39717991903987,3.20859921615,0.00638152033075801,0.999449984484938,-4.19400871681942
"13","GB44006",6,48,74,21,26,51,90,121,66,93,67,43,-1.00063052810787,2.8080520706335,-3.1106169241219,0.00774738564526068,0.999449984484938,-4.24561630986295
"14","GB44455",130,617,563,459,393,30,70,25,40,31,139,82,2.49478054294912,4.10339376131576,2.96349871817938,0.0103605225759983,0.999449984484938,-4.14368244670615
"15","GB45434",275,444,531,213,210,759,276,340,322,311,378,143,0.639821547441693,5.55319327214579,2.97874398990165,0.0100535781109352,0.999449984484938,-3.94591092065838
"16","GB45988",12,57,27,19,23,19,16,14,15,18,19,11,0.862248261277973,1.50507598837106,3.35600986173754,0.00476563810421911,0.999449984484938,-4.34822912936985
"17","GB46180",19,81,74,28,37,59,82,153,112,74,94,52,-0.721759633348026,3.21145864384101,-3.3692633436261,0.00464217553536656,0.999449984484938,-4.13694612535552
"18","GB46229",687,1361,839,481,540,615,436,955,454,651,556,140,0.946582902599525,6.39124476130504,2.8981316922138,0.0117846848704445,0.999449984484938,-4.01946912724903
"19","GB46394",5,48,43,30,24,42,22,14,15,13,20,5,1.25187284603885,1.51023760442813,3.29515149355114,0.0053761670296136,0.999449984484938,-4.35632247556449
"20","GB46697",951,2367,1774,1062,1217,1763,1047,1529,1412,1334,1237,714,0.600378014216689,7.58209239865098,4.17846864431356,0.000947948002085746,0.999449984484938,-3.83497413601922
"21","GB46882",2554,2600,4951,1530,2140,4944,2145,2445,2736,2216,2566,1274,0.704313070816625,8.51154153490772,2.95219966492901,0.0105939603859793,0.999449984484938,-4.18160241237961
"22","GB47399",34,96,123,44,20,134,171,288,144,112,165,82,-0.954295615261774,3.8053440787289,-2.991950400472,0.00979494967663803,0.999449984484938,-4.12697006501318
"23","GB47493",24,88,126,49,48,86,145,250,164,109,120,83,-0.849603413823047,3.75882474236047,-3.32391112793357,0.00507846156371756,0.999449984484938,-4.05309260582719
"24","GB48062",53,155,78,60,57,73,47,58,64,51,63,63,0.623862861802401,3.2655021061608,3.24785813099219,0.00590413896216519,0.999449984484938,-4.1466177861678
"25","GB48163",2332,3047,5025,1531,2147,5037,1913,2666,3161,2491,2761,1335,0.638674842298002,8.56666117233605,2.98475073804991,0.00993511941139049,0.999449984484938,-4.17827934280349
"26","GB48489",66,197,208,121,118,128,144,257,325,207,322,180,-0.562228532230676,4.67081206218857,-3.0046037323768,0.00955331951767366,0.999449984484938,-3.99251837723106
"27","GB48527",1210,2482,3322,696,856,2976,1005,1617,1803,1132,1413,716,0.670647150912181,7.68979484397308,2.91773089610408,0.0113385691270479,0.999449984484938,-4.13125744838721
"28","GB48784",5855,7383,15757,4019,4553,12106,4895,6139,6572,4510,5584,3270,0.828410203078693,9.79777060355519,3.49652548901788,0.00360847149453971,0.999449984484938,-4.17594650433846
"29","GB48844",65,109,55,33,44,73,65,20,49,25,20,9,1.40870520491803,2.53601508595027,3.80802532363522,0.00195241610876983,0.999449984484938,-4.17942653221852
"30","GB49392",2567,3631,2164,862,939,2516,797,1605,1345,1832,1713,485,0.975886364558125,7.76126690183096,3.07390963422856,0.00833074640196059,0.999449984484938,-4.0987333764392
"31","GB49787",332,427,724,300,337,711,310,382,468,350,465,239,0.604466136105107,5.87181683008713,3.22381618172623,0.00619207838062615,0.999449984484938,-3.87279449750763
"32","GB49826",93,361,279,141,105,164,352,544,355,252,293,264,-0.690587795423587,5.1197857704023,-3.37054841446733,0.00463037636821859,0.999449984484938,-3.8464182557964
"33","GB50118",1284,4171,1140,2824,397,1143,730,904,946,611,519,199,1.59612279678913,7.05783808236397,3.4174603825991,0.0042196319845652,0.999449984484938,-3.94189522334449
"34","GB51807",202,384,444,119,133,307,134,199,261,157,200,140,0.690615586837609,4.90699614049444,3.93717710338887,0.00151585324835257,0.999449984484938,-3.68414767452343
"35","GB52073",4278,8650,13798,3688,4576,11331,4414,6483,7311,4917,6179,2872,0.687973999734034,9.75933511917059,3.2497060901342,0.00588256795500978,0.999449984484938,-4.21245857789723
"36","GB52468",2820,2938,6511,1972,3124,7135,2388,2872,3350,3694,3068,1455,0.757849382597371,8.84659472671397,2.9021511509303,0.011691809286148,0.999449984484938,-4.21481427714143
"37","GB53230",77,208,232,85,76,160,147,227,220,290,192,183,-0.417104336710677,4.56185686229364,-2.92078446714774,0.0112705762499046,0.999449984484938,-4.02860832219789
"38","GB53367",20,41,44,18,30,11,16,17,9,9,17,6,1.27581832421974,1.34676300632022,3.13157645942365,0.00743267037245094,0.999449984484938,-4.3866661523895
"39","GB53525",38,82,93,26,31,43,35,31,62,25,22,7,1.10703672843754,2.35682925847519,3.26601177256666,0.00569561217108102,0.999449984484938,-4.27131394812106
"40","GB53709",8,34,37,7,10,34,60,59,28,51,52,34,-0.993820038293486,2.06485030262086,-3.2348346628816,0.00605841580943764,0.999449984484938,-4.31286718588103
"41","GB53947",794,1021,1581,739,705,1825,685,902,842,846,1034,556,0.688324520054979,7.05765948931972,3.59918074198719,0.00294586332979847,0.999449984484938,-3.89283843294911
"42","GB54401",39,123,64,54,52,72,43,68,66,52,40,36,0.591651332191796,3.04630965939749,3.11904589933668,0.00761926117594326,0.999449984484938,-4.20300079821052
"43","GB54687",7572,11877,16414,5528,5598,15363,7292,8320,9241,6623,7981,4250,0.704394466939741,10.2286269475678,3.30730846101614,0.00524825075193019,0.999449984484938,-4.23457286865977
"44","GB54942",34,86,61,25,26,43,72,83,95,69,78,47,-0.519209752603279,3.02026998116617,-3.03251630082565,0.00904093161583687,0.999449984484938,-4.22505048359597
"45","GB55147",43,114,107,45,48,81,92,91,134,140,122,80,-0.399243465370716,3.64976035168607,-2.89392746687347,0.0118826056960517,0.999449984484938,-4.16340255443763
"46","GB55220",440,1293,1461,569,584,1300,2028,1882,1833,1368,1615,1048,-0.646868521096787,7.41065453593198,-3.61529378118166,0.00285362960888513,0.999449984484938,-3.93266435501096
"47","GB55593",120,277,374,157,400,108,109,266,38,61,94,64,1.55195758373665,4.30748717071593,3.15224739186331,0.00713473597327108,0.999449984484938,-4.02702534427789
"48","GB55675",3,18,2,3,5,3,8,20,13,11,18,14,-1.2987815219496,0.249466680129795,-3.09422763631952,0.00800266387697798,0.999449984484938,-4.45748703923278
"49","GB55921",67,250,243,61,175,76,57,156,56,88,65,40,1.06871441866461,3.76790666557065,3.09439932757253,0.00799994684269205,0.999449984484938,-4.1071408717803
"50","GB56028",552,735,1028,431,477,553,462,518,640,409,492,396,0.643444146666577,6.30341801671459,3.32726984672103,0.00504478770557808,0.999449984484938,-3.87532401464261
