"","ID","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40273",51,156,104,114,34,43,128,144,158,135,131,85,-0.536440874852625,3.82434864213936,-3.52040718581443,0.00344186681522917,0.999557839294816,-3.98334055297883
"2","GB40478",22,38,32,27,27,21,33,67,45,60,114,53,-0.903303695127602,2.55917072688918,-3.146748732048,0.0072125853320815,0.999557839294816,-4.26276444210402
"3","GB40635",512,1582,472,376,411,315,387,465,476,216,243,244,0.948124344769306,5.9019047593892,3.11308358986411,0.00770943748062223,0.999557839294816,-3.91397104039294
"4","GB40740",10,27,17,19,18,13,17,43,56,37,40,32,-0.904835663871203,1.86049740607555,-3.58905583903063,0.00300522556585496,0.999557839294816,-4.28637335314222
"5","GB40976",4135,8629,7649,6565,9101,4705,4056,5168,6266,3935,4721,3351,0.839779762772325,9.63379472215173,3.3882605247503,0.0044706124069908,0.999557839294816,-4.20147910045656
"6","GB41912",104,94,263,365,72,71,1117,936,569,505,418,134,-1.71326168341391,5.23895434759187,-3.47567432954428,0.00376027886151116,0.999557839294816,-3.86425522340096
"7","GB42178",558,2240,1183,1033,1123,562,590,632,701,700,446,582,0.976924318257414,6.82853237917986,4.58488987636477,0.000435285705424535,0.999557839294816,-3.63976183228263
"8","GB42302",32,91,175,2,18,40,3,9,0,0,2,6,3.98480852520118,0.311008352911111,3.04362305194376,0.00884443864990922,0.999557839294816,-4.45718753173493
"9","GB42385",957,4856,5280,3254,938,975,6872,5240,4731,5231,4802,2109,-0.968495899476187,8.80941648023896,-3.18812311719225,0.00664536849829659,0.999557839294816,-4.17493158433059
"10","GB42459",6,14,12,8,5,8,3,1,7,3,2,7,1.46842795908838,-0.253180042791015,3.54724172905734,0.00326403842981357,0.999557839294816,-4.45253257252341
"11","GB42596",294,425,235,184,597,223,266,110,303,127,65,58,1.47687049898544,4.84571142691773,2.96763970467386,0.0102759704239044,0.999557839294816,-4.00712176538702
"12","GB43004",2964,6089,3620,2537,2307,2009,1838,2277,2224,1653,2305,1337,0.952261043975266,8.46130954747651,4.47532510404554,0.000535974046211581,0.999557839294816,-3.91709016268056
"13","GB43361",3,9,13,6,4,4,13,18,15,20,19,11,-1.12972387029294,0.560444722316059,-4.48389510258227,0.00052729585983973,0.999557839294816,-4.35364392326462
"14","GB44415",130,397,295,342,112,151,255,394,309,447,385,313,-0.448130776881994,5.30999829132306,-3.22190058425036,0.00621540880294657,0.999557839294816,-3.87346406077597
"15","GB44824",140,307,164,221,137,143,378,744,319,365,584,187,-0.93234990489941,5.27412310121611,-3.56704104658258,0.00313879708701411,0.999557839294816,-3.7839533302397
"16","GB44829",202,406,299,327,134,158,338,588,398,649,611,277,-0.698723930498105,5.58653024007992,-3.91411957785114,0.00158569942825461,0.999557839294816,-3.67294098343039
"17","GB45193",147,340,395,274,144,145,476,485,585,461,377,176,-0.610139893580504,5.44842769395781,-2.96798956490325,0.0102688813137698,0.999557839294816,-3.9620396996969
"18","GB45525",3,11,2,8,4,3,11,17,12,11,15,12,-1.22137330838995,0.243810584011104,-3.53735553406911,0.00332844884675491,0.999557839294816,-4.4272333276793
"19","GB45714",132,263,292,422,174,136,80,161,297,199,110,106,0.808824156655196,4.69851518934056,3.33781188962439,0.00494036213887673,0.999557839294816,-3.88440911420798
"20","GB45760",454,937,747,705,371,412,409,520,624,514,502,537,0.413328538438461,6.3135579600992,2.97899865209925,0.0100482553965982,0.999557839294816,-3.98660917779837
"21","GB46302",477,695,450,431,644,367,282,195,1019,226,116,91,1.44052148000469,5.625279620795,3.05866297643487,0.00858541509599909,0.999557839294816,-3.93482178915692
"22","GB46984",226,550,734,528,336,335,855,935,572,825,1148,605,-0.677305390377168,6.41139934203715,-3.43167493615348,0.00410239087497601,0.999557839294816,-3.87555470849653
"23","GB47399",34,96,123,112,44,20,171,288,144,165,134,82,-1.0822388458669,3.8053440787289,-3.7619939608883,0.00213717013141297,0.999557839294816,-3.95028019777899
"24","GB47579",46,101,100,43,59,35,234,239,157,162,317,104,-1.48455871896078,3.96430668731785,-5.03481349743329,0.000187994432833198,0.999557839294816,-3.70128119639298
"25","GB48173",17,62,15,10,15,13,9,13,10,10,2,3,1.56826231043639,0.738101781401522,3.09274751812245,0.0080258854949795,0.999557839294816,-4.42995366617856
"26","GB48811",1185,3019,2232,1970,955,1236,1313,1863,1445,1064,1085,1215,0.56731085972922,7.74249479528831,3.26688255394712,0.00568560202758223,0.999557839294816,-4.06249103828451
"27","GB48965",18,74,51,83,16,30,59,65,82,96,87,55,-0.639122316479829,2.94970240071643,-3.12799247735224,0.00748534069193914,0.999557839294816,-4.21472919597831
