"","ID","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB43054",137,330,245,114,182,207,307,590,700,558,438,305,-0.853820607139612,5.44403943887667,-5.92149316366797,4.11171193089159e-05,0.180196211443378,2.24368521668149
"2","GB43574",7,28,23,8,10,21,26,46,57,62,40,29,-1.05843927611498,1.85759039875766,-5.28484067749321,0.000124863737883948,0.180196211443378,0.363789094468964
"3","GB44586",192,538,364,183,218,551,210,275,243,291,223,153,0.84923503211829,5.28036662143735,5.45991528590482,9.14880082085129e-05,0.180196211443378,1.58037596049231
"4","GB45208",104,325,224,128,161,374,107,150,132,201,142,101,0.988378425165176,4.58754634119041,5.3934855445494,0.000102896941548234,0.180196211443378,1.42995985553887
"5","GB46453",112,346,252,144,174,439,122,151,119,155,205,88,1.13985780867087,4.6611861550487,5.34318957577813,0.000112517146251162,0.180196211443378,1.35850743989695
"6","GB55062",238,586,550,249,282,620,267,398,391,413,339,270,0.593877678070526,5.73864509846392,5.34285349324975,0.000112584494991654,0.180196211443378,1.40181245853906
"7","GB56016",610,1428,1259,583,859,1741,604,745,713,862,827,560,0.885744376377354,6.94672072490642,5.8834622107134,4.3868868530337e-05,0.180196211443378,2.09695612265602
"8","GB40252",492,1092,905,473,573,1249,536,693,666,778,701,404,0.678958537480444,6.63269111266137,4.97495418207912,0.00021871879522978,0.229522764371356,0.782613103336899
"9","GB40349",180,411,394,201,198,395,211,274,308,363,235,205,0.513521274837682,5.30601384644502,4.59137406715614,0.000445249771829804,0.229522764371356,0.192454997278873
"10","GB41157",497,1133,946,466,534,1187,598,743,816,869,741,502,0.481354528105958,6.71924377294369,4.09663212979198,0.0011415915045433,0.229522764371356,-0.655324543902562
"11","GB41161",232,518,395,220,272,567,253,334,296,398,335,208,0.619741956517768,5.55299746199111,4.2287441989559,0.000885650422954192,0.229522764371356,-0.420684647715145
"12","GB41633",5449,14134,7058,3984,6006,15902,4744,6017,5500,6114,6180,3171,0.984677218163364,9.853173412446,4.42968043158076,0.000603965930347062,0.229522764371356,-0.335685361616069
"13","GB41733",434,1312,821,474,588,1506,413,752,538,782,687,311,0.874320854097954,6.57347894614591,4.35694863202024,0.000693392174321056,0.229522764371356,-0.215438952552643
"14","GB42723",312,897,541,316,483,698,351,405,306,535,356,228,0.930548813518791,5.94990878290011,4.78339395594869,0.000311226951033331,0.229522764371356,0.504897914367974
"15","GB42858",6,10,6,20,4,8,18,28,45,34,34,18,-1.4687658990832,1.18121672141125,-4.37682454205125,0.00066767820142605,0.229522764371356,-0.976913899876587
"16","GB43187",1394,2943,2399,1245,1481,4175,1452,1954,1741,1759,2020,1020,0.75753377552422,8.0658170270443,4.26046299857341,0.000833489544250129,0.229522764371356,-0.438001355182178
"17","GB44931",147,338,292,159,160,425,198,191,187,216,237,141,0.708270919934336,4.96051373179016,4.28354677816869,0.00079752067664186,0.229522764371356,-0.329530817621407
"18","GB45523",227,482,515,265,259,696,311,344,394,381,357,278,0.540861630245294,5.71450838911172,4.091163140154,0.00115369117119529,0.229522764371356,-0.657603106923895
"19","GB45740",229,466,354,235,242,463,247,280,315,357,295,198,0.60863150214643,5.44432046814568,4.8221849424183,0.000289663949382227,0.229522764371356,0.574261490550178
"20","GB46266",70,202,155,106,94,147,166,274,356,255,224,161,-0.513723732231364,4.62286562527302,-4.34300403618983,0.000712039152285107,0.229522764371356,-0.238864798088434
"21","GB46619",95,190,258,133,100,254,108,130,135,157,154,96,0.744798309657776,4.39107699667499,4.74972726361952,0.000331288207461961,0.229522764371356,0.415395768950892
"22","GB46646",95,239,266,135,105,228,134,169,202,161,169,132,0.481409629405938,4.57476557698181,4.14177629380202,0.00104654696006509,0.229522764371356,-0.57557682922935
"23","GB46793",602,1075,803,431,571,1559,586,597,625,715,733,365,0.789096400161337,6.62392653031531,4.13258599062438,0.00106521596700396,0.229522764371356,-0.592847643696052
"24","GB46977",489,978,881,508,639,949,504,705,628,741,699,562,0.587069183115339,6.62519469047274,4.19353625541929,0.000947488992130588,0.229522764371356,-0.490153942099733
"25","GB47490",1,13,1,1,3,5,10,35,24,25,19,5,-2.083373095712,0.0950348968564351,-4.12084378740552,0.0010895664092008,0.229522764371356,-1.65539804591786
"26","GB47508",25,68,32,17,13,33,65,92,105,63,70,56,-0.968687974938384,2.73060227093829,-4.29232974027277,0.000784257535105554,0.229522764371356,-0.568597011598329
"27","GB47877",103,284,255,136,140,301,138,200,169,197,158,114,0.667281432537117,4.66963052517595,4.88421921148162,0.000258342878639617,0.229522764371356,0.651563935772765
"28","GB47886",1197,2517,1546,979,1044,2438,1115,1274,1357,1483,1316,690,0.783643925099295,7.60826525417547,4.61480390025014,0.000426112959552632,0.229522764371356,0.148015409651824
"29","GB47956",30,73,64,41,31,87,66,127,195,157,123,62,-0.765966794914802,3.46741760501573,-4.16086756779369,0.00100882955812665,0.229522764371356,-0.627770639225785
"30","GB48267",205,414,372,224,256,395,186,322,262,307,285,239,0.607962753178817,5.36567465343155,4.25555793085935,0.00084134486741401,0.229522764371356,-0.374843549780306
