"","ID","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40377",14,13,7,19,17,36,28,34,29,22,36,24,-1.01525308734886,1.66954479655018,-2.66886435688048,0.0184804785282203,0.999320477781942,-4.40736149527629
"2","GB40747",218,522,524,426,185,484,254,309,343,212,333,244,0.336749685716496,5.54612215375466,2.85158410120544,0.0129262654081662,0.999320477781942,-3.9952625008934
"3","GB41311",777,2956,2086,2469,527,1217,662,1027,1703,284,866,340,1.00831614376084,7.16213668348804,3.3414447988211,0.00491182277259223,0.999320477781942,-3.98192406598194
"4","GB41446",91,279,198,204,95,186,175,204,223,135,262,214,-0.332876135607399,4.72168438389376,-2.81844649490801,0.0137950412510654,0.999320477781942,-4.03688485070811
"5","GB41708",1712,2268,181,250,199,233,223,191,116,94,39,23,2.36628546592486,4.86078173728608,2.90908872200212,0.0115442939982921,0.999320477781942,-4.08835086723834
"6","GB42311",76,436,270,292,122,146,349,124,100,58,51,33,1.12018586105699,4.24194820293975,2.67492082576811,0.018263777242073,0.999320477781942,-4.15593567390195
"7","GB42470",11,33,33,24,10,26,55,71,30,17,40,27,-0.835230001203429,2.02633574865509,-3.05074789552654,0.00873051670086695,0.999320477781942,-4.33049423805424
"8","GB42642",3,3,5,10,1,5,38,6,9,49,21,7,-1.87986509697635,0.289861866578768,-2.72117566880406,0.0166882595165274,0.999320477781942,-4.47970971845789
"9","GB42643",1,6,18,5,0,4,30,14,10,19,24,8,-2.10816099976711,0.17355387630446,-3.68487140041248,0.00249201642345601,0.999320477781942,-4.42502170647221
"10","GB43308",179,233,253,269,119,426,86,153,149,122,150,94,0.854612847954911,4.62461827926347,3.66037257518164,0.00261524940163734,0.999320477781942,-3.81763978397547
"11","GB44006",6,48,74,66,21,51,90,121,93,26,67,43,-0.910138824059305,2.8080520706335,-2.69090213701663,0.0177037407014481,0.999320477781942,-4.30982945893768
"12","GB44026",1,7,7,4,11,8,10,20,21,9,11,14,-1.3723964532527,0.397926815733388,-3.62936362635101,0.0027801169010144,0.999320477781942,-4.4141938409281
"13","GB44092",11,47,36,50,16,43,18,29,22,13,22,8,0.729507270093904,1.76139731863972,2.95665628380245,0.0105118116825409,0.999320477781942,-4.36681353161617
