"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB43738",672,406,377,379,551,673,2594,1000,487,743,891,838,-1.0402922439417,6.52172969773031,-4.99678427895317,0.000220990225080064,0.677219115103518,-3.26744183004339
"2","GB44002",90,99,71,152,70,148,303,161,105,196,128,203,-0.902599445811346,4.14833980947254,-4.48080836763782,0.000570777077730632,0.677219115103518,-3.40978407931303
"3","GB44723",203,139,202,143,175,341,450,320,133,358,264,378,-0.755206671697109,5.00586545602493,-4.6117151679179,0.000447283879321384,0.677219115103518,-3.19955503418501
"4","GB45748",43,11,16,11,61,14,146,73,74,47,143,98,-2.19129945876686,2.54896931501764,-4.98160161015303,0.000227138919142166,0.677219115103518,-3.79393626865787
"5","GB49689",116,57,68,219,499,292,57,27,24,37,7,19,2.60600655867915,3.05727940684571,4.58018222044606,0.000474251946309853,0.677219115103518,-3.76048709645768
"6","GB49957",639,417,447,458,413,460,333,299,148,154,269,228,0.9354775757318,5.45816228216511,4.49764848369561,0.000553091911789927,0.677219115103518,-3.2572065140503
"7","GB51442",114,75,83,99,105,239,307,138,97,202,152,304,-0.833426818742912,4.26295318177308,-4.42519559362438,0.000633441284133409,0.677219115103518,-3.39243659516706
"8","GB52505",386,137,253,193,195,389,745,425,235,369,262,617,-0.855366639012789,5.39741447548728,-4.61033627834605,0.000448429332678088,0.677219115103518,-3.19712490555597
"9","GB54506",577,340,329,398,402,625,1324,668,354,606,503,883,-0.724955725568712,6.17039068684192,-5.33902119333441,0.000120015847376677,0.677219115103518,-3.10632591103623
"10","GB40022",220,103,310,370,461,434,193,138,99,147,107,213,0.877347698057664,4.76858130603997,3.26622781838556,0.00589807716407302,0.999746943912616,-3.70570807316357
"11","GB40169",204,79,201,125,305,271,190,64,57,71,62,96,1.02418039831646,4.03213302992811,3.83156106247402,0.00196342460083598,0.999746943912616,-3.63011716042235
"12","GB40392",144,98,262,221,131,277,112,133,42,73,88,184,0.754624056896159,4.12837188265477,2.93430038621998,0.0112743645225806,0.999746943912616,-3.90939360150203
"13","GB40464",9,9,6,7,20,8,36,28,15,6,28,19,-1.159634951781,0.885508808278733,-2.79092976164273,0.0148956725574075,0.999746943912616,-4.33892272392174
"14","GB40566",200,113,103,160,75,139,272,257,76,336,308,192,-0.933329460003879,4.47891208179426,-2.85998767624041,0.0130275547172376,0.999746943912616,-3.8961692428846
"15","GB40615",244,136,259,290,309,522,162,166,56,145,69,316,0.907472972119315,4.66395914370994,3.63633900668007,0.00286602274946499,0.999746943912616,-3.58040913124194
"16","GB40617",48,29,33,51,49,63,24,32,22,7,3,45,1.27910131151874,1.87386837546831,3.05840421190078,0.00885148280180594,0.999746943912616,-4.20898720736252
"17","GB40980",251,200,385,274,354,530,378,214,90,134,151,249,0.658019390628462,5.01688311729251,3.76368059061661,0.00223879392436439,0.999746943912616,-3.48880007773205
"18","GB40996",100,82,49,36,122,63,63,55,21,23,21,26,1.00101335418147,2.66352331309719,2.85338160304007,0.0131958123775798,0.999746943912616,-4.15775062481435
"19","GB41417",200,177,161,141,174,367,403,303,128,192,251,313,-0.484758943435545,4.88443179662193,-3.04487892084314,0.00908822506268965,0.999746943912616,-3.7706643557136
"20","GB41467",332,184,173,258,268,494,582,457,147,284,355,443,-0.498003210170555,5.35878847745965,-2.7876149610908,0.0149916639139971,0.999746943912616,-3.87351378239109
"21","GB41670",742,334,999,791,1941,2070,645,300,171,403,170,775,1.33432387864226,6.28276625552157,3.94583802623517,0.00157535729918073,0.999746943912616,-3.53880315613144
"22","GB41772",2880,1833,1806,1784,1531,2971,5402,3154,1841,2659,2391,2441,-0.567238942513676,8.33968383695542,-2.84642686486709,0.0133752587365508,0.999746943912616,-4.09542723773869
"23","GB41773",1014,570,909,845,659,1656,3599,1668,609,900,986,1562,-0.665427280102638,7.1813698649615,-3.06770356510607,0.00869227193562542,0.999746943912616,-3.92732680031167
"24","GB42427",3331,1446,8375,2265,2836,6137,1703,414,478,700,1410,2229,1.72449834941986,7.92350839247632,4.00462370981603,0.00140720262306431,0.999746943912616,-3.75129655631913
"25","GB42487",310,251,212,203,243,433,477,347,198,280,276,450,-0.402736478041965,5.30454950843295,-3.1174486113826,0.00788771358835761,0.999746943912616,-3.72750921603855
"26","GB42539",24,17,4,25,11,11,25,29,16,32,25,47,-1.1490579694779,1.39832008907088,-2.87492045688688,0.0126549510593452,0.999746943912616,-4.28548643841223
"27","GB42671",26,13,20,16,39,22,24,8,10,5,8,14,0.908468726082432,1.03850134721745,2.86161392854616,0.0129864584656048,0.999746943912616,-4.31672703291805
"28","GB43093",439,348,367,397,392,481,380,280,164,216,293,460,0.394193956502324,5.50494998604544,2.77875478596861,0.0152512240769163,0.999746943912616,-3.8852220974079
"29","GB43173",73,45,50,67,48,115,144,117,47,74,87,107,-0.623292408082889,3.35135744549678,-3.60532412195575,0.00304412920128003,0.999746943912616,-3.84051853102392
"30","GB43225",1248,675,985,1274,1030,1117,671,779,393,446,473,1186,0.64276093422791,6.74031436346547,3.30206293197578,0.00549924494026958,0.999746943912616,-3.7982264230935
"31","GB43353",175,150,219,260,142,488,606,408,127,250,276,421,-0.637908711154919,5.13112999605296,-2.85006339240371,0.0132811318456021,0.999746943912616,-3.84838251067875
"32","GB43552",174,80,129,123,103,246,289,238,94,161,166,183,-0.515334484489623,4.37802345737807,-2.82876599287106,0.0138417884831688,0.999746943912616,-3.91064337081115
"33","GB43693",32,7,20,8,11,30,46,46,8,24,35,37,-1.00680147143346,1.52249094532895,-2.78611290970836,0.0150353601635993,0.999746943912616,-4.28937178573476
"34","GB43877",628,283,859,655,778,855,757,143,136,449,236,548,0.930966326983409,5.89951727050698,2.80871260345052,0.014390901521345,0.999746943912616,-3.90429159773204
"35","GB44058",246,230,247,431,599,304,193,254,155,144,111,248,0.77314610787598,5.0050129397373,2.88078073485025,0.0125116075293028,0.999746943912616,-3.84725530729257
"36","GB44132",817,412,1071,709,790,961,936,398,293,272,410,590,0.680913852259116,6.28344662403139,3.20063114056144,0.00670465825628489,0.999746943912616,-3.77710675860931
"37","GB44333",840,527,685,578,705,1331,2128,1257,517,801,879,1255,-0.595255466583298,6.88062023871037,-3.80711687093226,0.00205837578156761,0.999746943912616,-3.64994936012126
"38","GB44450",68,36,76,96,69,88,70,55,20,32,33,68,0.565642078494066,2.87370992772178,2.7389790141573,0.0164716681397692,0.999746943912616,-4.15774590468607
"39","GB44476",51,57,75,59,86,179,81,44,22,10,30,68,1.00424501830684,2.80061212877413,2.95480609363223,0.0108330075201002,0.999746943912616,-4.11424575168197
"40","GB44477",214,149,140,122,264,440,179,123,68,43,120,175,0.803900036540186,4.29147366424558,2.96457064682484,0.0106288813507037,0.999746943912616,-3.87606707752289
"41","GB44523",374,320,239,240,290,383,336,258,103,97,195,157,0.695256329449137,4.94617086963332,3.02097937739626,0.00952201107472251,0.999746943912616,-3.7877053355607
"42","GB45000",438,98,415,329,549,671,504,184,124,106,80,183,1.00874521818686,5.02402152172621,2.76330051580082,0.0157145261832179,0.999746943912616,-3.90805281291696
"43","GB45019",66,46,45,65,50,133,176,89,50,64,88,145,-0.681668731568614,3.36717406356053,-3.53386883633279,0.00349833150998786,0.999746943912616,-3.85695130435633
"44","GB45318",378,286,308,335,290,688,780,516,233,727,576,852,-0.773092877279811,5.93162505748193,-4.03117743700819,0.00133737840255434,0.999746943912616,-3.42791280062754
"45","GB45371",11,14,13,15,17,39,27,30,20,19,24,48,-0.743624726135205,1.53130226399726,-2.73533278365004,0.0165882073135554,0.999746943912616,-4.29675039381994
"46","GB45378",930,804,484,816,477,1374,1166,1373,517,1479,1249,1548,-0.729438448085658,6.97962461240311,-2.82726143451186,0.0138822636142583,0.999746943912616,-3.98838037159825
"47","GB45509",29,41,45,15,67,57,16,29,10,10,12,22,1.19686229248161,1.7309685881593,3.27623093828762,0.00578391685358812,0.999746943912616,-4.1847410587295
"48","GB45969",49,48,107,49,24,64,116,167,58,75,152,130,-1.17954233382806,3.34638025230351,-3.45288146489485,0.00409658041575143,0.999746943912616,-3.89203497737997
"49","GB46226",1577,1012,1287,1287,831,3051,2918,2673,903,2426,2271,3110,-0.818217766740471,7.87807579616061,-3.49418555678991,0.00377957267597847,0.999746943912616,-3.8754444473706
"50","GB46227",5177,3302,2729,5170,3763,9609,6967,6348,2931,9523,6673,13220,-0.737058775938795,9.55802511366534,-2.72892139834644,0.0167950805831618,0.999746943912616,-4.20651122636436
"51","GB46842",51,36,194,88,52,113,48,32,16,30,38,34,1.14848405584615,2.72861139782828,3.112731312898,0.00796071730537815,0.999746943912616,-4.08675570113839
"52","GB47041",305,217,148,163,159,300,359,555,180,184,353,346,-0.693695711180716,5.07928030177435,-2.73366499681376,0.0166417803669424,0.999746943912616,-3.90189833502812
"53","GB47126",25,10,11,45,81,48,12,9,3,5,2,0,2.84319583432062,0.483958447872051,3.99051111814839,0.00144581934737659,0.999746943912616,-4.20884897766493
"54","GB47401",25,8,31,10,48,50,16,11,6,7,1,17,1.45114548629954,0.879950369959209,2.85322771806206,0.0131997572042773,0.999746943912616,-4.33141596955469
"55","GB47662",511,278,548,297,360,756,947,1047,372,482,628,783,-0.760191216192678,6.17177406861871,-3.69117485501622,0.00257655404037573,0.999746943912616,-3.57804166983249
"56","GB47975",273,93,167,193,170,130,83,125,57,39,75,73,1.1126858438958,3.85774090480928,3.57856535333244,0.0032067828486216,0.999746943912616,-3.747764689966
"57","GB48100",62,28,45,34,89,73,30,36,27,18,13,39,0.912933142360229,2.29589895184011,3.18186382852123,0.00695507795536074,0.999746943912616,-4.12938137928995
"58","GB48258",24,11,10,9,12,20,23,22,20,20,23,32,-0.817395080507985,1.2833908525814,-2.99584318457815,0.0100003916468743,0.999746943912616,-4.27415870279143
"59","GB48664",63,17,63,42,56,48,39,45,23,9,3,11,1.38310600143124,1.84695053675674,2.77455739230854,0.0153757182162313,0.999746943912616,-4.26659840746888
"60","GB48794",1203,714,937,709,734,1999,1333,2474,790,1666,1121,2004,-0.727347738818939,7.32573671705261,-3.0719810913414,0.00861999611992724,0.999746943912616,-3.94189197572485
"61","GB48853",852,445,987,812,1060,1348,971,692,333,391,482,759,0.503815277090883,6.55967276315413,2.88131379707423,0.0124986482991922,0.999746943912616,-3.92766870021302
"62","GB48905",2233,1411,4989,4116,4614,5014,2781,2441,1055,1437,1176,3067,0.774170005842347,8.38645726885421,2.85721683830169,0.0130978699951827,0.999746943912616,-4.09675424328063
"63","GB48980",1271,892,1137,996,919,2244,1915,1400,968,2092,1559,1960,-0.581075267934118,7.52793943686804,-2.96153574494677,0.0106919148814557,0.999746943912616,-3.99786789582547
"64","GB49021",1073,555,812,430,814,1671,2309,1284,637,1044,853,1362,-0.628105896771942,7.0212771988311,-2.94250624011513,0.0110956533690984,0.999746943912616,-3.95216921048967
"65","GB49286",167,105,92,131,107,297,254,194,101,304,272,308,-0.806951345878367,4.56638666123772,-3.29850799216902,0.00553757159377635,0.999746943912616,-3.70775042991608
"66","GB49287",67,22,29,34,19,75,90,120,34,92,73,50,-1.01890385770101,2.77303590034529,-2.89879338119577,0.0120809489287163,0.999746943912616,-4.13066063565106
"67","GB49327",37,36,63,38,83,93,129,112,42,92,55,81,-0.654000891110499,3.15012348363194,-2.75184112118576,0.0160669271529879,0.999746943912616,-4.11711258959576
"68","GB49764",116,55,71,121,83,149,197,111,73,138,128,206,-0.611816700329622,3.92240835589869,-3.42273375838128,0.00434476843625891,0.999746943912616,-3.77051045798756
"69","GB49802",36,16,21,44,44,69,100,43,35,49,55,67,-0.743393339806056,2.56312370298747,-3.06420217094022,0.00875188146761614,0.999746943912616,-4.11668716675929
