"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40054",4603,2920,2108,2779,2387,4155,2099,2987,1749,2667,2522,2441,0.576933532809806,8.49801861021705,2.29073981762792,0.0387117004599905,0.999784677064851,-4.38648503961193
"2","GB40609",33,57,13,13,13,8,22,17,3,8,8,9,1.19645309866643,0.866442624888273,2.57945372477985,0.0223885786987727,0.999784677064851,-4.45901574774363
"3","GB40969",336,217,148,127,312,60,193,412,382,462,444,314,-0.83772356316415,5.05557220933669,-2.49350297051198,0.0263873404382713,0.999784677064851,-4.21343289130847
"4","GB41279",38,49,21,24,29,25,29,52,57,73,73,63,-0.684578311075898,2.46707140196519,-3.36389434057149,0.00487056627241419,0.999784677064851,-4.26641559557438
"5","GB41709",19,17,9,17,25,19,10,12,9,8,17,14,0.748683981823636,0.949234498715778,2.83648548280278,0.0136303760301999,0.999784677064851,-4.43143913681963
"6","GB41745",186,174,127,108,154,108,98,131,60,119,145,150,0.488349315235491,4.08004104400241,2.54159898882066,0.0240719327030624,0.999784677064851,-4.24471450355612
"7","GB42035",142,296,44,74,96,94,82,91,43,74,101,83,0.713866653880518,3.59097873110464,2.81911978922652,0.0140976505163555,0.999784677064851,-4.2322130074713
"8","GB42053",23780,42110,14811,80449,36054,15128,5405,74194,3300,14221,15942,9623,1.51804582485474,11.3009311348943,2.40875601464008,0.03099709810243,0.999784677064851,-4.44753444686066
"9","GB42424",373,977,318,333,328,256,201,501,203,293,331,378,0.547334643838465,5.52060793660074,2.46561381830146,0.0278265235460317,0.999784677064851,-4.21316084425884
"10","GB42550",236,111,129,75,81,119,136,224,180,256,205,261,-0.671361215886203,4.38244395656724,-2.33719122860641,0.0354796540660936,0.999784677064851,-4.27955028699567
"11","GB42654",180,249,97,145,212,96,198,194,290,217,338,332,-0.515417237815411,4.73509212297072,-3.05394382346333,0.00892447203287241,0.999784677064851,-4.06325875639529
"12","GB42796",7,9,1,15,8,15,18,13,13,20,21,27,-1.04930230800103,0.691858632736496,-2.67207688925184,0.0187362053465875,0.999784677064851,-4.45773723304366
"13","GB43377",88,125,36,89,99,50,22,60,42,55,65,72,0.808737750048458,3.04314528744649,4.08494153231656,0.00120547152711676,0.999784677064851,-4.09629285712378
"14","GB43392",1064,1774,857,999,892,858,782,955,663,1138,945,1225,0.372607210609485,7.04757306046645,2.27504359302691,0.0398654233928023,0.999784677064851,-4.33561801511758
"15","GB43463",14,25,10,10,9,10,6,15,3,7,7,9,0.946324596245368,0.39677070436375,3.05110189783705,0.00897411595502007,0.999784677064851,-4.43957120353091
"16","GB43713",14040,14946,7337,22516,10003,10994,3844,20611,2536,11779,6954,10247,0.98130030890178,10.3415533852785,2.33654105604577,0.0355230725932752,0.999784677064851,-4.43375805586026
"17","GB43860",239,418,121,218,243,204,153,243,182,190,238,276,0.317820807901311,4.87329325663419,2.59879439885249,0.0215730225586901,0.999784677064851,-4.17484763381236
"18","GB43930",17,16,8,34,16,16,8,16,7,12,11,12,0.791027465004577,0.88256143692604,2.49878449159368,0.0261229695511339,0.999784677064851,-4.46526775448048
"19","GB44169",11,14,7,8,8,16,7,8,5,5,10,9,0.674979005707887,0.278623136437326,2.36953751413979,0.0333821023271299,0.999784677064851,-4.49578874028482
"20","GB44202",2595,3465,1080,1358,2939,1087,2244,3170,3332,3375,3221,3468,-0.548001296027905,8.33965874697166,-2.50913830227268,0.0256120724551671,0.999784677064851,-4.34158049918
"21","GB44207",13,11,10,15,8,11,9,10,3,10,4,6,0.942268035579453,0.269044388964621,2.43479192158461,0.0295045712724061,0.999784677064851,-4.49080339610505
"22","GB44271",81,82,39,52,55,52,63,57,21,61,26,32,0.796122588493115,2.70643691349381,2.45804899265167,0.0282297002381303,0.999784677064851,-4.37773546943322
"23","GB44574",66,80,24,36,82,45,49,63,92,86,131,121,-0.534427189622256,3.15790797809986,-2.46027213875835,0.0281106374530658,0.999784677064851,-4.34515214719816
"24","GB44738",20,6,2,4,0,8,19,15,33,23,58,37,-2.5196500700296,0.57325252667024,-4.05056721419193,0.00128739437865306,0.999784677064851,-4.35727346925073
"25","GB44802",728,691,339,365,427,605,492,441,196,397,395,387,0.651499336600284,5.86136874001471,2.57702593011694,0.0224930366641043,0.999784677064851,-4.19395290957518
"26","GB44913",8,35,3,10,5,4,9,25,22,11,22,24,-0.882142049708153,0.699236037679793,-2.29449953924932,0.038440071973577,0.999784677064851,-4.49035436325229
"27","GB45360",148,218,78,168,142,143,92,140,82,155,121,151,0.464800580325791,4.14665909054458,2.91177033245636,0.0117746311663505,0.999784677064851,-4.14622005025325
"28","GB45414",383,1002,196,361,332,252,170,423,157,299,367,423,0.544422399909223,5.43513369274257,2.55388887757564,0.0235124493728989,0.999784677064851,-4.185587391352
"29","GB45853",275,358,82,176,172,69,166,304,182,405,298,446,-0.567257341335416,4.84019431139727,-2.33499475958944,0.0356265369778103,0.999784677064851,-4.25917122190763
"30","GB46038",20,14,11,24,27,43,55,15,60,62,69,76,-1.08989777937777,2.15582994180175,-2.40240917568912,0.0313717220569426,0.999784677064851,-4.42105423850232
"31","GB46223",5692,5548,1195,3894,2823,3407,1402,5421,292,1567,1133,3316,1.33353259100955,8.25418312875007,2.47692711904233,0.0272338572780461,0.999784677064851,-4.34514785924864
"32","GB46312",711,983,321,496,525,546,538,654,937,811,1486,1212,-0.440505731738974,6.5716966835594,-2.54707800166901,0.0238209381091195,0.999784677064851,-4.24489536781247
"33","GB46421",19,44,20,28,15,30,14,17,6,24,20,16,0.87030348420047,1.40192780775887,2.7130672590664,0.0173112219123721,0.999784677064851,-4.42131525782329
"34","GB47004",33,40,9,40,15,4,14,53,72,47,72,98,-1.27255672497261,2.04593952409046,-2.80266586333631,0.0145548740526195,0.999784677064851,-4.37689489494809
"35","GB47231",73,124,25,75,66,48,40,35,36,70,52,83,0.54272661044861,2.91040709649479,2.6202289274849,0.0207027740235942,0.999784677064851,-4.33516038419903
"36","GB47270",144,83,116,385,142,153,545,284,363,270,345,298,-1.03717678794765,4.93297703251966,-2.44066667453569,0.0291774310847507,0.999784677064851,-4.23417342753585
"37","GB47588",44,18,11,20,15,7,31,25,44,38,41,75,-1.05858821521862,1.8096099791092,-3.2217617599352,0.00642984134513729,0.999784677064851,-4.34345632242567
"38","GB47678",331,457,199,247,325,196,296,291,652,400,589,716,-0.51410324898001,5.59434069558265,-2.48668135940089,0.0267326090178813,0.999784677064851,-4.21316191912001
"39","GB47751",16,8,1,2,7,10,26,15,13,20,18,23,-1.46053362028481,0.51490139515689,-3.39526616780947,0.00458111810987442,0.999784677064851,-4.40831874784959
"40","GB47771",73,120,10,11,95,5,1,6,10,67,13,5,2.02658658288443,1.10970154535897,2.3588461056324,0.0340620026563505,0.999784677064851,-4.47311811754047
"41","GB47951",101,67,32,36,39,53,51,91,152,71,125,104,-0.670659904603123,3.21462450997418,-2.32141358002237,0.0365476337968944,0.999784677064851,-4.36788101872442
"42","GB47971",109,125,44,59,41,79,110,108,110,106,121,154,-0.517246173628812,3.61295069797173,-2.42570272196586,0.0300176348676235,0.999784677064851,-4.31510113879499
"43","GB47976",75,133,49,61,58,49,98,101,103,113,144,167,-0.614361059659337,3.585276830301,-4.23694579433198,0.000902528126575479,0.999784677064851,-3.98102621048063
"44","GB48060",139,119,67,69,56,44,79,103,11,38,48,49,0.963935518435046,2.98540897775067,2.34885895673329,0.0347089971766924,0.999784677064851,-4.37826662703821
"45","GB48216",940,881,402,478,631,517,912,797,981,747,1248,1267,-0.466517809211776,6.69734862136858,-2.69922892606567,0.0177800699078063,0.999784677064851,-4.21622273569601
"46","GB48352",15,30,6,10,13,13,15,29,16,17,30,33,-0.527367291316728,1.23142262462577,-2.30975512289231,0.0373562937225526,0.999784677064851,-4.47111180508101
"47","GB48629",351,294,197,208,207,277,260,264,67,198,169,168,0.754839669145694,4.80570931650236,2.42323128522978,0.0301586102126888,0.999784677064851,-4.23138993594025
"48","GB48684",76,40,9,22,45,23,51,54,63,53,55,72,-0.687923894751823,2.48673550891377,-2.32684982929946,0.0361762601393072,0.999784677064851,-4.41294856279694
"49","GB48797",412,616,243,374,371,252,312,461,559,522,693,795,-0.359241075925227,5.88342323985744,-2.51812807097806,0.0251762917089792,0.999784677064851,-4.2133564759967
"50","GB48837",720,1390,331,682,627,353,752,928,783,792,1254,1182,-0.429221511189551,6.66016478017053,-2.6049740582749,0.021318555494141,0.999784677064851,-4.2361570398202
"51","GB49166",106,132,39,94,97,42,33,46,29,95,51,132,0.679884908267849,3.14593618548324,2.47960338031856,0.0270954391125526,0.999784677064851,-4.34183237373309
"52","GB49184",14,22,6,9,13,8,17,32,9,22,31,40,-0.810707170359504,1.13594797590224,-3.02928723026918,0.00936441843089973,0.999784677064851,-4.40527699569532
"53","GB49246",159,296,57,115,122,85,94,127,44,103,134,98,0.6151528509782,3.85688529702986,2.65642462350086,0.0193099255105289,0.999784677064851,-4.2389723015572
"54","GB49457",68,145,39,77,68,49,63,95,88,97,133,168,-0.36808063737316,3.49756783767584,-2.33608071000423,0.0355538449968204,0.999784677064851,-4.34269413450049
"55","GB49488",61,68,26,37,66,44,70,68,62,68,86,114,-0.463121328838772,3.03214967473183,-2.74064367501499,0.016412607339496,0.999784677064851,-4.30470186718251
