"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40160",24,27,16,11,12,25,12,3,4,8,10,8,1.5836195976207,0.645912421799626,4.13347649545387,0.00110002098951341,0.494175144972765,-2.58875660007479
"2","GB40306",349,413,379,246,166,218,255,148,104,150,265,162,1.00731115385987,4.88639699670423,3.79070800648794,0.00212489881436923,0.494175144972765,-1.5580263353691
"3","GB40609",33,22,57,13,13,8,17,13,3,8,8,9,1.50572602226889,0.866442624888273,3.75286693194524,0.00228634220425799,0.494175144972765,-2.74891063464145
"4","GB40885",1144,1115,929,703,700,805,741,581,235,735,658,534,1.02292058912378,6.54467731034213,3.77883312920041,0.00217427243426194,0.494175144972765,-1.66921268491227
"5","GB41000",412,513,445,261,270,408,397,230,61,217,224,182,1.26940618280764,5.17262530321813,3.72140480564134,0.00243003816054257,0.494175144972765,-1.64406362829792
"6","GB41165",74,91,114,31,74,54,68,43,18,56,51,57,0.873280691844929,2.91029717323358,3.56431632209625,0.00329718942884349,0.494175144972765,-2.25382101039676
"7","GB41630",1060,968,1137,464,678,651,838,495,147,562,446,426,1.16835160779286,6.29675156335506,3.6360698895346,0.00286773403220927,0.494175144972765,-1.81655899151264
"8","GB41740",348,366,578,260,258,327,365,197,124,281,306,277,0.785537235612075,5.28567899153844,3.78864655530572,0.0021333873838002,0.494175144972765,-1.54101644104329
"9","GB41786",596,537,640,344,400,277,691,259,121,208,232,273,1.09754189855934,5.51037962103757,3.39122197829683,0.00462067950679328,0.494175144972765,-2.07803995259844
"10","GB42021",781,975,1219,552,601,762,702,528,248,540,586,579,0.949129448427325,6.40860841918834,4.37994649264044,0.000689722302191288,0.494175144972765,-0.930651889496612
"11","GB42170",134,180,200,119,175,181,130,104,78,126,151,121,0.759815657886316,4.21149368331126,3.82764438812533,0.00197849789867588,0.494175144972765,-1.6005305239895
"12","GB42508",482,402,357,243,266,290,319,225,45,248,201,222,1.15578014569665,5.04610885280452,3.32149659306911,0.00529469463738731,0.494175144972765,-2.17384342798274
"13","GB42564",220,233,424,126,223,193,248,168,102,209,201,208,0.576635048026875,4.76247035975031,3.40111749529028,0.00453227925131113,0.494175144972765,-2.06953977982161
"14","GB42865",644,623,998,336,407,472,695,353,103,330,285,330,1.13175755491476,5.7755644151618,3.43107554388778,0.00427489291150673,0.494175144972765,-2.03662626765963
"15","GB43084",729,633,722,327,413,386,415,421,202,492,428,405,0.724053289237259,5.88908847086379,3.62363264067823,0.00293789311037457,0.494175144972765,-1.78552708072355
"16","GB43325",45,108,98,34,45,183,21,39,8,27,67,26,1.66171969528958,2.55943498578564,3.42370920594982,0.00433678375320956,0.494175144972765,-2.51242815217825
"17","GB43402",91,100,70,57,61,68,58,51,33,53,42,30,1.02289321900618,2.93159599138933,3.37011265977356,0.00481509555720656,0.494175144972765,-2.45420197868379
"18","GB43440",32,28,54,23,40,22,54,66,44,55,89,70,-0.655269135522161,2.58408166402997,-3.72506603699567,0.0024128550037844,0.494175144972765,-2.20025982784091
"19","GB43468",207,212,128,96,85,136,91,33,10,66,85,80,1.66915420479833,3.46644989648243,3.95407205837434,0.00155075841750777,0.494175144972765,-1.70075238909044
"20","GB43512",144,105,361,138,78,131,110,44,56,37,77,142,1.2855861571474,3.73891645401893,4.0166099603331,0.00137536151761369,0.494175144972765,-1.52568576019727
"21","GB43643",1328,1442,1760,912,963,758,1293,562,306,830,808,852,1.00830028404435,6.92265087626261,3.70102110942354,0.00252800282125803,0.494175144972765,-1.82160365668258
"22","GB43702",51,43,35,29,25,34,30,18,5,17,16,22,1.34684507594421,1.70751660194585,3.91141284902455,0.00168337618729741,0.494175144972765,-2.34722511438422
"23","GB43818",329,180,424,140,243,139,335,333,811,407,529,662,-0.830679274028943,5.46543980476684,-3.42110858349974,0.00435884863138109,0.494175144972765,-2.04894991605479
"24","GB44000",268,291,412,157,252,280,201,210,143,237,315,290,0.539965718766433,5.04589512708914,3.86516039950686,0.00184030129729084,0.494175144972765,-1.44171504907264
"25","GB44118",171,157,270,143,98,124,170,69,39,78,85,75,1.24880606974078,3.88476738982119,4.47151206824704,0.000580857192327363,0.494175144972765,-0.979500122218285
"26","GB44254",2924,2203,2524,1778,1348,2679,3009,1163,836,1053,1217,1209,1.0692782390599,7.81363285816082,3.32980750980891,0.00520943355956491,0.494175144972765,-2.38315576548796
"27","GB44574",66,49,80,24,36,45,63,82,92,86,131,121,-0.681417916074126,3.15790797809986,-3.71263279175985,0.00247171515498342,0.494175144972765,-2.02950625433731
