"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40110",11,14,28,19,9,12,51,16,36,16,28,50,-0.938514757730848,1.70387673449138,-2.84144192172602,0.0132171453435798,0.998602078805052,-4.39141706889069
"2","GB40217",56,27,231,95,42,60,91,147,212,63,157,123,-0.80067260207718,3.80405225964338,-2.75756523637076,0.0155761104870309,0.998602078805052,-4.19848003225886
"3","GB40288",261,129,296,438,98,157,120,177,83,137,125,156,0.762596242358494,4.64073856216078,2.6966170284116,0.0175432276146411,0.998602078805052,-4.10365476038797
"4","GB40464",7,6,8,24,5,6,28,20,19,8,21,24,-1.13596680899012,0.97269525986469,-3.36638363933137,0.00469204571259943,0.998602078805052,-4.38888425126498
"5","GB40479",182,115,222,273,83,160,84,159,164,94,133,156,0.386300760806182,4.46321451290164,2.51189046080265,0.0250916016325381,0.998602078805052,-4.17602384929397
"6","GB40695",428,23,4063,121,333,218,1230,2587,3331,289,2461,1027,-2.34823469000224,6.55956433021398,-2.46799748591354,0.027299913757887,0.998602078805052,-4.20697001539889
"7","GB40696",2422,117,20488,1313,3674,1978,6027,10695,31964,3525,21742,8597,-2.3663810832487,9.44671024477704,-2.46987482029503,0.0272017652476391,0.998602078805052,-4.34852092266961
"8","GB40697",2894,139,23330,2121,4296,1780,8335,13151,29813,4758,19786,13656,-2.41594479538434,9.70393411330651,-2.61466129795639,0.0205726825478411,0.998602078805052,-4.33353866640256
"9","GB40734",60,64,84,52,43,49,71,90,117,48,104,115,-0.598055910541656,3.45095482112126,-3.69951454814594,0.00243212173409618,0.998602078805052,-4.05659172899872
"10","GB40928",108,105,193,201,73,120,159,132,192,126,211,238,-0.388196840321037,4.50050447285649,-2.41730866323011,0.0300816614777969,0.998602078805052,-4.20270605641508
"11","GB41071",38,25,71,48,17,45,70,58,95,33,89,106,-0.870738853280689,2.98389335929262,-4.02708449579008,0.00128160191264765,0.998602078805052,-4.09640389373232
"12","GB41228",70,34,246,52,71,25,115,329,212,75,115,123,-1.13773799915427,3.86037272387632,-2.75963201328191,0.015513321695728,0.998602078805052,-4.19652733804736
"13","GB41316",16,10,48,51,19,12,41,59,41,26,37,45,-0.810075182277052,2.19670840301451,-2.5835626515162,0.0218499805029782,0.998602078805052,-4.39078413479178
"14","GB41598",119,101,146,149,65,94,54,99,148,50,90,90,0.397988532716547,3.87136209227953,2.76569279625729,0.0153306157240017,0.998602078805052,-4.18211804604817
"15","GB42326",444,500,767,968,354,421,1078,683,828,548,1223,1350,-0.723585216839914,6.74966706553814,-3.49617067632232,0.00363078950134074,0.998602078805052,-3.89805290581598
"16","GB42548",85,49,118,116,70,89,135,94,165,106,111,153,-0.507693464269682,3.9862480000708,-2.38660532890819,0.0318960016375448,0.998602078805052,-4.26678367776098
"17","GB42768",57,65,32,60,16,28,20,22,19,17,14,44,0.905022346880763,2.15782667532725,2.49407512039337,0.0259664321510675,0.998602078805052,-4.40544670393982
"18","GB43205",96,98,197,135,55,114,97,156,164,93,186,200,-0.355161001250076,4.26261259511459,-2.50493840602284,0.0254295657070502,0.998602078805052,-4.20088901255193
"19","GB43338",244,212,387,276,160,244,332,401,423,175,341,383,-0.394870625385854,5.45332014387948,-2.97661559449386,0.0101328560065179,0.998602078805052,-3.95524097219696
"20","GB43809",2,3,9,9,2,9,10,12,8,5,15,15,-0.987926333203417,0.190428454178998,-2.70400319630923,0.0172925379028967,0.998602078805052,-4.47359843266226
"21","GB43824",101,88,154,178,74,78,157,121,164,94,176,175,-0.38412389128808,4.25530995390421,-2.3571622778327,0.0337332871563217,0.998602078805052,-4.24542382764159
"22","GB44054",48,26,40,39,17,35,16,23,37,17,16,24,0.644788400955219,2.03878082758186,2.75006680403547,0.0158060017217283,0.998602078805052,-4.37831410723877
"23","GB44112",43546,2032,275213,34189,59114,38089,103864,229732,370184,71927,204089,145796,-2.17801209477152,13.5080251516033,-2.49204765648332,0.0260678267539118,0.998602078805052,-4.4652286838655
