"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40083",1261,359,1385,251,378,1100,303,299,499,349,181,528,1.04010073218865,6.15859982274505,3.10507037186297,0.00783553987608417,0.999946800512268,-3.95957518541362
"2","GB40141",254,45,441,51,120,397,49,84,120,88,39,77,1.28282090491197,4.00909251903366,2.63171457874344,0.0198550263595654,0.999946800512268,-4.21259562729752
"3","GB40384",13,11,21,12,35,27,8,12,17,16,9,16,0.675595023055882,1.25630684505227,2.44414660827838,0.028519966408812,0.999946800512268,-4.45778736979022
"4","GB41097",956,146,248,174,188,443,106,211,149,297,91,84,1.1817534467398,4.93891763943212,2.66254324119273,0.0186993413415882,0.999946800512268,-4.1024307509148
"5","GB41110",22,32,10,24,38,14,203,63,378,36,28,150,-2.10415309331777,2.81022968563943,-3.18151012391161,0.00673561746855455,0.999946800512268,-4.26396446762653
"6","GB41192",18,8,9,18,28,19,5,7,14,14,2,8,1.13170233132797,0.746912630365624,2.88666864600452,0.0120569752627277,0.999946800512268,-4.43929861900876
"7","GB41284",1823,334,525,498,583,1081,221,242,176,492,317,265,1.52140907735903,6.04726136495712,3.71911908850078,0.00232665502238731,0.999946800512268,-3.7857889740373
"8","GB41311",854,217,797,284,866,340,1824,480,1178,1703,527,1217,-0.963890797519548,6.75301012729852,-2.78834919636876,0.0146246712507844,0.999946800512268,-4.10557335808507
"9","GB41408",7,4,13,8,11,2,15,15,14,13,13,14,-0.837873594084873,0.624789392627905,-2.36913201510034,0.0329143510185647,0.999946800512268,-4.48829455433205
"10","GB41540",63,20,11,12,30,1,32,188,216,126,27,12,-2.03543860959413,2.19793858327447,-2.34271514008834,0.0346097342651892,0.999946800512268,-4.43209490862076
"11","GB41837",135,78,125,84,136,85,80,100,110,102,67,89,0.382978153284574,3.90570601196331,2.53651622722887,0.0238763098525761,0.999946800512268,-4.23886723534225
"12","GB41965",31,10,32,25,75,38,21,4,26,6,33,2,1.80821314394594,1.46506967502187,2.82093410738072,0.0137193669108956,0.999946800512268,-4.41169901932888
"13","GB42621",6349,456,6161,2313,2461,5052,674,2477,1659,739,1696,779,1.34077374027695,8.13605421582471,2.32976747519218,0.035470605250907,0.999946800512268,-4.31652556402777
"14","GB42626",488,94,281,1240,1282,838,184,379,513,85,38,67,1.97096609642462,5.36702997478471,2.81022182917124,0.0140107638753221,0.999946800512268,-4.07174044787439
"15","GB42637",288,34,156,195,132,302,61,96,42,37,121,80,1.44626086842159,3.95835276225062,2.58504318695013,0.0217371617229422,0.999946800512268,-4.23227489221915
"16","GB42639",24,21,26,16,15,12,5,7,16,5,12,19,1.10090447919913,1.06745292821243,2.95042714138232,0.0106342388764317,0.999946800512268,-4.41845360919901
"17","GB42735",47,17,62,18,41,30,23,15,47,25,18,19,0.687379936146735,2.08539682050874,2.55972494202312,0.0228290857235635,0.999946800512268,-4.40195038092806
"18","GB42899",303,258,414,267,459,451,187,302,352,363,226,275,0.497244489964126,5.58062431252193,2.90368301504914,0.0116599599278706,0.999946800512268,-3.98549508362803
"19","GB43444",1001,964,1575,652,944,962,699,928,1192,770,660,846,0.374136232351071,7.12140776163458,2.27338321960576,0.0394610808277254,0.999946800512268,-4.27989529859466
"20","GB43818",333,139,529,180,379,146,811,407,662,396,199,560,-0.73368809930081,5.71002324426976,-2.62818624674853,0.0199916246254632,0.999946800512268,-4.09236303195797
"21","GB43882",330,132,352,223,206,302,215,150,196,128,153,178,0.745196536395578,4.96370756537331,2.85494151108551,0.0128330745190236,0.999946800512268,-4.02423150271
"22","GB43924",169,11,132,32,16,50,24,15,21,16,16,19,1.4540531602418,2.139297821278,2.34979599038047,0.0341473496957019,0.999946800512268,-4.4293494883809
"23","GB43927",5,25,22,0,3,2,13,12,19,28,10,41,-1.74870577282274,0.553006079812026,-2.58822405966051,0.0216035927327265,0.999946800512268,-4.47109292310021
"24","GB44055",465,48,278,83,234,615,81,93,150,93,91,83,1.31184480238588,4.44008959623783,2.60617450355438,0.0208645573889397,0.999946800512268,-4.16903389565822
"25","GB44185",729,181,647,249,358,703,296,238,315,261,197,282,0.833736415022134,5.67240485855677,2.90894074325217,0.0115398954909936,0.999946800512268,-3.99141672951781
"26","GB44442",58,32,50,61,73,102,14,31,31,43,53,25,1.12407587698097,2.72005622801362,2.97764639805613,0.0100784702437175,0.999946800512268,-4.29225174802881
"27","GB44483",770,781,951,546,994,850,543,688,991,809,485,750,0.365352438789506,6.83995115678842,2.78355736482315,0.0147626357740446,0.999946800512268,-4.11091376791568
"28","GB44491",215,191,298,168,274,184,229,311,398,338,154,335,-0.229379117113846,5.25052346761701,-2.29218796931179,0.0380853617319288,0.999946800512268,-4.20279093722742
"29","GB44757",940,488,1138,475,905,517,1252,1032,1417,1286,411,1306,-0.418262296530882,7.03579347719084,-2.29879633722821,0.0376127403746203,0.999946800512268,-4.26732488344611
"30","GB44942",25,42,44,16,36,15,11,18,29,39,11,19,0.640979910777485,1.83942125805126,2.260385884871,0.0404391511474719,0.999946800512268,-4.45361445606216
"31","GB45095",282,226,463,206,353,257,214,234,395,342,168,287,0.280210580275383,5.40119790569941,2.6254139274691,0.0200995917411852,0.999946800512268,-4.08014705807315
"32","GB45278",398,347,786,426,730,170,608,734,1207,1114,671,589,-0.76910739366694,6.47369813046609,-2.69250737677582,0.0176387328381723,0.999946800512268,-4.11112839937307
"33","GB45403",12,10,26,17,45,17,12,8,23,12,11,11,0.779677997718821,1.2588358192139,2.38593289059981,0.0318774471904245,0.999946800512268,-4.46381481563473
