"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB47929",57,39,40,26,54,47,46,135,154,196,52,119,-1.32621032569818,3.35666975022658,-5.55060536265684,7.51310691978427e-05,0.734030546062923,-3.85393964196336
"2","GB40217",56,27,95,42,157,123,91,147,212,231,63,60,-0.742621269857699,3.80405225964338,-2.39724691414623,0.0312487084676254,0.999998110216331,-4.29127444303286
"3","GB41264",13,9,5,5,13,4,9,14,12,24,10,13,-0.801007774404108,0.663071444055063,-2.31119049914073,0.0367966070372244,0.999998110216331,-4.49230943472361
"4","GB41311",854,1824,1703,527,866,1217,217,480,797,1178,284,340,1.2388882239186,6.75301012729852,4.46421289063076,0.000552162253627734,0.999998110216331,-3.68911526551723
"5","GB41331",61,80,57,39,65,109,23,31,49,76,35,36,0.725923843878552,2.96564868873487,3.03091827937515,0.00910053942323801,0.999998110216331,-4.25633867855748
"6","GB41360",54,33,87,15,93,85,25,26,72,34,14,31,0.836536689633373,2.61059627324606,2.66071362047639,0.0188074316984817,0.999998110216331,-4.35146915819273
"7","GB41374",49,99,47,36,72,90,52,37,57,32,26,32,0.714997549167468,2.90544281911907,2.36870219204774,0.0329943926154837,0.999998110216331,-4.37688968571856
"8","GB41552",13,15,22,5,21,14,17,24,39,57,13,29,-0.939944756016327,1.589507966152,-3.74016623467067,0.00224385019359235,0.999998110216331,-4.31107533750139
"9","GB41617",157,80,235,81,195,132,178,322,201,389,100,146,-0.565076937104495,4.66973803820035,-2.55956725888959,0.0228814326565931,0.999998110216331,-4.14996671922872
"10","GB41647",94,75,153,13,207,132,31,30,126,70,15,31,1.15553017354299,3.17709759279811,2.59429102586717,0.0213950178446247,0.999998110216331,-4.31389710868253
"11","GB41702",46,33,49,30,39,38,28,42,32,40,13,17,0.508698455360157,2.31860546984786,2.34349801033578,0.0346124282519978,0.999998110216331,-4.41867176999166
"12","GB41741",182,281,160,80,170,382,88,98,179,218,79,72,0.727294432390955,4.47829166838509,2.67403231003449,0.0183263953398076,0.999998110216331,-4.13751838468376
"13","GB41840",164,125,189,105,225,152,126,201,275,275,120,212,-0.312494428273397,4.73188597522163,-2.26600103786417,0.0400709875146929,0.999998110216331,-4.23672146204926
"14","GB41920",5,5,4,6,7,7,7,8,19,16,5,7,-0.731050050047487,0.241014020180869,-2.45892961434004,0.027772149682122,0.999998110216331,-4.49217077162695
"15","GB42225",19,11,32,11,19,17,10,12,25,11,6,8,0.626980807245809,1.11569414621295,2.28186874011828,0.0388911335668545,0.999998110216331,-4.48032020557018
"16","GB42352",92,49,101,52,125,68,54,144,144,168,63,103,-0.45700167759529,3.78378286436335,-2.27046116584447,0.0397359893737228,0.999998110216331,-4.32186592720018
