"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40306",148,150,162,105,139,82,104,218,265,305,126,155,-0.846389996508913,4.55438950767148,-4.07681610492365,0.00114544014718053,0.661685120990312,-1.96052050474607
"2","GB40566",160,75,139,115,222,75,336,308,192,246,168,141,-1.19602163798751,4.65953906828126,-4.04888504297755,0.00120954491537616,0.661685120990312,-1.97638315574366
"3","GB40766",81,83,121,135,105,96,39,47,93,80,32,35,0.647509306408243,3.46459999578779,3.83189867286482,0.00185024635442187,0.661685120990312,-2.6278038796304
"4","GB40945",973,1233,1670,1179,667,812,583,348,845,968,251,390,0.725751995632181,6.80113370635662,3.66678692674759,0.00256203528075921,0.661685120990312,-2.37281520970057
"5","GB41294",169,173,294,231,242,163,182,348,380,440,161,152,-0.63039448791509,5.13951454411265,-3.63222854228589,0.00274313625784479,0.661685120990312,-2.23708164174941
"6","GB41372",228,143,240,195,268,155,239,226,275,270,180,208,-0.543156025266687,5.04854269118412,-3.25536255209809,0.00579006431377628,0.661685120990312,-2.63031574439305
"7","GB42110",229,291,459,292,253,186,355,265,500,335,208,194,-0.443751614905859,5.44872300652444,-3.31464104549461,0.00514749943292523,0.661685120990312,-2.54347489854356
"8","GB42142",138,178,330,293,263,181,85,102,201,151,94,100,0.589534263060455,4.62598786007427,3.37738890374226,0.0045448831187544,0.661685120990312,-2.59961274092116
"9","GB42539",25,11,11,30,13,1,32,25,47,66,10,14,-1.63980120903523,1.42992110967012,-3.21370642780859,0.00628894580805114,0.661685120990312,-3.64754439946967
"10","GB42596",171,330,251,127,65,58,431,423,410,184,597,223,-1.69680044061815,5.08140752755305,-3.69805883655554,0.00240859791200375,0.661685120990312,-2.24883319369423
"11","GB42884",25,38,33,40,40,27,13,14,29,25,8,10,0.752549761790379,1.8093970874868,3.54284257594138,0.0032739081584016,0.661685120990312,-3.39597641194274
"12","GB42909",62,24,44,14,29,11,75,59,157,32,43,36,-1.44581061035525,2.58388892115314,-3.29063729695112,0.00539862893981347,0.661685120990312,-3.30322245994125
"13","GB43005",2427,1113,2604,1030,1845,1140,2725,2457,3793,2889,5155,2426,-1.36459334380402,8.41364595480941,-4.28805463020131,0.00076046700672689,0.661685120990312,-2.23087820244861
"14","GB43330",19081,11261,10067,11034,10441,5538,31095,41867,14048,62501,8956,9805,-1.35900191672554,11.1804954789016,-3.26463118562224,0.00568454727431472,0.661685120990312,-3.36638124958466
"15","GB43510",598,401,1303,378,734,370,1011,846,1191,846,851,772,-1.07546405308096,6.78485447405203,-4.36812549786699,0.000651826448957962,0.661685120990312,-1.75204575938321
"16","GB43823",3321,3316,3374,2401,3292,1181,3426,5511,6593,4922,4344,2164,-1.03313339239135,9.01007066152533,-3.89493036640093,0.00163475654024264,0.661685120990312,-2.61605346325663
"17","GB43897",1028,658,1253,854,1270,501,1040,1168,1260,1438,862,1007,-0.711468534356958,7.25105002281761,-3.71169496927847,0.00234463689033154,0.661685120990312,-2.41815217614334
"18","GB43940",33,25,48,38,39,37,34,50,72,56,38,35,-0.672028771228558,2.6599881759095,-3.45354519415395,0.00390769152634423,0.661685120990312,-3.16884119901038
"19","GB43941",184,210,357,223,192,196,188,265,361,316,211,188,-0.497909456175421,5.1695589984523,-3.37251108512973,0.00458908139272732,0.661685120990312,-2.49664146554832
"20","GB44432",63,73,114,89,96,59,124,79,126,118,64,60,-0.505121630986307,3.72267089216322,-3.49505686581048,0.00359900027243311,0.661685120990312,-2.75893231865152
"21","GB44504",6,17,28,17,10,5,31,19,31,18,29,24,-1.27610048699365,1.43242501977916,-3.47856666492623,0.00371857515204013,0.661685120990312,-3.52725827641466
"22","GB44535",21,32,37,54,24,41,17,9,19,14,10,13,0.962772368187517,1.72515588604634,3.35541530866389,0.00474741671663619,0.661685120990312,-3.51061266411441
"23","GB44601",19,24,26,19,32,20,36,53,40,38,32,26,-0.964564489271373,2.18168816793932,-3.87275550259925,0.00170749282653441,0.661685120990312,-3.10918386149612
"24","GB45137",408,305,358,283,360,197,470,405,435,390,303,362,-0.690914367566633,5.74543441862737,-3.61930154116514,0.0028141593926129,0.661685120990312,-2.2381580436704
"25","GB45340",158,212,247,155,277,165,302,197,292,296,285,156,-0.664829573813416,5.08962325713462,-3.31865047375635,0.00510670631280461,0.661685120990312,-2.56270747237155
"26","GB45378",816,477,1374,709,1061,406,1479,1249,1548,1082,697,740,-0.913159042714998,7.10491207028196,-4.00114366871395,0.00132772720348507,0.661685120990312,-2.13896864897035
"27","GB46046",89,80,182,144,75,124,24,21,72,94,26,37,1.10826898200422,3.33653083549354,3.84756796091913,0.00179411597316068,0.661685120990312,-2.69262197649019
"28","GB46210",94,96,120,99,109,78,105,109,159,141,61,73,-0.408436535759833,3.95603769055052,-3.34920134565949,0.00480631515313089,0.661685120990312,-2.79490807715152
"29","GB46226",1287,831,3051,1669,2065,1054,2426,2271,3110,1905,1609,1450,-0.81324310832782,8.08428709275213,-3.49769443410855,0.00358023681572346,0.661685120990312,-2.74793510269512
"30","GB46296",26,28,45,37,19,20,8,6,14,14,23,5,1.10575328824757,1.42141251230286,3.3898812775105,0.00443362554356266,0.661685120990312,-3.57456719192443
"31","GB46302",165,636,552,226,116,91,400,470,522,431,644,367,-1.39295342924082,5.64636045017598,-3.33799371353151,0.00491440239689176,0.661685120990312,-2.54657699839314
"32","GB46365",2185,3799,6152,1625,1528,1156,8656,7328,7557,2947,6586,4103,-1.73520418915858,9.13390660400255,-4.37211095203825,0.000646855169116424,0.661685120990312,-2.3456853246116
"33","GB46668",16,8,5,9,20,5,40,7,43,22,19,12,-1.4574697055145,1.1138068683353,-3.22738061841506,0.00612062623730329,0.661685120990312,-3.70839588370714
"34","GB47041",163,159,300,250,267,128,184,353,346,396,242,283,-0.86567893383265,5.22234433492912,-4.26389544346814,0.000796772715707503,0.661685120990312,-1.6313316701762
"35","GB47942",511,1182,1387,338,224,317,1107,1194,1144,699,1452,966,-1.44266980199273,6.84452358216374,-3.28204747272121,0.00549144205810209,0.661685120990312,-2.73053815236326
"36","GB48038",125,152,237,109,177,46,136,224,350,211,190,133,-0.924371176096791,4.60131310512192,-3.54236099991238,0.00327703211149909,0.661685120990312,-2.43976953826834
"37","GB48159",13,16,31,41,15,11,7,8,4,15,5,4,1.18852211196733,0.831323143029193,3.24082537278326,0.00595951176685846,0.661685120990312,-3.76472067542903
"38","GB48492",365,365,488,271,385,141,625,600,944,955,224,642,-1.27464428942404,6.06824504727119,-5.17079686840713,0.000144706809670685,0.661685120990312,-0.943307904442253
"39","GB48573",734,841,1004,418,353,493,331,151,514,286,172,219,0.885608822924523,5.91032757563691,3.42468657091212,0.0041378505495829,0.661685120990312,-2.48826570062604
"40","GB48576",45,81,90,106,67,89,11,20,52,49,20,18,1.257708800335,2.75350985412432,4.3258619642908,0.000707024205219669,0.661685120990312,-2.68058950690172
