"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40126",104,160,232,67,185,99,52,49,115,115,67,95,0.627572249475059,3.95363523915403,3.50169109231528,0.00359713595532981,0.672331951761723,-3.96369414764238
"2","GB40192",6,11,9,3,2,3,14,10,15,11,7,12,-1.24680144766058,0.273838141762311,-3.74861826955756,0.00221257265460175,0.672331951761723,-4.39303108581659
"3","GB40358",106,173,209,110,184,193,82,71,111,97,100,102,0.637726506400805,4.22162665735402,3.1761185081596,0.00684335689185494,0.672331951761723,-3.99540335251665
"4","GB40540",124,151,216,69,154,152,75,20,109,84,68,70,0.968021081474025,3.85103020360848,3.69804785821382,0.00244355468510755,0.672331951761723,-3.95284713471412
"5","GB40838",57,107,96,34,75,83,40,21,58,26,48,30,0.934409119278675,2.95087588688605,3.32750617771587,0.00507399959134151,0.672331951761723,-4.18440064148458
"6","GB40896",13,27,28,8,23,23,11,3,6,12,10,13,1.01828578342494,0.998906882516763,3.23125312828419,0.00613705382814829,0.672331951761723,-4.3910879921869
"7","GB41220",152,140,260,108,178,174,74,47,128,139,84,71,0.793318766456554,4.18157115877331,3.55943711777234,0.00320996876286284,0.672331951761723,-3.90873098545322
"8","GB41222",229,169,173,66,90,172,40,27,93,125,54,65,1.03249859695617,3.8093172245592,3.24557539588154,0.00596579532595694,0.672331951761723,-4.06548376135847
"9","GB41243",90,146,155,62,119,57,150,148,111,166,77,169,-0.538074891324051,4.13297372441299,-3.10077584857156,0.00794111434585675,0.672331951761723,-4.0225782454157
"10","GB41285",118,118,133,87,172,252,64,33,65,72,94,60,1.01773814249793,3.83920224786001,3.117757775113,0.007679326435274,0.672331951761723,-4.08911834866047
"11","GB41427",4166,4450,4719,1385,3276,3032,1299,1672,2919,2515,1621,1952,0.621969167200566,8.59014889645536,3.15037319456376,0.00720035317432785,0.672331951761723,-4.1384993311002
