"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40083",505,353,1261,359,1385,499,268,556,189,219,303,299,0.85989814738593,5.82662294909429,2.77882660187722,0.0152464689921587,0.999992537454212,-4.14820931350131
"2","GB40495",94,71,51,81,89,109,46,85,33,44,22,56,0.595876579457701,3.00856137092446,2.59688882354643,0.021655958681384,0.999992537454212,-4.33292914350144
"3","GB40591",15,13,19,17,14,21,7,8,5,6,10,10,0.83078923627088,0.635233298586111,2.93541424105038,0.011247701851445,0.999992537454212,-4.44828117164922
"4","GB41408",9,11,7,4,13,14,14,14,9,11,15,15,-0.676478132235135,0.594411900835275,-2.57326726110997,0.0226596454967379,0.999992537454212,-4.4768086413441
"5","GB41965",17,11,31,10,32,26,5,4,6,4,21,4,1.46172376390617,0.595380570694256,3.16118819441831,0.00724004139003764,0.999992537454212,-4.4351433786464
"6","GB42321",115,119,102,81,186,187,153,246,71,142,165,141,-0.442113615970908,4.1823418043034,-2.99656242371938,0.00998428323572167,0.999992537454212,-4.12113900894902
"7","GB42515",336,519,316,221,506,563,329,1025,316,644,364,579,-0.589185565823276,5.88367226339449,-3.25431299681178,0.00603544463791415,0.999992537454212,-4.01586439330627
"8","GB42593",23,19,12,7,15,12,4,5,3,2,15,10,1.0820949586387,0.280822407660523,2.49797636438616,0.0261674789896913,0.999992537454212,-4.49412979258597
"9","GB42620",18,32,32,18,44,45,26,18,12,14,3,8,1.15359057886076,1.3380936968778,2.88326027863135,0.0124490732814215,0.999992537454212,-4.4164419602131
"10","GB42639",26,16,24,21,26,16,20,3,8,1,5,7,1.69832470366167,0.588765282933745,3.0863159034462,0.00838021653173442,0.999992537454212,-4.44189038810067
"11","GB42753",301,395,380,161,473,578,427,735,294,365,348,412,-0.473608500440924,5.68512406005085,-2.71343239363126,0.0173024933402808,0.999992537454212,-4.14808070935034
"12","GB42875",643,599,551,497,920,903,379,933,269,412,435,505,0.311607642359741,6.20914268254603,2.54178053546641,0.0240676446044557,0.999992537454212,-4.22546495377621
"13","GB44116",561,405,341,194,372,435,465,636,253,372,770,423,-0.576090200455251,5.78492341992949,-2.49720663979232,0.0262059086641059,0.999992537454212,-4.21382231411033
"14","GB44435",321,255,249,371,352,399,183,268,177,144,189,203,0.511882792489958,5.05628163084713,2.53495736409547,0.0243837007693744,0.999992537454212,-4.19630194824077
"15","GB45184",369,350,340,193,478,541,484,1018,286,478,341,403,-0.596119038696724,5.77491966127089,-3.70247348989134,0.00251981011211822,0.999992537454212,-3.89953858113127
"16","GB45372",252,205,262,187,267,269,115,231,112,164,177,154,0.383863003850649,4.69074974173958,2.57056695837425,0.0227772069920364,0.999992537454212,-4.19567376711662
