"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40335",78,70,41,71,124,173,415,432,446,264,86,201,-1.57527814125724,4.33649727853398,-4.82951552395675,0.000289667301261128,0.332871730069462,0.0736129568643777
"2","GB40336",919,711,551,535,1019,1079,1571,3051,2148,1873,1031,1780,-1.15493618608092,7.31496357393294,-5.13349077075739,0.000166455083382558,0.332871730069462,0.381650235981537
"3","GB40489",4208,5303,4384,4378,5703,4864,2373,3009,1525,3471,2259,2350,1.07391670224227,8.83774400012009,4.02583640975535,0.00132087613553281,0.332871730069462,-1.21124437965689
"4","GB40537",485,388,325,411,567,615,402,400,210,371,226,374,0.587217189921732,5.68099706660407,3.76860024566539,0.00217479233637884,0.332871730069462,-1.31591037926496
"5","GB41234",268,212,144,288,351,291,231,176,111,216,152,161,0.633772579345899,4.79447335636697,3.75010883095234,0.00225455877782019,0.332871730069462,-1.35210859804573
"6","GB41390",3013,6715,4563,2531,3657,3151,875,2796,592,2203,982,816,1.78284746719105,8.13498672343973,3.80215069647643,0.00203731291435951,0.332871730069462,-1.44414081516326
"7","GB41549",13,10,7,6,8,22,66,23,31,19,16,18,-1.26538629608854,1.14468143803763,-3.93013151114559,0.00158921089266939,0.332871730069462,-1.97959421334178
"8","GB41583",146,137,112,167,222,196,103,82,80,116,109,106,0.777363743160771,4.0796853506251,4.03592305248685,0.0012954359780515,0.332871730069462,-1.00664203184302
"9","GB41916",92,57,63,43,125,116,212,130,132,126,82,117,-0.668596030443712,3.74625507257405,-3.82044052357552,0.00196612327307366,0.332871730069462,-1.3642859166249
"10","GB42156",276,189,147,195,389,442,495,447,502,526,285,353,-0.684430760902161,5.46319932877067,-4.31675162342068,0.000756624636904856,0.332871730069462,-0.498123082027695
"11","GB42252",846,1221,756,458,1126,919,488,552,316,468,360,319,1.15321882403834,6.30629841948299,4.4346476582093,0.000605144307585465,0.332871730069462,-0.383846021808915
"12","GB42398",3812,4127,3515,4239,4061,4454,1566,2433,1161,2807,2039,1987,1.15325809874645,8.54760544928618,3.97920620922373,0.00144529361983807,0.332871730069462,-1.24232188567188
"13","GB42552",78,64,19,43,63,131,29,11,30,8,12,46,1.68804891166322,2.16209522882137,4.49030077615911,0.000544862874480239,0.332871730069462,-1.05080146051425
"14","GB42553",96,65,29,36,55,98,23,15,18,16,22,54,1.44880228417643,2.28445088055531,4.46409010899848,0.000572441771256971,0.332871730069462,-1.01525695433194
"15","GB42556",713,1107,564,703,1431,1022,783,455,567,424,443,736,0.757688554382627,6.54906210656253,3.8374486585741,0.0019021945759865,0.332871730069462,-1.25984344513889
"16","GB42557",1548,1648,893,1348,2577,1471,695,756,739,672,740,1162,1.01353515438133,7.18825683057858,4.48390219325975,0.000551466460135889,0.332871730069462,-0.420741322876974
"17","GB42617",15,11,6,2,12,19,44,38,26,16,19,27,-1.43901783773722,1.10724217764421,-4.05286395847838,0.00125383040148473,0.332871730069462,-1.88910113952815
"18","GB43129",8130,4027,4196,4257,12174,9149,10608,16699,18291,18663,8946,11332,-1.03790810177324,10.2837575370113,-3.86722328358637,0.00179533016612872,0.332871730069462,-1.57246372559326
"19","GB43308",276,403,229,248,305,246,111,142,51,206,97,109,1.43335446158475,4.56314536427187,4.40060363820326,0.00064537016327308,0.332871730069462,-0.44995293924516
"20","GB44262",1057,668,569,587,1312,1655,2751,2059,2210,1779,875,1480,-0.8978856406821,7.39646894533524,-4.68174238603484,0.000380800646502986,0.332871730069462,-0.192103890088203
"21","GB44586",483,456,344,324,574,495,200,261,189,310,308,241,0.913660131244347,5.46872854856059,3.72005327298286,0.0023906035551399,0.332871730069462,-1.38990714795648
"22","GB46076",39,26,23,51,46,63,25,28,13,23,26,11,1.04953111185089,1.92856944714419,3.78172709504648,0.00211991294929461,0.332871730069462,-1.86335901479859
"23","GB46534",524,681,583,855,912,870,383,499,287,464,357,397,0.973256416846058,6.16190626257364,4.32190262146472,0.000749252493577571,0.332871730069462,-0.527488082388473
"24","GB46697",1888,1300,1123,1613,1942,1990,1114,963,692,809,1011,1055,0.864223054203267,7.36108733214898,4.87440535293207,0.000266713128607849,0.332871730069462,0.0552415641645716
"25","GB47723",9700,5529,6290,4124,11359,11693,23716,28427,33461,27225,5381,19907,-1.32797277396121,10.6944167406646,-3.7448836240589,0.00227763289797145,0.332871730069462,-1.76473912612677
"26","GB48109",388,98,188,75,187,243,375,1155,913,448,435,632,-1.79874140068822,5.43481202394033,-4.51195689863598,0.000523111943684137,0.332871730069462,-0.264866459370787
"27","GB48293",1211,1428,1177,1327,1869,1793,732,929,560,997,883,825,0.911662079356068,7.18314548163796,3.91713099016899,0.00162973228041655,0.332871730069462,-1.19865605558975
"28","GB48538",537,669,507,876,791,718,360,583,206,445,331,318,1.01094046522872,6.03940742042812,3.74550319751965,0.00227488442024943,0.332871730069462,-1.3677220984262
"29","GB48860",49,46,21,70,177,103,17,19,18,31,36,14,1.74143538177355,2.31872024623124,4.52868663201266,0.000506923686919997,0.332871730069462,-0.943397296302093
"30","GB48937",5895,3707,3110,1379,3382,3734,9779,9410,7898,6653,5180,11015,-1.21739042430277,9.42916442529441,-3.87164232895176,0.00177999920348068,0.332871730069462,-1.4744153952704
"31","GB49759",11524,10065,7489,6584,14785,13324,25695,16165,15243,29683,12200,27177,-0.882328718288045,10.9052158785548,-3.88475951496856,0.00173527290619996,0.332871730069462,-1.62179618386034
"32","GB49786",559,777,671,745,924,776,425,565,235,593,309,376,0.990526506885362,6.1827238138304,3.7350778414734,0.00232158399730396,0.332871730069462,-1.39019308638345
"33","GB49845",460,250,225,275,655,566,968,1145,791,956,409,543,-0.954807553349693,6.15768484165552,-4.6160555732581,0.000430401268128994,0.332871730069462,-0.121495044229515
"34","GB50253",655,657,581,551,858,781,404,442,303,472,389,457,0.81225212272549,6.13851777317639,4.04953409899354,0.00126189894556302,0.332871730069462,-0.918427537372566
"35","GB50408",2437,3788,3229,3659,4802,3664,1132,1864,775,2188,1648,1318,1.40971589655853,8.22785143902477,4.26351325139157,0.000837335006756879,0.332871730069462,-0.839801065313726
"36","GB51090",1872,3209,1856,1751,2114,1921,996,1637,579,1274,734,876,1.21384471718919,7.56752380415785,3.94848610568088,0.00153374467790646,0.332871730069462,-1.19022944900403
"37","GB51091",1276,1716,990,923,1278,1097,494,846,335,815,568,454,1.18426361657779,6.77320301085043,3.79030714152696,0.00208480522521928,0.332871730069462,-1.34685426559541
"38","GB51430",191,170,164,183,236,212,99,158,67,130,122,79,0.94835122285673,4.25571293717784,3.72469464453673,0.00236906257794849,0.332871730069462,-1.4375685204006
"39","GB51552",156,192,164,145,195,185,57,94,49,102,105,73,1.24310621160085,3.95709322225266,4.09545480310747,0.0011551650174992,0.332871730069462,-0.960504557675203
"40","GB51733",2510,2689,1792,1481,2743,4451,8897,7584,5047,5710,2076,4852,-0.988121046843471,8.90820936970862,-3.94963829809094,0.00153032946382627,0.332871730069462,-1.3184804539744
"41","GB51734",71,79,44,55,108,192,442,249,233,179,77,140,-1.15572594129091,4.07393281436607,-4.12052610739816,0.0011008387846595,0.332871730069462,-0.901387758274741
"42","GB51800",3276,3914,3269,2989,4846,3797,1635,2339,1388,2446,1965,1667,1.04397883691344,8.45417076502389,3.99044933848616,0.00141423943958179,0.332871730069462,-1.21763921794939
"43","GB52578",241,212,185,268,296,300,171,182,141,204,131,160,0.671722568970381,4.75750565645867,3.83454583944607,0.00191295377364765,0.332871730069462,-1.22691485473343
"44","GB53834",27,39,14,20,56,40,21,12,6,14,17,7,1.38991155610498,1.36677857189146,4.38798914449588,0.000660966021220032,0.332871730069462,-1.47281413326329
"45","GB54148",155,152,154,151,209,204,51,90,47,111,107,59,1.30960066105275,3.90923953180547,4.29971948832647,0.00078153674703872,0.332871730069462,-0.694055315901336
"46","GB54469",328,451,358,409,477,459,227,223,206,317,224,263,0.860391926892937,5.40398159364469,3.73366420478216,0.00232799079906653,0.332871730069462,-1.36789341952863
"47","GB54484",345,306,231,414,420,501,332,287,217,267,226,273,0.518420236308305,5.37466954136978,3.73551325783025,0.00231961423752995,0.332871730069462,-1.36145039558579
"48","GB54777",95,65,56,34,90,97,126,151,152,198,124,161,-1.04775841244465,3.7774897574811,-4.18338905909073,0.000975841138833428,0.332871730069462,-0.868418191585167
"49","GB55164",368,327,183,168,371,475,984,566,613,573,252,481,-0.780485743357246,5.74240319612324,-3.78020779996453,0.00212619194636083,0.332871730069462,-1.30561931375183
"50","GB55680",3072,3696,3088,3096,4898,3694,1792,2195,1221,2665,1945,1740,1.00221580196409,8.43711657871419,3.86703909568144,0.00179597208082634,0.332871730069462,-1.37959681215072
