"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB50780",428,231,423,165,302,250,153,111,166,75,208,151,1.27478353517572,4.73401367026042,6.6087730097163,1.39301725501171e-05,0.137880847901059,2.34951055890113
"2","GB40769",2926,1969,3299,926,1438,3732,3004,4703,4708,4057,7433,5788,-0.944595660109686,8.74442579203044,-4.17853583373361,0.000997217818151979,0.405334636457263,-1.06616081399958
"3","GB41337",15,7,11,4,7,9,14,21,29,11,27,42,-1.15274609417604,0.905543211925754,-3.96519661223459,0.00150140872779138,0.405334636457263,-1.99042404101034
"4","GB41523",106,81,68,46,35,32,42,15,24,2,14,20,2.06521985340072,1.97370224599856,4.05410131997273,0.00126540823957013,0.405334636457263,-1.5443206031909
"5","GB42183",828,585,835,348,469,441,514,290,358,292,432,517,0.747032001564219,5.96800711424898,4.50154853129828,0.000541259336111599,0.405334636457263,-0.23647306351853
"6","GB42762",203,230,111,88,109,161,94,65,67,48,81,109,1.11213411843311,3.79733541945617,3.90587255353066,0.00168349447796575,0.405334636457263,-1.2146322356788
"7","GB42797",210,45,222,86,143,56,427,199,370,326,439,273,-1.39745583708667,4.6548485591068,-3.9817780267196,0.00145420500678136,0.405334636457263,-1.02611394913685
"8","GB42802",1339,1732,5323,1163,810,1505,538,587,610,400,676,1662,1.50987854909046,7.12291601121609,5.35306973882438,0.000114737285794571,0.405334636457263,0.668548069203876
"9","GB42866",83,70,75,27,44,55,57,14,20,13,30,30,1.40461358016601,2.31387331572247,4.88687629277933,0.000265200059843168,0.405334636457263,-0.490354813498692
"10","GB43084",729,633,722,327,386,492,415,413,421,202,428,405,0.739799654124674,5.88856034481474,3.79044442295804,0.00210505377472462,0.405334636457263,-1.28225117500892
"11","GB44482",2457,2587,1266,1000,1967,1209,1287,615,796,765,1181,956,1.11561093436639,7.35445914641115,3.79412264520859,0.0020900871723768,0.405334636457263,-1.39555657968349
"12","GB45110",591,458,410,430,460,315,374,236,164,197,304,383,0.992699376994702,5.51334590932015,3.83705859426274,0.00192318565836991,0.405334636457263,-1.20078839862317
"13","GB45235",500,418,239,178,271,322,251,170,154,123,222,199,0.988366923551474,4.98330336044273,3.90184679145277,0.00169663923838092,0.405334636457263,-1.10312434434126
"14","GB45293",206,341,201,101,248,157,92,70,102,77,114,115,1.28763815751373,4.18961975485261,4.64653197426698,0.000412967528761298,0.405334636457263,-0.121890118357745
"15","GB45987",74,35,122,23,43,98,44,33,26,25,48,52,0.892765307711478,2.62144914078463,3.87878361362963,0.00177398843639528,0.405334636457263,-1.50024701059604
"16","GB46362",639,650,582,335,339,433,435,232,185,62,233,279,1.45168923693191,5.40068573274076,4.34367612434325,0.000728643634022784,0.405334636457263,-0.451786263679533
"17","GB47624",6,3,14,2,2,7,16,15,18,7,17,20,-1.34371682258978,0.232851416575558,-4.3297563630416,0.000748092126106027,0.405334636457263,-1.93280019564563
"18","GB48003",104,81,115,59,79,78,84,26,31,17,74,57,1.18905471448463,2.99884203029667,4.37895456201942,0.000681650395724652,0.405334636457263,-0.781869134328296
"19","GB48018",153,166,197,122,193,155,105,102,121,90,122,143,0.735202165841942,4.19029068591789,4.00229411481155,0.00139789267342794,0.405334636457263,-1.00820906322566
"20","GB48158",189,181,220,104,160,154,120,131,104,34,98,101,1.07435354814431,4.04089759045884,4.24990590239168,0.0008704594316423,0.405334636457263,-0.685798205863103
"21","GB48437",5,2,2,1,0,8,7,10,8,11,12,11,-1.79935470109784,-0.572559226869898,-3.74038919680725,0.00231990707336322,0.405334636457263,-2.52826788291351
"22","GB49029",13,11,12,9,7,13,5,4,1,1,8,8,1.66115764319883,-0.159821355926274,4.23273108946747,0.0008993663290051,0.405334636457263,-2.12802005040711
"23","GB49312",133,120,349,106,144,351,365,633,451,183,569,703,-1.08557738079259,5.23639839509211,-3.80432087296187,0.00204915456115905,0.405334636457263,-1.26228052643864
"24","GB49373",273,270,304,135,232,164,205,137,150,93,165,191,0.762251539535829,4.62708080239456,3.76560343096094,0.0022090266760075,0.405334636457263,-1.32276986061094
"25","GB49480",441,323,375,182,362,321,300,197,263,183,260,248,0.677934063893877,5.22460146590842,3.69915312710056,0.00251357160721674,0.405334636457263,-1.40839182060425
"26","GB49626",412,147,675,233,217,265,457,570,469,1147,1666,850,-1.19750528238102,5.97675173189983,-3.80714213012479,0.00203797560402737,0.405334636457263,-1.27538615206863
"27","GB50064",4496,4745,1079,1284,1708,1758,1082,384,1003,685,1102,1004,1.62980783781953,7.47352440037072,4.0561443517899,0.00126045518451704,0.405334636457263,-1.04542205715943
"28","GB50549",68,40,198,43,72,98,116,153,181,105,194,238,-0.821467933726442,3.87036538097322,-3.69568885123111,0.00253057093626333,0.405334636457263,-1.50524969018241
"29","GB50691",520,380,367,238,344,318,272,202,304,181,311,256,0.738540236625115,5.3188588195928,3.76824146335671,0.00219774158172441,0.405334636457263,-1.30197080713861
"30","GB50795",179,282,214,103,93,122,130,62,72,52,132,114,0.994202872440697,3.96705188976055,3.68145540273111,0.00260164828318382,0.405334636457263,-1.51157167494893
"31","GB50985",532,726,564,471,536,339,484,312,263,133,248,304,1.18891513509258,5.65432070855039,3.77484283785456,0.00216975811016603,0.405334636457263,-1.30198428461515
"32","GB51060",23,13,16,6,16,11,10,8,5,3,7,6,1.27286928631863,0.354340712573422,3.88364914316923,0.00175737644657731,0.405334636457263,-2.25843752886243
"33","GB51079",69,55,100,39,61,66,95,80,110,87,146,147,-0.562795496823777,3.47405823841392,-4.24263203035008,0.000882583713302576,0.405334636457263,-0.812033771799094
"34","GB51551",997,529,1369,449,630,919,1127,1361,1330,992,1672,1626,-0.593777599467223,7.0767640772102,-4.2215621607221,0.000918692342822257,0.405334636457263,-0.768062765781852
"35","GB51805",1076,952,1397,508,603,666,884,425,498,285,687,728,0.814206354189088,6.48954766326105,3.78490335762578,0.00212780637084202,0.405334636457263,-1.32833474056487
"36","GB52670",44,36,86,25,43,55,91,62,94,57,94,133,-0.683062767080495,3.06650425344375,-4.15419167829724,0.0010446672367528,0.405334636457263,-1.03877124190893
"37","GB52787",77,85,30,27,59,34,27,13,25,8,10,8,1.97507954371348,1.78843808499368,3.84127407889489,0.00190754855868436,0.405334636457263,-1.82884938380039
"38","GB52997",258,196,512,140,224,321,215,167,95,63,157,309,0.981331000877396,4.70517422431262,4.04123035381707,0.00129707367589723,0.405334636457263,-0.906184099312766
"39","GB53209",33,21,45,9,20,25,24,13,8,4,18,11,1.24906214743668,1.1594982601417,3.87699351918851,0.00178014042792162,0.405334636457263,-1.9702835573903
"40","GB53318",353,316,205,129,137,182,160,114,121,43,133,101,1.20496667996401,4.30181814308193,3.8602716178885,0.00183866952854348,0.405334636457263,-1.21510317395539
"41","GB54281",915,1133,875,420,742,614,559,448,532,333,573,475,0.885151227444887,6.33187017175073,4.03298839012157,0.00131777558680912,0.405334636457263,-0.94915427807274
"42","GB54427",119,80,197,69,92,141,132,174,188,147,247,265,-0.531175018102787,4.26601457248601,-3.78044387335029,0.00214629938799284,0.405334636457263,-1.32926208234535
"43","GB54610",207,95,245,88,155,226,246,312,264,191,341,409,-0.622054517299139,4.83471553453278,-3.81916839282203,0.00199101467608008,0.405334636457263,-1.23609898226529
"44","GB54732",170,94,204,73,61,183,159,248,309,198,291,304,-0.794226690929603,4.51737763313736,-3.82364221548764,0.00197382744147652,0.405334636457263,-1.25048196250437
"45","GB55357",94,67,83,32,43,59,51,26,35,12,41,63,0.997440634886158,2.60254708006061,3.78056325818903,0.00214580218799974,0.405334636457263,-1.63044170578054
"46","GB55368",1694,1055,2587,644,802,1928,2271,3084,2655,2025,2469,2844,-0.778115621540661,7.92669366521636,-3.91517343066013,0.0016535215069047,0.405334636457263,-1.29068275418139
"47","GB55403",3173,1958,1622,1217,1227,1177,1325,590,807,407,789,997,1.33059976475094,7.22609188078145,4.60246352483107,0.000448243938581393,0.405334636457263,-0.279275979206181
"48","GB55616",533,511,803,314,293,403,221,282,249,194,472,587,0.784509845503884,5.64308165749209,4.17710869684992,0.000999937459715524,0.405334636457263,-0.68827190011932
"49","GB55661",57,30,104,30,26,47,70,82,89,63,119,125,-0.765341646760515,3.06990078994242,-4.13481538324685,0.00108408561170383,0.405334636457263,-1.06476383205845
"50","GB55801",197,171,234,87,136,128,99,79,97,23,81,111,1.24395447863224,3.83398254039639,4.74742778637165,0.000342605230240953,0.405334636457263,-0.071461732207081
