"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40343",323,229,487,231,211,250,234,88,199,258,260,263,0.399710387367493,4.99960988602678,2.56893430928974,0.0228489730353684,0.999743715723112,-4.18875191790023
"2","GB40386",168,114,164,75,91,84,189,80,172,116,202,232,-0.506462789450649,4.1452613449108,-2.48470044338176,0.0268383824524097,0.999743715723112,-4.25982412828906
"3","GB40732",3,4,8,5,3,6,7,6,7,9,12,11,-0.812279341133093,-0.146878270177414,-2.85750503220652,0.013088411820274,0.999743715723112,-4.48363325119236
"4","GB41070",11,12,36,18,14,13,26,15,25,24,27,67,-0.785359597360479,1.52357641624128,-2.8687392132379,0.0128057941364122,0.999743715723112,-4.40417017223544
"5","GB41071",70,47,59,34,38,25,75,55,70,58,95,71,-0.658816852772568,2.89232692263376,-2.7088212135309,0.0174576281830368,0.999743715723112,-4.3246938983545
"6","GB41922",1287,621,1372,702,858,560,1013,774,1336,1149,1287,1780,-0.535560040303027,7.07523269266741,-2.77379629164898,0.0153960822362905,0.999743715723112,-4.23284443284063
"7","GB42664",57,45,55,44,43,38,38,11,28,36,42,42,0.560615696267668,2.35341117772722,2.88007704401829,0.0125266572920261,0.999743715723112,-4.34267336759556
"8","GB42728",345,264,269,202,253,136,161,72,134,133,131,272,0.735024708533775,4.61221656370924,3.33501911036467,0.00515512564551063,0.999743715723112,-4.009486701929
"9","GB42729",35,33,15,15,22,10,6,6,13,10,9,15,1.01755835876715,0.919544400045904,2.54699590972639,0.0238291394543048,0.999743715723112,-4.46723146682552
"10","GB42768",63,41,28,40,57,65,17,20,20,22,19,32,1.10227546807313,2.11127604230859,3.06178953993051,0.00879148634344058,0.999743715723112,-4.34204804468813
"11","GB43195",842,479,1060,419,504,360,959,398,692,631,952,1227,-0.46525194438656,6.46461946229574,-2.53337782849591,0.0244578480332286,0.999743715723112,-4.24794937768053
"12","GB43571",2046,2700,1427,455,1451,3783,504,619,125,1009,1483,379,1.62810519673212,6.97339006482854,2.67405032370122,0.0186690330747137,0.999743715723112,-4.251677863262
"13","GB43628",71,40,86,31,45,65,91,35,65,65,101,135,-0.537415310202038,3.10071251813248,-2.62507382505499,0.0205149966491555,0.999743715723112,-4.32097808470869
"14","GB44116",561,465,636,372,341,770,405,253,194,423,372,435,0.582308559450847,5.78492341992949,2.52034434761135,0.0250745217065644,0.999743715723112,-4.21672487055143
"15","GB44628",18,14,25,13,14,10,40,22,23,16,25,35,-0.715569546615717,1.43948577668131,-2.60910512367292,0.0211542902308089,0.999743715723112,-4.43588975687131
"16","GB45180",40,25,45,26,39,29,48,23,50,49,61,83,-0.584893286000553,2.45655233310981,-3.30462205222423,0.00547053584672369,0.999743715723112,-4.27633436027791
"17","GB45371",11,14,27,13,15,19,30,20,24,17,48,39,-0.805905118806735,1.53077413794821,-3.06779722518347,0.00868898942711925,0.999743715723112,-4.38358681998446
"18","GB45515",151,115,129,121,109,144,188,101,179,149,264,267,-0.550581205739714,4.35902492131767,-3.03538654853666,0.00925636172984327,0.999743715723112,-4.10373405415684
"19","GB45809",22,18,19,23,17,5,29,22,18,25,50,33,-0.818257315170091,1.5322177383528,-2.5820290666169,0.022282609440117,0.999743715723112,-4.43411686630591
"20","GB46276",296,157,51,125,198,239,61,47,90,26,0,77,2.78465765506863,3.08318362193238,2.52512778832847,0.0248464751039204,0.999743715723112,-4.36189359651102
"21","GB46543",273,121,200,78,133,107,263,142,220,168,227,286,-0.599328959647258,4.53474446666207,-2.51518164701309,0.0253229105421995,0.999743715723112,-4.22581508159905
