"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40101",51,63,23,19,42,51,58,50,41,71,39,38,-0.612134409710319,2.74361491192471,-3.05811359733159,0.00879299826090568,0.99984552015232,-4.28794049889136
"2","GB40365",198,294,201,90,216,226,172,240,128,328,165,184,-0.312984351924562,4.90444437376039,-2.58917522582104,0.0218796371867792,0.99984552015232,-4.14551204197955
"3","GB40368",8,10,7,1,5,6,9,13,6,14,6,6,-0.920760932670684,0.147656399853569,-2.94119027730245,0.011051877933579,0.99984552015232,-4.47842330052233
"4","GB41228",130,267,144,71,115,123,143,69,55,52,75,25,0.847073981010324,3.8006508975665,2.42876938023045,0.029734423076695,0.99984552015232,-4.30063673162275
"5","GB41296",55,3,13,14,50,40,49,41,26,62,86,46,-1.6291483677266,2.29690379472329,-2.57526879889066,0.0224723986200964,0.99984552015232,-4.39915042923942
"6","GB41767",124,129,154,40,246,165,114,211,107,254,103,347,-0.725304991500145,4.50169165763906,-2.41926380552772,0.030276267792096,0.99984552015232,-4.2281794895438
"7","GB42229",14,13,13,5,28,17,3,7,4,14,5,5,0.859820121722138,0.510719361388323,2.50731044802637,0.0255991852113339,0.99984552015232,-4.49477146998517
"8","GB42931",4521,4722,3407,771,3333,3257,1006,1507,868,4149,1000,839,0.838209824801345,8.22655325585898,2.57341550508676,0.022552557699617,0.99984552015232,-4.33389900733817
"9","GB42960",131,181,93,70,146,153,110,154,78,201,88,162,-0.346613560281735,4.26540191650241,-2.69175752378983,0.0179516067741474,0.99984552015232,-4.17339196942
"10","GB44058",246,193,247,78,160,190,230,254,155,297,163,235,-0.628188040899221,4.91135534640718,-3.35447473594103,0.00491933280504394,0.99984552015232,-3.91912249530415
"11","GB44065",61,83,39,29,118,81,65,119,82,104,69,59,-0.647383229905813,3.45417507719214,-2.78170522422921,0.0150790151506049,0.99984552015232,-4.2557180331131
"12","GB44086",71,99,85,69,91,76,75,98,50,145,83,98,-0.46962175680495,3.70782780485232,-2.64499769111902,0.0196488971835309,0.99984552015232,-4.25339221415978
"13","GB44256",8,5,1,1,8,9,7,12,7,15,9,6,-1.32282100114347,0.00755563957791267,-3.25934433216476,0.00592769628235234,0.99984552015232,-4.46635293051918
"14","GB44358",70,60,36,33,80,75,66,84,33,89,43,68,-0.45279652643681,3.17574577589277,-2.38077726871145,0.0325679824546731,0.99984552015232,-4.36098235106612
"15","GB44363",345,497,214,143,424,422,389,407,308,437,220,324,-0.44234933123684,5.65638597977256,-2.70262914578799,0.0175779152515578,0.99984552015232,-4.10565519939
"16","GB44367",126,162,44,25,88,19,6,54,49,3,9,0,2.70959835062525,1.75499800491165,2.88374997857557,0.0123627877175127,0.99984552015232,-4.41854461074474
"17","GB44512",322,420,330,226,277,343,379,305,213,595,297,324,-0.407914662721473,5.64980111308636,-2.53850621717532,0.0241150493521496,0.99984552015232,-4.15710219718252
"18","GB45739",399,773,481,272,574,563,263,457,222,480,241,276,0.338648359694231,5.90282180676312,2.57939257024364,0.0222950228284499,0.99984552015232,-4.16046534323325
"19","GB45822",77,151,84,68,102,81,213,108,99,156,85,103,-0.725411398837842,4.02185846080005,-3.23599240177095,0.00620536654431936,0.99984552015232,-4.07575919529207
"20","GB45970",34,21,11,12,31,21,36,31,24,27,24,20,-0.687381316437842,1.85995373835124,-2.40156706020423,0.0313102493019295,0.99984552015232,-4.44307307536466
"21","GB46304",28,29,24,15,31,30,32,46,50,35,21,24,-0.657535446814665,2.19009777002079,-2.45374371054911,0.0283546458408412,0.99984552015232,-4.41777536709517
"22","GB46645",384,608,374,207,413,449,236,296,168,403,215,232,0.319261910560854,5.58559714278597,2.92869223970547,0.0113249099831851,0.99984552015232,-4.0395722302483
"23","GB46883",45,133,54,26,55,65,24,32,20,57,36,21,0.629815226006594,2.66890834844583,2.4869309930029,0.0266157615785218,0.99984552015232,-4.38358912049514
"24","GB47113",520,755,400,262,454,386,823,547,403,679,312,370,-0.490522337614735,6.16964408980071,-2.50839541539342,0.0255461240841512,0.99984552015232,-4.19517861070725
"25","GB47179",69,57,20,18,53,73,45,63,33,90,43,69,-0.652742139048249,2.89792764451536,-2.63427357159969,0.0200595951601523,0.99984552015232,-4.33984619429858
"26","GB48331",101,202,119,77,213,125,60,73,65,90,77,59,0.623560750061754,3.89289538475375,3.03241541609153,0.00924657589493015,0.99984552015232,-4.14981570347891
"27","GB48405",9,17,8,9,14,9,2,3,2,4,5,13,1.02748757096769,0.111018463639734,2.58667395231828,0.0219851272291482,0.99984552015232,-4.50237382547384
"28","GB48738",19,25,30,2,10,13,18,138,13,62,7,45,-1.55651268832376,1.62454228404041,-2.61332654502326,0.0208859394983427,0.99984552015232,-4.43586639081313
"29","GB49054",13,14,6,9,10,8,8,15,14,18,9,26,-0.830916043086378,0.900351200771092,-2.59858247267081,0.0214872565590972,0.99984552015232,-4.4708165635416
"30","GB49093",71,76,57,41,55,75,72,83,42,122,51,53,-0.46930485834348,3.30720633121658,-2.78809050257205,0.0148931101698561,0.99984552015232,-4.27104179021426
"31","GB49184",14,22,9,8,16,21,17,32,6,30,16,17,-0.651365917167678,1.31588710651169,-2.49591092062507,0.0261631304083134,0.99984552015232,-4.46045146197184
"32","GB49510",246,159,78,8,404,642,28,179,4,0,3,1,4.38970359886899,2.18280983207938,3.09620231166126,0.00816103954953466,0.99984552015232,-4.40087846613489
"33","GB49756",191,257,130,111,214,213,115,134,51,130,92,137,0.448744333324904,4.40432544418397,3.00721730932207,0.00971382568553425,0.99984552015232,-4.08205317313691
"34","GB49808",12,38,16,6,19,16,17,16,18,38,15,31,-0.693172018381421,1.52041025988764,-2.39347378830583,0.031794268608307,0.99984552015232,-4.461146428219
"35","GB50109",20,21,9,9,23,24,18,21,15,36,15,18,-0.559089935926836,1.50588467363014,-2.4391261432278,0.0291546131862725,0.99984552015232,-4.45678990830826
"36","GB50180",199,147,56,147,102,65,25,41,55,75,33,27,1.08946716504071,3.34903837559189,2.74776886771206,0.0161057947704751,0.99984552015232,-4.28352763725822
"37","GB50232",378,762,247,146,324,270,190,316,119,230,131,97,0.576309562728167,5.13833740857166,2.46344340220077,0.0278354643601975,0.99984552015232,-4.18957017935656
"38","GB50245",49,66,33,21,32,48,55,55,36,57,48,32,-0.521337189916286,2.72699646580368,-2.48850769243458,0.0265357478619927,0.99984552015232,-4.3770481021505
"39","GB51191",12,28,10,12,15,17,11,4,12,7,3,6,0.882577737205951,0.668890371904485,2.38449508734656,0.0323395844704551,0.99984552015232,-4.49820488249261
"40","GB51943",364,405,200,167,366,327,171,204,82,268,140,253,0.405164184997024,5.11778973245173,2.4949919617237,0.0262091085243931,0.99984552015232,-4.17617616071032
"41","GB52056",1900,1679,1756,931,999,1408,1965,2328,1217,2743,1265,1088,-0.545528466461821,7.87851116402589,-2.38110923489252,0.0325475263731105,0.99984552015232,-4.34926620357101
"42","GB52610",32,22,13,14,14,19,28,20,26,44,18,22,-0.795819268947667,1.75367766023815,-2.84961372276811,0.0132131471269453,0.99984552015232,-4.39901108419431
"43","GB52775",528,2131,852,437,906,533,663,444,220,280,263,195,0.949522517766848,6.24275340481709,2.85107873479719,0.0131754996706991,0.99984552015232,-4.11918978264737
"44","GB52882",584,813,320,338,930,811,536,1086,528,923,595,707,-0.60492367912774,6.62708296240326,-3.09688231963061,0.00815017703169848,0.99984552015232,-4.07964909421392
"45","GB53190",378,312,211,290,271,389,494,369,325,548,256,295,-0.603933250034566,5.68852192184434,-2.68106446321652,0.018326699106519,0.99984552015232,-4.1145733723641
"46","GB53665",28,23,13,5,35,27,18,43,20,55,42,16,-0.884443354535539,1.87244262863019,-2.50846629421484,0.0255426613859136,0.99984552015232,-4.43045282676269
"47","GB54146",398,627,373,293,387,518,246,307,178,415,209,310,0.340373235832605,5.69551879691452,2.72253753545172,0.0169131503710613,0.99984552015232,-4.10661364882973
"48","GB54868",32,62,66,13,49,28,40,86,45,46,35,63,-0.721231327865827,2.74155742447102,-2.40324843326872,0.0312105799759497,0.99984552015232,-4.39000203717554
"49","GB55214",491,1476,804,267,721,549,332,580,271,480,223,291,0.533832757976425,6.16687433509089,2.45865783934268,0.0280904655464711,0.99984552015232,-4.21581567704988
"50","GB55949",63,103,64,57,111,84,55,56,28,53,36,49,0.461580452370747,3.20225485259002,2.54441811682823,0.0238432914004404,0.99984552015232,-4.32982369444759
