"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40614",59,58,47,46,67,62,31,32,11,20,23,32,1.05880769716478,2.50439767349171,4.45286047246127,0.000581123717993405,0.558533947948427,-2.98186582863243
"2","GB40923",165,110,88,103,114,118,71,67,32,24,57,65,1.03827129195484,3.53988034084822,3.60139935062274,0.003002767040996,0.558533947948427,-2.98341984948649
"3","GB41343",60,28,24,22,44,26,124,68,27,51,39,46,-0.944921475152556,2.67575506903193,-3.81613305285973,0.00197405207810629,0.558533947948427,-3.16760214178471
"4","GB41757",180,122,86,78,89,202,29,66,32,16,75,43,1.52784706242882,3.38930236715215,3.58324307982845,0.00311150689908842,0.558533947948427,-3.06616596085889
"5","GB42220",854,730,1052,512,860,855,737,664,390,451,398,369,0.54049404349267,6.57990451928965,3.69362070758816,0.00250699700872704,0.558533947948427,-2.65196058197034
"6","GB42358",17,6,30,13,27,26,97,37,17,28,18,47,-1.12524192202041,1.94004297401359,-3.54213660732841,0.00337263900268121,0.558533947948427,-3.53653976169394
"7","GB42472",6,10,21,15,20,12,118,20,13,26,20,40,-1.43909669826871,1.63161571284126,-3.44474668292714,0.00408312033660232,0.558533947948427,-3.66886616445428
"8","GB43281",131,118,150,83,165,254,136,117,64,70,68,57,0.658013223362263,4.05408560212223,3.46070152960649,0.00395715134713657,0.558533947948427,-2.88786935003946
"9","GB43709",41,36,51,39,74,39,242,76,29,118,45,66,-1.01804366109629,3.18917030199179,-3.47969773686049,0.00381226247669875,0.558533947948427,-3.16961222377776
"10","GB44204",89,56,52,110,146,37,398,147,68,145,128,160,-1.30348059590393,4.03049531816896,-3.75374560005686,0.00222928596895872,0.558533947948427,-2.70826766361878
"11","GB44663",218,143,115,55,117,131,68,103,41,25,39,65,1.084659473801,3.61270347827003,3.57750477059724,0.00314669567384434,0.558533947948427,-2.97314244302969
"12","GB44888",162,106,187,123,302,125,813,359,142,399,151,231,-1.04023149005438,5.0434558359996,-4.22129979891169,0.000902649918809612,0.558533947948427,-2.06239814502013
"13","GB44917",181,131,81,76,93,160,33,49,37,21,44,70,1.41341851652362,3.38885463718917,3.8042582871689,0.00202023359508592,0.558533947948427,-2.93116707315164
"14","GB45432",45,26,42,22,30,40,31,19,10,15,19,18,0.724185288269599,1.93248790530363,3.60317629222744,0.00299233338586589,0.558533947948427,-3.51242831211621
"15","GB45548",54,32,27,11,22,31,3,6,2,0,10,29,2.51985486772323,0.778962247532589,3.64876268055659,0.00273684768022085,0.558533947948427,-3.85924178929619
"16","GB45775",563,432,561,302,989,542,2164,931,490,1063,414,753,-0.780505329915681,6.68080745908445,-3.89328996918599,0.00169904583946829,0.558533947948427,-2.52864305159342
"17","GB45955",1236,754,1180,555,1738,1234,4980,2230,959,2192,674,1899,-0.888182758603413,7.71372079215425,-3.72948077184591,0.00233739664430679,0.558533947948427,-2.93688160163007
"18","GB47452",53,38,74,55,178,86,294,162,49,123,74,138,-0.972600763232895,3.83929646762032,-3.46696819005685,0.00390875091629989,0.558533947948427,-2.95918171025308
"19","GB48694",23,11,19,7,12,10,10,7,3,4,2,6,1.14214421859004,0.35697749380186,3.79073608022789,0.00207416217920129,0.558533947948427,-3.88268041046487
"20","GB48962",176,134,141,77,154,183,103,131,46,94,53,57,0.727583594436334,3.98715748500796,4.03803289325332,0.00128381081314839,0.558533947948427,-2.51149799640554
"21","GB49435",62,40,63,31,52,66,23,28,14,7,25,41,1.20699414496165,2.32659991806923,3.63436807789041,0.00281504219520171,0.558533947948427,-3.39151366584007
"22","GB49767",162,116,162,55,109,153,78,86,38,46,49,62,0.917234049736137,3.68272232506901,4.86338915514812,0.000270172110632074,0.558533947948427,-2.19310703981982
"23","GB49929",198,121,160,196,515,231,1834,608,147,401,251,698,-1.27437204206432,5.61768495713746,-3.43227162185215,0.00418442110554161,0.558533947948427,-2.71209271195654
"24","GB50482",1195,731,992,838,2032,1184,6628,4565,1124,3189,813,1985,-1.20301096276766,7.96087944586896,-3.94490027597752,0.0015371912371281,0.558533947948427,-2.87929180634843
"25","GB50495",13,7,11,6,14,15,3,4,1,2,4,6,1.53718409020408,-0.0724375623229882,4.49874502439442,0.00053292612317389,0.558533947948427,-3.82873706442118
"26","GB51121",143,82,120,38,98,101,77,49,44,50,45,56,0.671809257065569,3.4203291026768,3.49765811203207,0.00368019250132156,0.558533947948427,-3.07645796589238
"27","GB51218",56,61,46,44,95,66,182,225,73,138,65,330,-1.48796822005484,3.84438618002225,-4.4738797608888,0.000558510115494338,0.558533947948427,-2.35192349016883
"28","GB51582",12,16,3,7,13,12,1,1,0,1,1,12,2.24196207194984,-0.628066446054616,3.42183433679871,0.00427111506312904,0.558533947948427,-4.06371146769578
"29","GB51743",83,43,92,61,118,91,319,144,39,168,78,135,-0.882379817714892,3.91291640836338,-3.52083310934584,0.00351656892047559,0.558533947948427,-2.89190435573011
"30","GB51774",350,222,169,134,286,310,65,110,62,30,95,185,1.49546260129088,4.38976542469108,3.84197851798535,0.0018772152259034,0.558533947948427,-2.56692605948503
"31","GB52106",32,18,13,16,44,21,164,96,16,71,23,32,-1.44443503036763,2.36224840447015,-3.57010749317666,0.00319265185418279,0.558533947948427,-3.40087730443575
"32","GB53009",107,50,63,40,87,121,31,42,10,7,15,55,1.61840109283212,2.60197588567882,4.24946376557433,0.000855324365944219,0.558533947948427,-3.05093075660749
"33","GB53016",46,40,46,68,74,26,313,129,33,86,61,84,-1.28020315177064,3.3578989082699,-3.62366358820292,0.00287465458683798,0.558533947948427,-3.03136545725581
"34","GB53315",34,32,61,30,101,47,246,99,43,98,47,112,-1.19042694742126,3.32902442882894,-4.45359744673126,0.000580315088573242,0.558533947948427,-2.58824192337984
"35","GB53682",73,55,38,38,48,35,27,18,13,12,21,20,1.18461508153873,2.17741264338565,3.95128189688568,0.00151830157883115,0.558533947948427,-3.31250089832962
"36","GB53798",5843,1552,427,866,915,3823,6443,8321,4887,7203,2484,7878,-2.10014237963318,8.83310395237459,-3.55399152207641,0.0032951359210645,0.558533947948427,-3.30527546742879
"37","GB53857",107,73,36,42,72,85,2,25,20,1,16,46,2.66321222619822,2.02862667524639,3.4857379798673,0.00376732129271,0.558533947948427,-3.61240511901661
"38","GB54267",128,116,68,60,110,86,43,45,32,25,30,79,1.06204847148887,3.22305377674615,3.4137067038677,0.00433987398429944,0.558533947948427,-3.20634256898225
"39","GB54513",56,20,25,14,29,25,7,9,16,10,12,6,1.37027103642566,1.32310734920988,3.48575884283897,0.00376716699495723,0.558533947948427,-3.73925417847859
"40","GB54611",4516,2728,3337,2315,5239,5440,12377,7152,3446,7221,2685,10755,-0.902414891102257,9.55266343209284,-3.52244455504846,0.0035054682328947,0.558533947948427,-3.44443193444075
"41","GB54716",284,168,320,119,216,249,219,128,76,80,91,147,0.74280863233602,4.60546587634745,4.58967978400549,0.000449213387641856,0.558533947948427,-1.90748232188941
"42","GB54853",52,27,66,59,84,52,302,95,35,109,52,160,-1.14358677447653,3.50187638866566,-3.52150641275096,0.00351192646064754,0.558533947948427,-3.0414656393937
"43","GB54868",32,40,46,13,49,28,62,86,45,66,35,63,-0.938191990624331,2.74155742447102,-3.67624045365744,0.00259363628051754,0.558533947948427,-3.21556332701099
"44","GB54947",37,26,51,37,59,30,120,65,29,71,42,46,-0.760232356311981,2.85943723922585,-3.49234129678769,0.0037188013372509,0.558533947948427,-3.26675545392839
"45","GB55257",18,8,30,4,5,25,0,1,1,7,6,0,2.67425231549524,-0.501254353530586,3.47209795821708,0.00386957537434875,0.558533947948427,-4.03502697893274
"46","GB55304",41,32,33,18,33,48,21,26,13,16,11,15,0.84569159567241,1.87070282219049,3.87060621632302,0.00177558369105716,0.558533947948427,-3.43257390331798
"47","GB55495",513,320,310,261,411,420,201,285,119,153,182,202,0.833457701758045,5.3220800435675,4.00728398921977,0.00136236888041642,0.558533947948427,-2.2248545733881
"48","GB55642",44,24,32,18,38,29,14,15,6,12,17,24,0.982661746665318,1.67086808785283,3.44123286699042,0.00411140115886395,0.558533947948427,-3.6555947269028
"49","GB55729",3375,2052,1292,2519,3348,3179,14014,6350,1980,5681,5653,3833,-1.18644827307905,9.1317858341931,-3.49654937866367,0.00368821024269005,0.558533947948427,-3.37870352642369
"50","GB56032",139,88,43,44,95,124,8,34,18,3,16,65,2.25893664875232,2.50139201594916,3.68630427138684,0.00254310550875066,0.558533947948427,-3.36286073006645
