"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40057",582,855,564,297,444,361,619,400,576,760,371,435,-0.498636880856281,6.26856747864925,-3.04199174989308,0.009146275496948,0.999974554996459,-4.04228939599053
"2","GB40390",29,46,29,23,49,37,15,9,12,21,8,23,0.857212433681979,1.77581353910566,3.83744184456867,0.00194375391088336,0.999974554996459,-4.30540059563046
"3","GB40480",213,318,247,125,307,216,117,65,113,223,83,144,0.536093833325062,4.64802018943725,3.67248477294988,0.00267483086569346,0.999974554996459,-3.8783670391797
"4","GB40538",136,228,125,101,138,173,173,109,149,218,89,155,-0.412051417825703,4.48084454374684,-3.18699990301553,0.00689131150941575,0.999974554996459,-4.00234267792601
"5","GB41010",22,19,18,9,27,30,6,8,8,7,9,4,1.09812227992234,0.902091557702996,3.35668164566165,0.00494738589019786,0.999974554996459,-4.4158525060397
"6","GB41241",235,328,258,156,342,384,123,117,149,247,66,109,0.684084755947975,4.83822242427977,3.87516855348589,0.00180734700570954,0.999974554996459,-3.81370589669014
"7","GB41266",209,252,153,186,117,168,176,140,312,364,130,267,-0.756582842064915,4.91118254132379,-3.50074517420371,0.00373542831173591,0.999974554996459,-3.86439470675267
"8","GB41710",191,370,75,62,102,115,86,32,22,38,29,77,1.23501402590583,3.49188404561776,3.02137921956015,0.00952144961249876,0.999974554996459,-4.21338408359867
"9","GB41861",108,268,292,71,209,163,53,45,109,77,40,123,0.872061038216106,4.04275784856407,2.98494241063564,0.0102223201967032,0.999974554996459,-4.14300830165852
"10","GB41862",113,259,228,90,167,169,81,47,70,92,60,125,0.674028701332806,4.09444787574348,3.18788936397752,0.00687934944720202,0.999974554996459,-4.08268313671193
"11","GB41902",251,332,191,164,248,275,188,153,274,356,161,302,-0.370010958007553,5.16759623440661,-2.83553327507093,0.0136695358567231,0.999974554996459,-4.04667554092588
"12","GB42170",134,200,130,114,101,100,180,119,175,217,117,145,-0.744321955582799,4.43824900444768,-4.4313974482233,0.000627222330432456,0.999974554996459,-3.72381556975794
"13","GB42593",23,5,19,7,15,26,4,3,2,5,1,5,1.53232006162693,0.114143395172214,2.8366086578034,0.0136410378394859,0.999974554996459,-4.48747331264952
"14","GB42653",476,612,480,367,489,692,305,192,268,570,188,310,0.433639284568454,5.87828820632913,2.92358956667684,0.0115195432222399,0.999974554996459,-4.05011928174495
"15","GB42740",87,215,131,70,191,124,55,56,64,105,35,76,0.609774976749609,3.77956176647053,3.03349553579528,0.00929910757187831,0.999974554996459,-4.16246695179135
"16","GB43167",66,104,73,33,64,51,22,14,51,50,26,19,0.736674067445317,2.67602138302068,3.10096609226374,0.00815200969992379,0.999974554996459,-4.29041412214501
"17","GB43246",386,312,481,275,561,497,153,135,178,247,189,321,0.654456843958929,5.44494393124062,2.79319874233234,0.0148390525845686,0.999974554996459,-4.07965134048329
"18","GB43508",1584,1606,856,1094,995,2586,713,376,687,1049,267,842,0.811424017152532,7.11417573242396,2.98422216166679,0.0102366770914054,0.999974554996459,-4.16197241030326
"19","GB43552",174,289,238,92,230,269,80,94,129,184,88,88,0.530860971293118,4.50228389300825,3.04395007686344,0.00911140349393975,0.999974554996459,-4.05649682287793
"20","GB44200",14,22,35,10,23,34,11,11,8,7,3,6,1.1123427569867,0.981878405609653,3.01108852963096,0.00971442289482652,0.999974554996459,-4.43677427762159
"21","GB44222",759,1111,1033,456,1034,1181,432,287,574,938,249,464,0.583694248409,6.60176268068942,3.40436630509066,0.00450771369282055,0.999974554996459,-4.00378860038224
"22","GB44399",14,61,20,10,21,12,6,6,10,5,4,8,1.17598173273403,0.817396594056595,3.02921168989607,0.00937712426016467,0.999974554996459,-4.44452877376127
"23","GB44559",114,153,99,87,82,100,112,92,126,217,86,82,-0.568761848402938,4.06489528885516,-3.14065928980946,0.00754409953871562,0.999974554996459,-4.08182379907406
"24","GB44570",364,689,555,274,688,710,203,153,374,520,129,308,0.61279716291412,5.79376990531594,2.9267427650747,0.0114490772988602,0.999974554996459,-4.04970978421246
"25","GB45825",158,288,187,124,232,221,195,132,212,285,118,211,-0.35386962822802,4.87373486682487,-3.04864152756608,0.00902839832285219,0.999974554996459,-3.99633254350123
"26","GB45853",275,358,304,219,468,312,166,82,176,269,93,175,0.634667244171002,5.06196466795034,3.95278302924986,0.00155660638550361,0.999974554996459,-3.77156850468318
"27","GB46005",255,330,269,143,209,238,299,161,269,335,159,194,-0.384638181814073,5.15323292355938,-2.85591373247969,0.0131392641958291,0.999974554996459,-4.04048848806606
"28","GB46211",460,713,518,277,372,413,579,360,505,713,320,352,-0.46585000607958,6.10749878096811,-3.00574995332601,0.00981605451399778,0.999974554996459,-4.03534435927187
"29","GB46699",34,69,75,18,52,49,20,15,24,39,9,22,0.740982465541124,2.22226685210164,2.88894861659142,0.0123224010780524,0.999974554996459,-4.36143348318125
"30","GB47165",659,101,227,29,159,177,305,358,292,865,138,284,-1.43011379119397,5.09723691880859,-2.85617644953224,0.0131325623864343,0.999974554996459,-4.06467313683595
"31","GB49109",168,231,236,101,221,171,65,52,86,147,45,133,0.722224001358009,4.22077904238483,3.8347306085799,0.00195395212164977,0.999974554996459,-3.9238130409449
"32","GB49190",69,120,56,39,66,74,98,45,85,108,57,62,-0.528224485512181,3.43575187950407,-3.28399993129146,0.00570184419437701,0.999974554996459,-4.15718177824035
"33","GB49709",81,121,87,83,85,115,96,66,103,153,63,104,-0.454124788619819,3.86297330407373,-2.99662613413992,0.00999219004672086,0.999974554996459,-4.14810356439998
"34","GB49732",95,261,239,42,180,135,66,41,78,53,47,60,0.919076558608943,3.76106318317432,3.01776701255685,0.00958874990335714,0.999974554996459,-4.17299514871362
"35","GB50147",60,92,55,29,65,61,35,27,33,47,23,26,0.477382085981549,2.71925491619885,3.00551598016314,0.00982053272145635,0.999974554996459,-4.29730460415725
"36","GB50763",203,428,286,177,337,303,95,109,169,240,133,134,0.562662643498217,4.93067208203807,3.30543868477822,0.00546802863045752,0.999974554996459,-3.94231811741495
"37","GB50921",25,40,46,14,24,28,20,26,42,52,31,37,-0.670913687753279,2.24587328935836,-2.78587314661168,0.0150511498774139,0.999974554996459,-4.36714577228531
"38","GB51511",248,521,496,153,422,349,169,142,149,292,80,149,0.706034445790602,5.13189633022028,3.43634790385233,0.00423506764847145,0.999974554996459,-3.90247899038817
"39","GB52993",148,267,234,100,210,183,112,74,97,146,51,108,0.528960311310872,4.33340568809331,3.37646716235115,0.00475994884582006,0.999974554996459,-3.99666489140872
"40","GB53142",100,141,69,58,78,107,60,30,61,76,30,29,0.555854317522813,3.28074746421172,2.79103822896743,0.0149012994251196,0.999974554996459,-4.27378266488727
"41","GB53193",17,31,23,26,33,43,62,34,26,53,24,32,-0.826105824438566,2.31309464237402,-2.84236250216426,0.0134895475189337,0.999974554996459,-4.35462238949979
"42","GB53554",25,31,20,7,22,23,11,3,6,9,11,10,0.924622396961871,0.986167519849013,3.08812059057978,0.00835899567818604,0.999974554996459,-4.42922906529205
"43","GB54150",92,243,296,48,160,229,75,60,70,74,35,40,1.04353748406662,3.8436318581388,3.09507740325253,0.0082462566427036,0.999974554996459,-4.14903135105543
"44","GB54151",345,559,571,167,460,445,188,130,232,326,83,146,0.780410829872347,5.31738108689683,3.85779856489446,0.00186889535060923,0.999974554996459,-3.79276461584284
"45","GB54152",705,846,982,269,699,696,353,257,428,565,185,275,0.580160119860192,6.14803781968995,3.02531974921256,0.00944856611527355,0.999974554996459,-4.04810731855603
"46","GB54462",50,58,67,41,70,82,65,51,56,113,50,71,-0.570090830654379,3.27910796094019,-2.98651956673843,0.0101909519135353,0.999974554996459,-4.23411330761451
"47","GB55470",12,11,28,35,81,48,6,6,8,4,3,1,2.19749255246284,0.818961492801727,3.0153254338416,0.00963450661369169,0.999974554996459,-4.45419372298621
"48","GB55502",15,18,9,9,19,16,6,2,3,8,3,14,0.946332222471964,0.43750662254942,2.75954478826318,0.0158382189970017,0.999974554996459,-4.4803682789129
"49","GB55505",331,284,352,245,469,323,102,165,176,341,83,108,0.759945324311271,5.07431316020054,2.97753960997415,0.0103708368036832,0.999974554996459,-4.03663612923776
"50","GB55779",379,503,377,224,322,325,367,225,365,515,224,309,-0.315605301786595,5.68492850350458,-2.77282220188079,0.0154363925385293,0.999974554996459,-4.0748298859429
