"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40139",417,412,163,284,245,230,119,86,55,140,124,100,1.97439733280756,4.68676369170221,8.27908084649876,9.84783570367841e-07,0.0082858646385347,5.82659615820403
"2","GB44143",288,193,114,137,170,359,1328,525,761,657,802,434,-1.34216457882716,5.83759070105448,-7.91991581187887,1.64647086707098e-06,0.0082858646385347,5.3849318681424
"3","GB40577",143,125,73,128,130,170,526,264,462,437,328,365,-1.16674402301499,5.08740648231137,-5.9880972920014,3.46813227448943e-05,0.0240760156715438,2.58499546777787
"4","GB41624",95,76,38,52,50,108,76,47,34,73,48,34,0.896796348459687,3.14647882765307,5.77844416949275,4.97691859243734e-05,0.0240760156715438,2.15974551175826
"5","GB41706",23,10,11,13,6,14,7,4,5,3,2,1,2.22967439649039,0.0593771762706298,6.00943804255782,3.34408138166785e-05,0.0240760156715438,1.33822195227864
"6","GB42324",219,139,66,182,108,229,77,43,34,176,59,60,1.65296819320135,3.90468248118284,5.60164182860836,6.78110441472221e-05,0.0240760156715438,1.93950572331823
"7","GB42467",263,213,222,115,128,217,102,62,37,190,22,59,2.02865222308648,4.05935968134997,5.61615525687451,6.61001033624349e-05,0.0240760156715438,1.96533172570577
"8","GB42723",841,894,781,316,483,698,276,484,256,541,356,228,1.39852143036867,6.15921632475092,5.21686234675792,0.000134922857200274,0.0240760156715438,1.29865459875309
"9","GB43189",54,32,22,17,42,81,201,110,197,201,118,90,-1.45001937970598,3.49662807274082,-5.51677233827294,7.87863376081991e-05,0.0240760156715438,1.76890963439729
"10","GB43308",276,403,229,119,122,426,111,142,51,149,150,94,1.5877847311961,4.62701306687585,5.59498578739987,6.86111117873103e-05,0.0240760156715438,1.94178059732724
"11","GB43433",19,31,24,16,11,41,10,12,3,9,9,5,1.97039507664042,1.02478830077692,5.81551899917177,4.66689478437539e-05,0.0240760156715438,1.59267244956883
"12","GB43558",627,499,309,335,394,680,2359,1206,1137,1207,970,641,-0.847265090413821,6.80938272228023,-5.34253444078154,0.000107533396651893,0.0240760156715438,1.51916956147401
"13","GB43716",1172,679,717,676,785,1504,5106,3450,4147,2311,2831,1538,-1.27437073661263,7.97177367915015,-5.69482376788503,5.75790226934539e-05,0.0240760156715438,2.06040074221641
"14","GB44537",164,169,74,124,161,253,580,395,547,629,370,419,-1.20968639974641,5.36625545944487,-6.22864702718911,2.30875254690619e-05,0.0240760156715438,2.96770409696283
