"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40577",143,125,73,130,328,170,526,264,462,437,128,365,-1.00104292148261,5.08740648231137,-4.07713305013364,0.00117512206523082,0.14696995084867,-0.679005139093219
"2","GB41981",554,2569,1005,344,313,2172,188,433,129,297,147,147,2.26771943535064,5.98842479060824,4.39936138572623,0.000633199651270247,0.14696995084867,-0.152754353100346
"3","GB42398",3812,4127,3515,1795,2601,5527,1566,2433,1161,2372,1255,1293,1.23845628338159,8.48668976231541,4.45149912112887,0.000573480561802603,0.14696995084867,-0.243492398274229
"4","GB42552",78,64,19,21,60,37,29,11,30,28,10,9,1.41425290013289,2.05446092791386,4.21283777713572,0.000904601545960431,0.14696995084867,-0.852375445330717
"5","GB42553",96,65,29,37,63,46,23,15,18,44,13,14,1.58644374041408,2.31252355570351,5.70325908592767,5.87797243220454e-05,0.14696995084867,1.06149716327288
"6","GB42615",646,661,723,371,467,870,213,390,207,464,265,224,1.30765325791168,5.98515537395482,4.25843359470971,0.000828796468577966,0.14696995084867,-0.374004461824671
"7","GB42920",179,191,161,106,182,256,149,116,100,117,91,115,0.804543951681614,4.44293087769053,4.47838348122598,0.000544985497938568,0.14696995084867,-0.0202787493632268
"8","GB44218",185,139,70,98,175,177,139,122,61,142,60,74,0.686647516306992,4.11019857115912,4.59507399423987,0.000437241150120886,0.14696995084867,0.140671503363903
"9","GB44307",172,150,113,117,278,201,571,285,260,323,135,268,-0.609789987193889,5.05426746260704,-4.2625236461466,0.000822323427109252,0.14696995084867,-0.362053646390602
"10","GB44311",2091,1535,826,1927,2739,1570,6382,4087,8379,5175,1738,5203,-1.29414409362973,8.75409143113757,-4.52984476814806,0.000494440621524663,0.14696995084867,-0.167571752668991
"11","GB44561",152,297,112,60,124,513,36,103,30,48,70,31,2.05842173887225,3.78127733545827,4.13029200261754,0.00106044102715357,0.14696995084867,-0.657051197112033
"12","GB44608",4247,4659,4166,2359,2803,6164,1169,2596,1181,2116,1693,1087,1.47651228829138,8.56573092895932,4.29308915721569,0.000775564187577586,0.14696995084867,-0.488998496845983
"13","GB45476",4842,5016,5000,2442,2568,5403,1442,2902,1316,2772,1486,1024,1.43206774756038,8.65132954532364,4.14869336532511,0.00102346888866767,0.14696995084867,-0.713190000059807
