"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40639",308,502,140,421,262,329,68,219,67,58,168,110,1.21979339000911,4.76519030663262,5.04955473243203,0.000189613801332505,0.477115727602915,-2.30272452540354
"2","GB40683",498,471,315,484,493,412,166,257,99,78,315,161,1.12337141969061,5.36114709443849,5.37427610141969,0.000105664762423879,0.477115727602915,-2.02345868941502
"3","GB45000",438,504,124,415,347,428,98,184,58,120,201,70,1.30221116653416,4.9169248208598,5.45046565494452,9.23082933163592e-05,0.477115727602915,-2.10657271417872
"4","GB45170",1305,968,562,822,955,881,334,356,167,318,650,179,1.26774292730081,6.32098289075968,5.11521215821429,0.00016828051403548,0.477115727602915,-2.29251210909253
"5","GB48790",2267,2390,760,1887,2158,1988,505,1123,403,458,1361,329,1.27097696063109,7.32685453773416,4.85147808228874,0.000272719027722043,0.548983402804472,-2.72535098325623
"6","GB44070",1548,2307,661,1766,1931,1534,278,1044,253,476,510,137,1.71902617591444,6.85281011696946,4.36732153019609,0.000676480525586141,0.631334178537959,-2.804786827689
"7","GB44140",1061,926,331,678,826,627,278,443,161,225,479,126,1.13163104783907,6.02535698757043,4.45016589019775,0.000577992560084909,0.631334178537959,-2.52147467957161
"8","GB45339",12,15,8,9,12,12,14,20,10,18,26,23,-0.997293458791549,1.16660210539558,-4.38093390063441,0.000659182197477198,0.631334178537959,-3.80808051821797
"9","GB50206",435,524,183,348,434,297,187,248,67,126,225,96,0.948309208611036,5.11677439917161,4.59021620918475,0.000443762737593654,0.631334178537959,-2.39270825091821
"10","GB50891",4388,5413,1485,5005,3738,2788,1177,2305,801,720,2191,654,1.30638248949038,8.27361706352973,4.62287898571032,0.000417372189095577,0.631334178537959,-3.10714345514877
"11","GB53647",479,550,193,460,290,349,136,273,111,118,218,189,0.819026221495662,5.24819780131239,4.35694302895611,0.000689982708784654,0.631334178537959,-2.48373383458741
"12","GB49166",106,132,39,94,64,74,33,46,16,32,45,35,0.920765817962079,2.99073214563032,4.15528484251876,0.00101518064343468,0.851482764680839,-3.31886143214349
"13","GB43500",976,1603,198,1421,747,390,151,326,167,207,312,142,1.43517637995607,5.88663936346037,4.08898920662874,0.0011535686911656,0.884375556377744,-2.73309192561344
"14","GB54410",2435,5681,977,2626,2255,2491,924,1713,599,945,1553,1069,0.840752970869011,7.95717178521809,4.05572914292146,0.00123012993435553,0.884375556377744,-3.21843202326909
"15","GB40218",1180,809,578,1842,717,1021,183,754,114,208,614,154,1.59839061148441,6.26734250242114,3.97790320199516,0.00143024353275309,0.908611207026969,-2.85962129931073
"16","GB47954",26,23,9,27,33,36,11,1,5,6,2,10,2.05993256847212,0.769050710809776,3.97283016326431,0.00144438940014223,0.908611207026969,-4.00806371809356
"17","GB40431",60,90,27,121,105,73,12,50,18,22,52,27,1.07380240722786,2.76857409805462,3.41857664688869,0.00427392063911891,0.939477693531303,-3.66303280770418
"18","GB41127",1900,4130,651,2577,2608,1895,640,713,500,741,1841,935,0.950321238580805,7.62657329568599,3.62781429463324,0.00283256002462863,0.939477693531303,-3.32439237550817
"19","GB41202",89,154,60,67,117,111,89,73,17,25,54,35,0.812581794289615,3.29247994560215,3.220903437235,0.0063090293024033,0.939477693531303,-3.6009118253758
"20","GB41413",9748,15336,4696,11651,13421,12720,5269,8363,3101,3432,9585,3452,0.76939000348581,10.1336522584423,3.33357833484248,0.00505286723452251,0.939477693531303,-3.87708566724283
"21","GB41687",56,85,48,37,71,88,80,74,58,57,105,82,-0.609176320781188,3.39382153373757,-3.32419653693187,0.00514713931466621,0.939477693531303,-3.50937444561704
"22","GB42428",281,544,153,546,230,249,100,199,81,70,148,31,1.40213827105989,4.67024191182378,3.79346617044726,0.00204803487778379,0.939477693531303,-2.97747017038136
"23","GB42931",4521,4722,868,3407,4149,3333,1006,1507,771,1000,3257,839,1.00438487717843,8.22655325585898,3.48501032513998,0.00375006834557759,0.939477693531303,-3.51790883251765
"24","GB43624",9,3,0,4,11,10,7,20,9,16,13,9,-1.66808418750384,0.198243583363561,-3.18613552119175,0.00675635269573825,0.939477693531303,-4.20479996534757
"25","GB43727",10573,19408,2035,11624,6585,8305,2078,3762,1801,3447,2599,552,1.59147472737049,9.28423085137605,3.18098778851128,0.00682521855937626,0.939477693531303,-3.82121394925304
"26","GB43827",236,250,100,148,267,196,192,243,145,145,284,206,-0.375642175667195,4.90069146626803,-3.21318324615123,0.0064057338215925,0.939477693531303,-3.18141364553379
"27","GB45499",2047,2188,568,1611,1465,857,424,742,422,435,830,892,0.818974286768383,7.09122963189209,3.4888834582228,0.00372160268365395,0.939477693531303,-3.27001370320826
"28","GB45919",1079,1589,352,1463,997,723,464,426,267,276,581,113,1.224825472965,6.38392681820274,3.44103281566038,0.00408908147000565,0.939477693531303,-3.16842262305992
"29","GB46056",25,35,16,24,30,23,15,18,6,10,13,6,0.861799558547509,1.36304946561486,3.42645530829346,0.00420813261655033,0.939477693531303,-3.97696557270198
"30","GB46177",916,966,390,1194,1438,677,290,689,190,242,683,363,0.940152933337873,6.43254739569081,3.83138028466468,0.00190195358218707,0.939477693531303,-2.93125801190034
"31","GB46444",274,371,85,452,613,255,74,173,43,74,277,80,1.18355201938392,4.71509970130433,3.35988933896845,0.00479761607352121,0.939477693531303,-3.20461593144686
"32","GB46737",1701,2654,769,1849,1394,1598,512,1274,233,300,1141,176,1.48166583481827,7.02913903646911,3.77958252078127,0.00210433840672572,0.939477693531303,-3.11854601130508
"33","GB47022",78,142,31,84,96,120,97,122,79,76,140,114,-0.578123779541385,3.84158922385156,-3.76267695320607,0.00217502576274314,0.939477693531303,-3.13834389298146
"34","GB47696",159,106,65,71,115,96,129,160,72,104,163,214,-0.799947739800427,4.1413638539034,-3.77328411803664,0.00213039705538174,0.939477693531303,-3.0224479271252
"35","GB47720",47,89,24,53,62,53,30,28,14,18,52,23,0.666884359549939,2.49127104207921,3.33101618059363,0.00507843968356859,0.939477693531303,-3.75549981393607
"36","GB47736",783,1325,583,1421,1429,963,718,556,309,426,818,431,0.693806879128461,6.81407712129869,3.33540649391274,0.00503469961423644,0.939477693531303,-3.29392115893373
"37","GB47974",1026,2692,382,2262,1426,898,382,923,290,371,425,373,1.13715307679174,6.79308656783319,3.69867611045311,0.00246519617152288,0.939477693531303,-3.09785403144142
"38","GB48435",436,740,252,763,737,495,249,450,122,147,503,170,0.846243499416119,5.77710661642155,3.35727278959865,0.00482240994674331,0.939477693531303,-3.11460858210734
"39","GB48768",357,449,135,436,435,412,124,270,111,130,296,164,0.695770073886433,5.2267603713758,3.75541846699117,0.00220611136711127,0.939477693531303,-2.83241733769686
"40","GB49543",7207,9073,2301,3795,9935,2097,2406,2682,973,1412,2496,555,1.31983530475387,8.70239485761464,3.23246178007173,0.00616696470263089,0.939477693531303,-3.71136157902272
"41","GB49963",2939,5432,842,5071,850,3044,225,1900,509,721,673,359,1.69330542057232,7.5016851836002,3.22603202240462,0.00624559459750194,0.939477693531303,-3.507588824429
"42","GB50447",580,525,163,459,347,349,204,258,99,193,269,123,0.738880898860701,5.32744520090257,3.34300347659995,0.00495990219379345,0.939477693531303,-3.10370116881643
