"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40259",501,472,367,541,289,280,581,453,322,275,506,774,-0.519684493211802,6.03945214000606,-2.4966978714915,0.026122525060282,0.999858640379938,-4.18999300710203
"2","GB40285",17,64,93,101,6,27,6,2,69,3,12,4,1.93084118686335,1.35627016800676,2.58603993952104,0.0220107471925515,0.999858640379938,-4.46089776071268
"3","GB40443",9,6,8,10,4,5,14,6,7,11,8,25,-0.921331467653626,0.457043541649765,-2.53373934154037,0.024335090771699,0.999858640379938,-4.49422675188175
"4","GB40696",1752,16311,3876,1313,3525,1978,5572,2367,7526,3674,21742,8597,-1.26767578698033,9.44274046019372,-2.44661790622669,0.0287406068547402,0.999858640379938,-4.41034724774849
"5","GB40697",3385,20974,4644,2121,4758,1780,8100,4671,9770,4296,19786,13656,-1.31076705555715,9.87603754953651,-2.82816827421679,0.013775539193091,0.999858640379938,-4.37930363504481
"6","GB40706",194,238,140,175,110,183,173,134,147,129,249,245,-0.347767409259936,4.72592749636852,-2.4323028448131,0.029534015131814,0.999858640379938,-4.20727229367837
"7","GB40734",61,93,85,52,48,49,98,63,48,43,104,115,-0.549906298776358,3.39514453447956,-2.42972316773877,0.0296792028767926,0.999858640379938,-4.33459968803191
"8","GB41132",51,69,55,85,40,61,15,23,42,28,53,41,0.58077471519674,2.73715866295245,2.37927032442054,0.0326595753088608,0.999858640379938,-4.39719390252252
"9","GB42296",31,44,25,23,18,20,10,9,12,13,22,24,0.536846940069245,1.58923678524297,2.40531214291586,0.0310872674916481,0.999858640379938,-4.45883933204399
"10","GB42920",179,149,116,117,106,115,191,161,100,91,182,256,-0.582690508345554,4.44293087769053,-2.46923502121536,0.0275284983469555,0.999858640379938,-4.2201133507308
"11","GB43154",177,224,162,217,106,126,146,124,143,118,221,287,-0.31368558274324,4.66286370625867,-2.39100740472171,0.0319417756702651,0.999858640379938,-4.22412387479876
"12","GB43847",46,42,18,27,11,10,48,18,48,17,55,29,-0.831986075533615,2.06242667698692,-2.62117590238449,0.0205713350004671,0.999858640379938,-4.40637306000533
"13","GB44530",77,118,78,84,40,87,94,50,85,58,103,107,-0.350731879465068,3.60666973654516,-2.36081031818044,0.0338196791677152,0.999858640379938,-4.32933642885868
"14","GB44550",110,143,130,68,88,112,36,38,33,29,89,59,0.906124330420087,3.40186401023434,3.42623237111393,0.00427376691354898,0.999858640379938,-4.15555485140599
"15","GB45416",44,47,26,43,20,51,18,7,18,14,33,32,0.635127202150864,2.01758314857821,2.44335156019415,0.028919827044023,0.999858640379938,-4.43299567784292
"16","GB45635",373,386,341,452,198,252,434,273,289,196,431,615,-0.413180684002731,5.69512022693524,-2.51653704262404,0.0251500411282644,0.999858640379938,-4.16612932739623
"17","GB46179",11,11,8,21,8,9,13,19,10,12,18,33,-0.87753294675329,1.07720872403117,-2.68700121292931,0.0181164268790901,0.999858640379938,-4.45627897465168
"18","GB46320",27,67,30,33,18,30,16,7,20,20,25,20,0.596730329215935,1.86415129571071,2.44670292277271,0.0287359563308344,0.999858640379938,-4.44042798343676
"19","GB46595",78,116,67,107,60,68,102,89,84,66,125,190,-0.673310485372356,3.82030134053052,-3.83525251281626,0.00192508316800913,0.999858640379938,-3.99543928788516
"20","GB46648",79,85,71,76,31,46,45,53,72,47,106,140,-0.515584094741433,3.35090438213246,-2.62400319467502,0.0204595575356316,0.999858640379938,-4.30038067442032
"21","GB46816",10,6,7,5,5,2,9,5,12,7,15,6,-0.921793711298029,0.152619829219182,-2.51745612506638,0.0251058436840461,0.999858640379938,-4.50531576772428
"22","GB47079",799,965,740,732,600,241,1228,1107,969,538,761,782,-0.822277562214725,6.83213368452345,-2.51107295237746,0.0254143513502273,0.999858640379938,-4.24846939455741
