"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40217",98,161,314,103,157,123,93,55,95,42,63,60,0.699867341201799,3.92577962824222,3.01589152405078,0.00953509333914752,0.99997149083168,-4.15523214263431
"2","GB40228",11,6,61,15,23,17,10,5,3,1,6,5,1.52609079245821,0.490564924622316,3.03263389941928,0.00922760213267266,0.99997149083168,-4.46356256339142
"3","GB40695",406,1144,3032,1692,2461,1027,1129,410,121,333,289,218,1.54305589855225,6.67877653385864,2.6693213416766,0.0187255224500163,0.99997149083168,-4.22058206900124
"4","GB41162",47,36,78,36,60,49,38,15,51,15,24,21,0.491238851098164,2.44777137964615,2.60525592233521,0.021189817912571,0.99997149083168,-4.38344523728823
"5","GB41228",130,143,267,144,115,123,69,55,52,71,75,25,1.03104909991747,3.8006508975665,3.24955073745925,0.00603092371560563,0.99997149083168,-4.13023654882877
"6","GB42552",78,64,29,30,60,37,11,19,28,10,21,9,1.11770898656653,2.05446092791386,2.60472860233945,0.0212113508200681,0.99997149083168,-4.41495329425688
"7","GB42931",4521,1006,4722,3407,3333,3257,1507,868,4149,771,1000,839,0.840322588688313,8.22655325585898,2.5767774544189,0.02238352475004,0.99997149083168,-4.3374808981942
"8","GB42958",187,131,251,145,237,182,178,112,247,132,155,259,-0.37318853192699,4.78548376820625,-2.51633545984199,0.0251359069013751,0.99997149083168,-4.17698413267087
"9","GB43812",17,11,29,13,25,16,15,4,18,2,5,5,0.873249782600447,0.771651494285425,2.72782082914929,0.016720198560626,0.99997149083168,-4.46950888805699
"10","GB43847",46,48,42,48,55,29,18,18,27,17,11,10,0.952278790074025,2.06242667698692,3.13917300471342,0.00748882819706184,0.99997149083168,-4.35109714229631
"11","GB43884",96,72,132,99,74,87,81,27,79,27,32,55,0.494405593196649,3.3207158401219,2.65703147662212,0.0191756171707024,0.99997149083168,-4.30001309110064
"12","GB44026",11,6,8,2,11,8,12,3,21,11,9,14,-1.03525866537245,0.452468389562793,-2.75387636395034,0.01589592605894,0.99997149083168,-4.47853473925733
"13","GB44086",71,75,99,85,91,76,98,50,145,69,83,98,-0.555909362274546,3.70782780485232,-3.47441606404645,0.00388067933535666,0.99997149083168,-4.08292539649857
"14","GB44090",87,75,249,79,149,69,221,66,166,123,94,111,-0.652004793353092,4.12699397845849,-2.6542873740499,0.0192775409920772,0.99997149083168,-4.20347019114119
"15","GB44133",14336,10322,13385,12304,8904,6041,14623,8019,15976,10817,11619,14283,-0.690809701112794,10.7726518264934,-2.54214629965536,0.0239228112169629,0.99997149083168,-4.44868615120695
"16","GB44249",6,3,4,3,16,4,13,2,11,6,11,11,-1.10708068185662,0.060465983650842,-2.57730402712656,0.0223608742780248,0.99997149083168,-4.50401001387808
"17","GB44548",447,169,289,59,63,216,227,1169,477,444,152,175,-1.56534183807314,5.17775629499816,-2.54329338476701,0.0238702291195217,0.99997149083168,-4.16856616343665
"18","GB44575",249,194,342,185,359,291,330,156,334,198,239,329,-0.432252593420931,5.31855119011239,-3.13359200214762,0.00757123387888679,0.99997149083168,-3.9660854689935
"19","GB44756",123,71,137,108,126,121,109,72,159,103,109,153,-0.471810140507724,4.13013485410992,-2.82238192952343,0.0139136567284252,0.99997149083168,-4.15934340325375
"20","GB45854",75,53,93,93,88,101,100,53,130,54,57,97,-0.403906787267332,3.62719070102819,-2.50775801898317,0.0255519899574255,0.99997149083168,-4.29488423719462
"21","GB45910",288,217,511,187,272,259,323,367,346,254,375,401,-0.818113773686403,5.56366478362007,-3.94792397723938,0.00154357775497162,0.99997149083168,-3.75070504639888
"22","GB45938",14,5,10,9,15,10,10,29,18,8,11,27,-1.00358429818802,0.988268880641848,-2.51136312574809,0.0253763091802516,0.99997149083168,-4.47477498294135
"23","GB46013",1134,794,1425,543,1142,821,1245,707,1239,910,1004,1359,-0.669247580199843,7.25831339121759,-3.66168956923661,0.00269102908465004,0.99997149083168,-4.04868313726331
"24","GB46039",3640,2574,4257,4407,3916,2850,3516,2043,5546,4323,4396,9415,-0.781125130175356,9.25059977463906,-2.62676079809598,0.0203294841956621,0.99997149083168,-4.38055985965134
"25","GB46353",3,9,58,37,16,9,9,0,1,0,5,0,2.91404478180104,-0.465219496072307,3.43862501510534,0.00416251957082225,0.99997149083168,-4.45756752170574
"26","GB46898",269,209,348,228,330,330,279,191,339,225,229,383,-0.401367485080585,5.40323937579388,-2.80712699933456,0.0143329680289008,0.99997149083168,-4.06673549582537
"27","GB47055",102,90,307,94,209,216,76,42,144,27,51,92,0.780873202658539,3.91618697983045,2.86071464580687,0.0129123986394853,0.99997149083168,-4.19368970974005
"28","GB47406",14,10,26,47,46,36,55,12,67,23,41,86,-1.12554863560286,2.31955491254777,-2.73167595259226,0.0165956630009386,0.99997149083168,-4.37327437559753
"29","GB48109",388,98,375,913,234,224,1155,188,609,394,2449,798,-1.67396582760336,6.12346096993952,-2.84989353491082,0.0131876505988559,0.99997149083168,-4.10901808973307
"30","GB48346",241,154,300,194,403,337,280,121,376,320,343,530,-0.70144842028348,5.43069555990328,-2.58400210240392,0.0220746828058089,0.99997149083168,-4.13782856996543
"31","GB48602",130,104,149,111,171,153,134,75,221,98,114,195,-0.439989217512604,4.35799113712978,-2.64432953611978,0.0196518396846038,0.99997149083168,-4.17804903791295
"32","GB49054",13,8,14,6,10,8,15,14,18,9,9,26,-1.00998149120217,0.900351200771092,-3.59970118491414,0.00303719500694039,0.99997149083168,-4.3962482387781
"33","GB49385",12,8,15,26,36,17,13,13,43,51,50,63,-1.34695949606551,1.89140962538589,-2.57963500405138,0.0222608732526893,0.99997149083168,-4.42310998176433
"34","GB49510",246,28,159,78,404,642,179,4,0,8,3,1,4.71956016112216,2.18280983207938,3.61044459534441,0.00297412084874948,0.99997149083168,-4.37353558356586
"35","GB49796",126,43,79,369,141,93,345,106,664,72,374,399,-1.67647379017789,4.7126849849944,-3.34808392343715,0.00497096474024447,0.99997149083168,-3.97620061151812
"36","GB49843",58,35,113,52,79,68,28,25,61,16,37,26,0.64555488521818,2.7582534120109,2.80189964770139,0.0144794811960213,0.99997149083168,-4.33007863210006
"37","GB50892",341,169,419,222,224,297,152,87,290,84,147,78,0.616807108064665,4.81858236780953,2.81406969336476,0.0141406208642137,0.99997149083168,-4.10538359764247
"38","GB50921",25,20,40,42,24,28,46,26,52,31,14,37,-0.629776892218929,2.24587328935836,-2.51186020878211,0.0253521770917136,0.99997149083168,-4.40669578312367
"39","GB51902",7,8,16,11,14,12,5,2,18,2,0,3,1.28957094879608,-0.09479168923142,2.54281543541486,0.0238921246477497,0.99997149083168,-4.5093411468668
"40","GB52612",112,116,193,120,156,125,152,75,227,104,112,137,-0.400213001812978,4.33934056697068,-2.96957559369513,0.010439569445795,0.99997149083168,-4.09251471568422
