"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40080",84,71,30,30,32,36,15,15,33,34,23,38,1.24945601235499,2.3514213680354,3.24226210415122,0.00610527995480476,0.716057210603746,-4.29313023786938
"2","GB40150",1028,738,904,447,411,630,845,545,702,272,636,780,0.512980805379325,6.5923911301788,3.64661128545539,0.00276384358308095,0.716057210603746,-3.91186892343967
"3","GB40210",9,8,13,6,7,7,8,3,2,1,11,5,1.30844599951869,-0.0777118636854952,3.58912716647089,0.00309248755873156,0.716057210603746,-4.44820757078343
"4","GB40227",19,7,6,8,27,3,142,60,66,5,84,43,-2.13715856695225,1.72328210649903,-3.38258102844562,0.0046352860260416,0.716057210603746,-4.35861336385016
"5","GB40969",336,193,412,148,220,294,217,127,184,160,269,255,0.757847447812654,5.10355749587435,3.927128619792,0.00160169671074961,0.716057210603746,-3.71754406716276
"6","GB42000",4705,4305,3796,2481,2114,1827,2993,1509,2401,1830,2101,2271,0.845822177328198,8.61345083088593,3.63851185076173,0.00280791800410929,0.716057210603746,-4.16440680749464
"7","GB42157",36,26,35,38,20,21,16,9,15,19,16,39,1.10506929068578,1.80637061654146,3.22359116538257,0.00633324374745097,0.716057210603746,-4.34727391936799
"8","GB42196",614,270,472,241,327,265,422,195,281,153,323,373,0.691540874696057,5.57037371550246,4.19428671630441,0.000957928975534359,0.716057210603746,-3.6508130837322
"9","GB42548",217,225,143,108,106,89,115,58,116,70,111,153,0.869556571453451,4.18282847582438,3.61854603422473,0.00291963016595926,0.716057210603746,-3.93271675528069
"10","GB42624",235,228,241,157,180,168,219,121,133,164,146,97,0.903519383883665,4.70242118772054,4.19026583882922,0.000965322974831471,0.716057210603746,-3.70018914505096
"11","GB43736",162,99,176,62,86,150,341,185,253,91,215,280,-0.495612819850096,4.59105783055276,-3.24168600011716,0.00611218977800372,0.716057210603746,-3.97501820115935
"12","GB44039",2169,1450,1861,903,1245,1443,4580,2694,3257,1298,2467,2857,-0.501608856313124,8.25348974474759,-3.3297408317107,0.00514181258503959,0.716057210603746,-4.18206660738246
"13","GB44385",28,19,14,7,6,8,7,1,2,11,6,9,1.68500476238314,0.302919474830084,3.31753367041162,0.00526651746746078,0.716057210603746,-4.44553031161079
"14","GB44442",84,65,56,43,61,102,43,27,43,53,73,25,1.09421929714482,3.02320731794226,3.54286858861083,0.00338547451183166,0.716057210603746,-4.16521496378663
"15","GB44783",147,112,146,78,97,153,316,217,238,117,201,198,-0.419596092852008,4.5990282451878,-3.24588094059526,0.00606205365623769,0.716057210603746,-3.96939127101197
"16","GB45256",108,75,88,58,45,99,203,108,160,70,140,189,-0.486629220267203,3.97979165439583,-3.27684357038415,0.00570450244959985,0.716057210603746,-4.05924377485812
"17","GB45518",716,631,583,314,286,212,452,222,356,276,241,272,0.86718193800805,5.75493795078075,3.36033223088368,0.00484215516689626,0.716057210603746,-3.88985047769146
"18","GB45625",32,37,26,18,20,32,29,18,25,11,23,25,0.701524595349523,1.89681958199827,3.59989815538325,0.00302802982660538,0.716057210603746,-4.29739706779695
"19","GB45708",413,228,227,191,139,100,80,106,95,61,133,151,1.37695391471202,4.44013223975602,4.54515449483165,0.000492856232522603,0.716057210603746,-3.70040002821952
"20","GB45741",28,21,8,16,30,7,4,2,12,4,9,8,1.75347549282844,0.628993436736286,3.3109786606806,0.00533472814089819,0.716057210603746,-4.43000403350491
"21","GB45970",34,36,31,24,24,20,21,11,27,12,31,21,0.869229184413118,1.85995373835124,3.53585553688146,0.00343227926379925,0.716057210603746,-4.30855905549288
"22","GB46091",186,184,120,57,84,74,75,38,74,63,88,61,1.15061018337133,3.68752980407155,4.3846311226006,0.000666891604307162,0.716057210603746,-3.90270356895742
"23","GB46131",562,407,493,296,292,352,505,313,527,206,400,451,0.396938904097341,5.89736200679488,3.50291323381778,0.00366102943311255,0.716057210603746,-3.85575188165007
"24","GB46323",14,5,6,3,4,7,21,19,26,5,14,22,-1.0194252199945,0.652427743765354,-3.27522964160288,0.00572260748255933,0.716057210603746,-4.43112173158444
"25","GB46554",28,15,24,13,5,13,12,4,9,3,11,12,1.26103599192682,0.757145125010732,3.88629628862852,0.00173350958631132,0.716057210603746,-4.38181519036203
"26","GB46680",25,24,29,11,42,21,126,41,70,23,63,61,-0.941009152512788,2.51588543504352,-3.4898897106331,0.00375565270784721,0.716057210603746,-4.24746663534057
"27","GB46832",21,19,16,7,16,20,46,46,44,20,45,27,-0.798519135827964,1.91199267999829,-3.24228077693635,0.00610505612308916,0.716057210603746,-4.34045331551491
"28","GB47540",1413,1085,1549,841,829,1191,2805,1840,2232,1078,1947,2268,-0.426478816117287,7.83588622773161,-3.32045895960327,0.0052363600213354,0.716057210603746,-4.14426254781913
"29","GB47696",159,129,160,65,104,214,106,71,115,72,96,163,0.79190354220348,4.1413638539034,3.71077608789901,0.00243855708597129,0.716057210603746,-3.91828965944685
"30","GB48183",15,9,6,9,5,16,6,4,9,1,6,6,1.24912140331008,0.119725658282415,3.39634000512689,0.00451182208974111,0.716057210603746,-4.44906147375961
"31","GB48850",37,17,36,23,13,42,99,52,78,17,76,104,-0.923719480856267,2.64038094758894,-3.24434265733417,0.00608039064130251,0.716057210603746,-4.26529768693885
"32","GB48913",140,157,88,72,54,43,94,39,56,53,53,49,0.977386805862623,3.39741887191457,3.24836802668492,0.00603252341742762,0.716057210603746,-4.15689219107796
