"","ID","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40021",5018,12947,11356,11967,10062,16038,2043,8476,4390,9801,7788,8769,0.585572290796758,10.1664626679361,2.58643635284306,0.0220865047537592,0.999934099425272,-4.39466265065494
"2","GB40439",58,57,103,68,85,106,42,100,82,122,115,139,-0.504841747771427,3.61073937682382,-2.88336138023922,0.0124405149222033,0.999934099425272,-4.17856341115879
"3","GB40609",13,3,9,1,28,14,4,25,11,18,51,51,-1.6179206272541,0.863669467426713,-2.97215936072579,0.0104651612851112,0.999934099425272,-4.42453634518975
"4","GB41341",103,165,188,139,189,304,40,162,50,159,168,181,0.390891682243248,4.28774440116273,2.60194740076089,0.0214386325660115,0.999934099425272,-4.18836546428414
"5","GB41408",3,10,11,5,4,24,4,12,12,15,16,23,-0.865023051685167,0.525648405789928,-2.49300724891594,0.0264076808690263,0.999934099425272,-4.478351268864
"6","GB41624",73,63,104,77,91,117,33,52,25,44,105,58,0.600267865773223,3.20113984876177,2.74720063293638,0.0162020830046808,0.999934099425272,-4.26019187814101
"7","GB42154",17,34,42,36,37,55,3,20,9,23,28,22,0.960537529321706,1.70684061415453,4.34368206729727,0.000737055086811906,0.999934099425272,-4.23785312018137
"8","GB42249",230,195,243,344,836,539,810,430,461,614,445,768,-1.07074204996034,5.98669392551429,-2.54788680342766,0.0237797062661903,0.999934099425272,-4.21122309261784
"9","GB42276",46,9,19,19,55,34,33,53,12,70,63,82,-1.07372789272428,2.29470542895259,-2.56312866475062,0.0230957680159308,0.999934099425272,-4.37704233771656
"10","GB42343",10,5,18,1,13,19,3,41,4,64,33,43,-1.56286778966905,0.907391447278724,-2.55326883249848,0.0235359986340071,0.999934099425272,-4.45964334973411
"11","GB42359",13,21,14,15,22,49,3,15,7,16,10,20,0.717614764836292,1.07557567463115,2.53635562225914,0.0243100804006022,0.999934099425272,-4.45244110511033
"12","GB42409",7,86,124,265,65,455,2,31,47,15,18,41,2.20135251256871,2.57968626895951,2.76850913749276,0.0155473258906502,0.999934099425272,-4.33931384210661
"13","GB42527",22,78,94,27,98,136,34,187,56,144,121,140,-0.832981356390678,3.49068025801862,-2.99016163349497,0.0101042165322943,0.999934099425272,-4.17448169125965
"14","GB42584",2,2,6,5,24,15,10,11,16,13,13,43,-1.36739042948407,0.551274093450109,-2.85722109348691,0.0130890497407236,0.999934099425272,-4.44683257948726
"15","GB42592",3,2,17,12,31,16,9,12,34,24,37,44,-1.35543731551856,1.1311108195061,-2.73562724886551,0.0165689185626047,0.999934099425272,-4.43235356919729
"16","GB42635",13,17,19,23,35,34,13,34,17,48,41,32,-0.548930524971302,1.85850930586304,-2.46348062491818,0.0279349341435591,0.999934099425272,-4.41911952164878
"17","GB42702",8,11,18,18,18,23,3,7,6,9,9,14,0.780902201398709,0.657679870472501,3.36093746773935,0.00489693745504642,0.999934099425272,-4.4007576592263
"18","GB42706",23,24,38,23,63,68,16,66,23,54,67,82,-0.548551218610225,2.52272015354043,-2.75323589826479,0.0160139465274064,0.999934099425272,-4.32639435370829
"19","GB42981",649,1477,993,1684,533,1380,226,478,570,530,341,728,0.951549186099445,6.60201278153027,2.59755831776255,0.0216200675184046,0.999934099425272,-4.24081925347678
