"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40137",17053,24793,23032,13613,28173,33221,7070,13058,6678,4825,13542,23006,0.774697230546765,10.8983977698005,2.85811783737517,0.0132702780132865,0.997095823239402,-4.32233743242118
"2","GB40138",19,48,32,43,46,39,5,15,8,2,13,28,1.48463736714977,1.25721973563505,4.13058372963303,0.00114644559676252,0.997095823239402,-4.26882314646985
"3","GB40163",10715,19494,15312,6189,16502,18533,4261,8092,4611,1553,8861,11552,0.932990658756164,10.1023195534447,2.50061638977983,0.0263126858908612,0.997095823239402,-4.3486023047671
"4","GB40299",2231,300,178,802,4338,878,1701,1782,957,1615,1276,2998,-1.44221702062564,7.23237377616677,-2.45780018954378,0.0285339033204087,0.997095823239402,-4.21761784474157
"5","GB40611",13,14,17,9,18,17,5,7,7,1,8,9,0.932358821803443,0.250387966036812,2.66851473623812,0.019107306140722,0.997095823239402,-4.45408294369875
"6","GB40713",4394,5829,8498,2813,4051,7749,1659,2230,1170,619,4421,3575,1.09425901293691,8.64249903825953,2.70056292069089,0.0179691337378887,0.997095823239402,-4.24009394576058
"7","GB40907",238,267,268,245,702,499,120,338,76,132,271,194,0.583377653929047,4.93201169284603,2.41799181789601,0.0307597378854556,0.997095823239402,-4.14167231906445
"8","GB40933",19,9,4,15,7,14,18,22,8,19,11,16,-0.908537262894198,0.712227062439717,-2.42791211777741,0.0301899847644916,0.997095823239402,-4.46215625566746
"9","GB40972",460,796,525,507,787,604,305,405,236,145,448,575,0.482311272694548,5.81826689220243,2.37760078254347,0.0331874677163511,0.997095823239402,-4.16261261107411
"10","GB41178",14,15,16,20,21,22,14,13,3,6,7,15,0.595005674743035,0.716355486743892,2.38308436050673,0.0328474543612911,0.997095823239402,-4.46590978957132
"11","GB41222",90,79,136,60,380,121,16,86,21,103,32,65,1.09310047618156,3.20481281319605,2.34905408823776,0.0350124148044923,0.997095823239402,-4.30854682758367
"12","GB41492",178,167,128,186,246,244,230,255,106,124,166,232,-0.318823276953564,4.54657018114999,-2.33419953381785,0.0359994423522223,0.997095823239402,-4.17651009091326
"13","GB42053",23780,74194,80449,28259,26943,74880,5405,42110,14811,3223,23757,32445,1.3089470745292,11.6653133459291,2.33593926225053,0.0358824908573443,0.997095823239402,-4.42441292713364
"14","GB42310",2268,498,1231,738,546,3778,83,1122,575,19,145,757,1.93806952809907,6.0069861293687,2.35474083003862,0.0346414120732991,0.997095823239402,-4.2087826561262
"15","GB42370",20,12,23,18,26,24,21,45,23,10,27,23,-0.597237666441277,1.48393912182134,-2.43388254295509,0.0298519713407208,0.997095823239402,-4.42095730101373
"16","GB42436",19,17,19,28,45,19,11,22,3,6,9,23,0.696763440904766,1.01118124187671,2.58360588064226,0.0224724849940202,0.997095823239402,-4.43262887192552
"17","GB42579",751,1217,822,1201,1888,980,470,1438,326,299,580,1128,0.490848326112164,6.69063302592084,2.6544791524706,0.0196276102232201,0.997095823239402,-4.12300017872715
"18","GB42802",1339,538,587,1451,812,1104,1732,5323,1163,499,726,1876,-0.999473380794888,7.17364787033893,-2.82647633718103,0.0141051859938822,0.997095823239402,-4.10790551374186
"19","GB42815",562,578,379,649,617,636,580,846,340,325,638,712,-0.360672308793552,6.14578691857905,-2.78592664886029,0.0152509608187128,0.997095823239402,-4.03066093674016
"20","GB43091",1627,673,1196,585,840,1114,194,388,375,141,641,872,0.987749111204642,6.23322555690804,2.50519690231321,0.0260851580290817,0.997095823239402,-4.14656755411035
"21","GB43129",8130,16699,18291,8550,19963,24449,4027,10608,4196,1556,11085,14962,0.931252712131666,10.2396088257549,2.30975191960946,0.0376816862281126,0.997095823239402,-4.38727448398662
"22","GB43168",151,156,131,170,296,174,66,220,55,58,138,128,0.396216845300402,4.06258753071932,2.43347061451553,0.029875175590851,0.997095823239402,-4.18837209284302
"23","GB43191",170,128,62,149,244,195,98,89,37,30,89,149,0.618246666147449,3.71743912354153,2.41898208781252,0.0307024044739249,0.997095823239402,-4.23158459626221
"24","GB43504",48,33,46,42,82,53,60,78,16,84,78,107,-0.721431316253061,2.82551555314536,-2.34750781549867,0.0351139456117861,0.997095823239402,-4.33618310075333
"25","GB43571",2046,504,455,771,1303,2082,2700,1427,619,1231,2672,4567,-1.29791559538151,7.43463697163283,-2.98441808187461,0.0103964217264804,0.997095823239402,-4.08756016484036
"26","GB43704",1451,821,778,1095,1610,1604,1417,1400,1040,931,1108,1300,-0.476035472700598,7.2447853659684,-2.3065585142426,0.0379068553596986,0.997095823239402,-4.262335837183
"27","GB43739",3886,15410,14144,5402,15536,17174,3043,10124,2007,421,4946,7928,1.37615862918608,9.52412934595912,2.42026577125846,0.0306282355807265,0.997095823239402,-4.34173729954937
"28","GB43824",116,118,59,120,148,114,110,173,77,91,74,185,-0.415046441504304,3.82244970595983,-2.35358605269783,0.0347164455627986,0.997095823239402,-4.23299878507689
"29","GB43930",17,16,34,17,29,29,8,16,8,3,14,12,0.837422618102613,0.932296427874008,2.84239315521839,0.0136789339139239,0.997095823239402,-4.40948059448634
"30","GB43991",35,17,26,23,92,30,35,51,28,29,43,70,-0.697951218911464,2.22001735967921,-2.51069437474186,0.0258145838565774,0.997095823239402,-4.35747584712432
"31","GB44029",72,58,31,47,78,61,62,85,40,52,70,81,-0.544963639523251,2.93690257827562,-2.94328596487355,0.0112573813137345,0.997095823239402,-4.19616207114899
"32","GB44163",631,120,65,277,517,260,577,309,210,398,319,650,-1.10886384855144,5.27973223288465,-2.44181487475711,0.0294084912046088,0.997095823239402,-4.11922254070763
"33","GB44263",12,21,10,19,45,11,20,59,16,17,12,28,-0.753246894551193,1.34702206728844,-2.32360738199927,0.0367193424032288,0.997095823239402,-4.44305905724021
"34","GB44808",510,756,463,730,1297,675,315,919,207,169,299,649,0.566512059751794,5.99747029758459,3.05110321798444,0.00913719197843183,0.997095823239402,-3.94115860594338
"35","GB44982",488,981,642,447,1291,938,235,579,151,60,473,553,1.05942687331783,5.82630171242932,3.00386926496292,0.0100123162871258,0.997095823239402,-3.96143246204697
"36","GB45002",13,33,9,19,44,20,8,19,4,2,8,14,0.961085616685752,0.706669030854213,2.79446557326567,0.0150023310657688,0.997095823239402,-4.42557149236445
"37","GB45438",23,27,8,26,29,21,5,25,5,4,11,17,0.707678467924675,0.863047727974081,2.32665615789533,0.0365107415165122,0.997095823239402,-4.46635396492758
"38","GB45565",851,2322,2631,722,2716,2737,524,1103,377,430,1032,1293,0.900215419870026,7.15701355827109,2.60212445003445,0.0216927230514956,0.997095823239402,-4.17247243386396
"39","GB45609",479,396,247,487,1068,1366,542,2702,802,1092,564,599,-1.0962233052145,6.49756681074722,-2.74099530672094,0.0166272658880198,0.997095823239402,-4.07522844923531
"40","GB45695",302,262,217,318,447,360,277,476,160,163,274,386,-0.20845735153549,5.21050829639308,-2.3115025423914,0.037558787546255,0.997095823239402,-4.16565628040945
"41","GB45796",2311,2885,144,1961,581,2774,8389,1361,5677,1191,7122,2665,-1.99261210610903,8.01659339366868,-2.42659833036014,0.0302648549064136,0.997095823239402,-4.27134975828736
"42","GB46277",220,174,135,274,490,269,127,162,85,87,140,248,0.453343757784027,4.51735800760774,2.39163311561951,0.0323240056020157,0.997095823239402,-4.16574235405746
"43","GB46557",143,218,536,140,250,355,11,0,132,0,22,7,5.04350156025754,2.33625486119441,4.56731735020078,0.00050785106392485,0.997095823239402,-4.19362750649739
"44","GB46558",91,295,349,90,272,242,299,11,99,1,48,48,2.24760676611923,3.36144362658856,2.56838062062984,0.0231338500047302,0.997095823239402,-4.26961236527211
"45","GB46587",28364,71958,72030,25575,112346,77998,13492,27561,10703,18840,38715,38161,0.945677266966738,12.1445446471797,2.46844673533881,0.0279653193631507,0.997095823239402,-4.41847157079246
"46","GB46699",34,75,24,53,130,50,20,69,15,11,12,30,0.879343321442661,2.11669524116527,2.56845355361874,0.0231306374352962,0.997095823239402,-4.36152012408119
"47","GB46767",427,554,437,538,520,695,285,428,227,165,398,413,0.37371084515697,5.67331579004081,2.32588217715563,0.0365635913527303,0.997095823239402,-4.1748288004836
"48","GB46781",8,13,8,19,16,13,12,38,10,12,25,16,-0.852739313834904,0.930033945526683,-3.16324196760878,0.00735245886738727,0.997095823239402,-4.37624612746767
"49","GB46835",5,8,7,7,14,12,7,23,6,6,8,13,-0.568644542851767,0.254124714992328,-2.3470615444979,0.0351433005547314,0.997095823239402,-4.48684972121929
"50","GB47489",28,29,33,30,40,44,13,37,9,11,16,31,0.492865506752421,1.64892393727795,2.56787092762426,0.0231563131361799,0.997095823239402,-4.39431361606956
"51","GB47632",241,150,140,216,248,194,104,215,88,58,79,200,0.373178923076019,4.23686386138217,2.30618454415325,0.0379333075368092,0.997095823239402,-4.21429637261642
"52","GB47690",105,133,111,55,123,163,22,61,44,30,79,90,0.761317506844001,3.23453888943604,2.30648868535157,0.0379117932664685,0.997095823239402,-4.3123939773543
"53","GB47691",1470,2408,2025,874,2208,2938,257,760,590,284,810,2013,1.19645280292562,7.09998719349933,2.95864640282681,0.010927906535694,0.997095823239402,-4.06853174596074
"54","GB48102",224,260,254,319,498,373,171,375,110,104,160,335,0.310113543419709,4.94351565055254,2.34245347960704,0.0354477794873395,0.997095823239402,-4.1632926909949
"55","GB48109",388,1155,913,821,1325,2201,98,375,188,51,739,450,1.7163089524615,5.91814570062592,3.33961810637175,0.00522353480211837,0.997095823239402,-3.89100138827306
"56","GB48492",421,262,395,388,796,482,554,699,488,303,341,785,-0.645903615045601,5.89960482467587,-3.15821306964277,0.00742448668392336,0.997095823239402,-3.88491451470057
"57","GB48642",60,55,49,62,110,87,59,137,36,35,75,84,-0.335086229881064,3.08389746851841,-2.31253875863485,0.0374862214612234,0.997095823239402,-4.31943138644328
