"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40047",26,28,72,19,30,27,23,9,15,29,25,17,0.795973600390104,1.63846311911649,3.25742642093904,0.00614906022496711,0.946034495035467,-4.29508198338233
"2","GB40112",169,113,194,71,107,186,234,113,100,257,541,233,-0.601632529352486,4.42302133327743,-2.87882446735254,0.0127864614905489,0.946034495035467,-3.99544193525479
"3","GB40280",2507,2959,8885,2054,2583,4153,2386,815,1853,2532,4602,2571,0.70622778525027,8.44447326651269,3.35288174214332,0.00511210806058807,0.946034495035467,-4.06665702925684
"4","GB40535",15,12,14,10,13,17,11,5,4,10,15,8,0.707504065765764,0.483474258720649,2.81402946378393,0.0144860739312447,0.946034495035467,-4.42921211856967
"5","GB40538",136,173,228,109,149,193,125,72,102,168,169,147,0.413085733470015,4.1901752072881,2.92733717990617,0.011644106021154,0.946034495035467,-4.0001798438212
"6","GB40625",121,91,67,43,44,70,101,67,79,137,213,165,-0.773241313397735,3.52707772328612,-3.26179542560676,0.00609728281150354,0.946034495035467,-4.0211896287617
"7","GB41175",86,49,119,35,66,88,70,70,89,97,210,169,-0.554670121717423,3.46773566330991,-2.9227299062534,0.0117481154373689,0.946034495035467,-4.11418301223705
"8","GB41240",431,141,497,184,375,633,629,272,558,628,1856,470,-0.800654805372761,5.85598558682888,-2.88423786311627,0.0126536987364222,0.946034495035467,-3.9736585496193
"9","GB41241",235,123,328,117,149,341,258,156,223,343,364,390,-0.413966995333147,4.90312710976747,-2.82695981676955,0.0141300372743815,0.946034495035467,-3.97516330714071
"10","GB41308",12256,8417,19578,4538,8765,15730,17383,6847,11341,20588,27334,21941,-0.555405987774906,10.6943389624357,-3.16351636505926,0.0073749062282875,0.946034495035467,-4.25893911502992
"11","GB41356",14,12,8,5,6,5,17,15,13,15,18,30,-1.05021343025044,0.635302611796764,-3.00211763154917,0.0100779123488305,0.946034495035467,-4.40442434729137
"12","GB41467",332,184,582,147,173,365,457,221,409,438,740,406,-0.607094554765998,5.41771482073878,-3.70011521767746,0.0026177772220101,0.946034495035467,-3.67775280303744
"13","GB41487",274,230,409,157,213,371,349,176,276,449,528,389,-0.314114075555633,5.26425194086507,-3.27038188616063,0.00599679448351445,0.946034495035467,-3.80947142150896
"14","GB41543",19,6,19,3,20,16,20,9,19,26,36,40,-0.853097778702501,1.09260803933919,-2.95865642849388,0.0109608061216065,0.946034495035467,-4.37939059997736
"15","GB41684",130,77,119,52,87,100,117,57,109,162,189,146,-0.385600138443017,3.7587984087534,-2.90602945230042,0.0121328799552544,0.946034495035467,-4.07066977035024
"16","GB41739",16,10,22,10,12,19,21,18,20,26,46,23,-0.68035199723952,1.29561276909162,-3.46943358365101,0.0040812322206965,0.946034495035467,-4.30600058139023
