"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40355",126,126,108,148,159,118,106,123,69,104,92,113,-0.387809736516586,3.8747995738865,-2.80835278555555,0.0147148884842947,0.83391192092938,-4.07431975223367
"2","GB40671",52,44,50,76,32,81,29,20,5,17,26,11,0.96159657511281,1.91994507153648,2.67130469226093,0.0191293126355933,0.83391192092938,-4.36206627200601
"3","GB40719",42,35,37,44,42,27,37,41,28,32,17,47,-0.578420590102419,2.17458082649981,-2.93119701487434,0.0116191154786838,0.83391192092938,-4.28613664380497
"4","GB40734",61,93,83,69,63,67,98,85,63,48,68,62,-0.683085876491415,3.1860122801742,-3.12908285662158,0.00793263960172357,0.83391192092938,-4.10730735334777
"5","GB40784",170,223,190,254,176,198,100,117,71,108,81,110,0.287277224183476,4.1622786659749,2.86960698109827,0.0130812136204554,0.83391192092938,-4.02726094257525
"6","GB40893",498,795,563,973,518,621,278,456,202,388,188,306,0.374364686301212,5.79002329090581,3.14230863300894,0.00773265578722086,0.83391192092938,-3.86942517654907
"7","GB41115",36,64,57,65,29,53,23,20,6,17,12,13,0.977733013448473,1.77724639189891,3.86267823132052,0.00193795377199878,0.83391192092938,-4.22649650650859
"8","GB41204",33,54,48,48,38,45,16,35,7,20,12,18,0.602892224874819,1.80023735765957,2.88513190344695,0.0126963877342325,0.83391192092938,-4.33849810629749
"9","GB41263",14,32,21,28,14,22,4,8,3,14,7,5,0.934749882297711,0.605054846626881,3.11987912703296,0.00807484472604587,0.83391192092938,-4.39999724028283
"10","GB41306",2510,5721,4355,4983,4236,3328,1020,3834,922,1411,869,1988,0.731270295935452,8.27607499066477,2.92149460250601,0.01183823556466,0.83391192092938,-4.14752049839712
"11","GB41325",113,255,154,251,181,183,68,129,58,80,27,96,0.595595390930282,3.85544006773617,3.1164693774624,0.00812817133275667,0.83391192092938,-4.0153905447773
"12","GB42081",28,60,44,56,28,36,21,24,8,21,10,15,0.57606187604547,1.70448922189332,2.68931392530459,0.0184826454217061,0.83391192092938,-4.37281344133737
"13","GB42260",18,25,18,35,41,22,16,8,3,3,9,2,1.3612393745116,0.658889054198704,3.2329199105214,0.00649161610843934,0.83391192092938,-4.38683151913862
"14","GB42317",87,184,93,180,97,93,30,64,28,60,45,58,0.600868962703748,3.22748450828593,2.89628165336739,0.0124269246226338,0.83391192092938,-4.16790101322673
"15","GB42624",235,219,127,239,156,200,228,241,157,121,132,195,-0.621913786010234,4.55103925455786,-3.11783827916532,0.00810672038865882,0.83391192092938,-3.86955507540934
"16","GB42652",149,348,306,370,220,362,73,214,63,147,72,91,0.687915205617165,4.42201725042484,2.941474769572,0.0113913760600204,0.83391192092938,-3.99187218007941
