"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40239",123,95,203,99,170,174,88,156,69,135,138,175,-0.301438553398506,4.05850626950248,-2.24255629913004,0.0428361114306676,0.999789659977116,-4.24373279077302
"2","GB40313",320,198,437,335,729,360,125,207,107,223,293,347,0.352164638653477,5.12219157103649,2.42003312901555,0.030763919136869,0.999789659977116,-4.13247047258868
"3","GB40421",23,24,41,33,22,27,3,7,14,7,11,26,0.970018224432682,1.09137618028276,2.74097580074837,0.0167201680779143,0.999789659977116,-4.41300007811762
"4","GB40629",309,151,301,253,886,273,88,83,68,153,229,237,0.742120241337657,4.67117040747671,2.74673628392891,0.0165366227756406,0.999789659977116,-4.04442150759926
"5","GB40710",17,12,48,19,26,13,3,14,5,6,9,18,0.798203305817673,0.742177072870888,2.4549590005557,0.0288064446484498,0.999789659977116,-4.45815874440238
"6","GB40838",38,50,165,61,237,76,18,48,23,48,45,48,0.781726940183548,2.82843511520747,2.31093085904331,0.0377313583339633,0.999789659977116,-4.34919547890431
"7","GB40871",50,46,96,71,128,58,22,47,17,21,77,47,0.53819638269412,2.64759991195961,2.22838986271201,0.0439723430883018,0.999789659977116,-4.37918291689143
"8","GB40876",117,80,162,95,158,147,78,95,74,145,131,146,-0.293466346872319,3.88617604466258,-2.22929796250691,0.0438986644081902,0.999789659977116,-4.26372360588745
"9","GB40899",14,15,18,26,29,17,10,22,12,23,31,30,-0.584681071483098,1.35286537754632,-2.70331943478157,0.0179700573040469,0.999789659977116,-4.39550607658333
"10","GB41326",88,52,61,35,152,95,99,32,54,255,294,156,-1.14842480676566,3.54191503167063,-2.3881147026287,0.0326637421151156,0.999789659977116,-4.25673414516544
"11","GB41440",16,21,26,15,27,21,14,24,12,20,36,38,-0.641173646335696,1.48111539644723,-3.46745638756964,0.00411940124377588,0.999789659977116,-4.29592430705926
"12","GB41490",246,198,335,207,327,298,176,233,156,265,299,312,-0.327435193926092,4.99269190280164,-3.23235489430669,0.00648478999875118,0.999789659977116,-3.82903985723813
"13","GB42523",54,28,90,81,71,58,19,14,10,19,57,38,0.888260913385724,2.24129486673389,3.1784218543166,0.00719706314011224,0.999789659977116,-4.25688212781532
"14","GB42524",116,79,116,124,137,126,36,28,19,39,75,137,0.767314600029483,3.21028359704228,2.95606660443146,0.0110566469994031,0.999789659977116,-4.16758906927588
"15","GB42622",21,13,46,15,25,22,13,11,8,3,3,11,1.12912212947673,0.735437036101959,2.59441176159904,0.022119977437235,0.999789659977116,-4.44458266680967
"16","GB42684",20,30,33,25,30,37,25,31,29,43,31,31,-0.591595169804054,1.96654050643914,-2.33631285727192,0.0359875507337359,0.999789659977116,-4.404798068616
"17","GB42701",27,13,32,20,58,19,7,13,9,5,16,22,0.71440096274829,1.12163274452001,2.3634123324317,0.0342104764399961,0.999789659977116,-4.45208156919221
"18","GB42717",136,83,179,128,176,166,62,122,100,157,170,169,-0.310499582858324,4.08054621658862,-2.29921107188711,0.0385633390321373,0.999789659977116,-4.22313211053997
"19","GB42952",51,33,54,43,46,65,36,52,44,47,62,61,-0.542842589235006,2.65637764780631,-2.94475615799829,0.0113004052985821,0.999789659977116,-4.23457296599857
