"","ID","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40142",24,27,39,27,7,5,18,11,7,9,9,2,1.26750033855771,0.682384900848895,3.37209708638284,0.00473151227020946,0.999714249574072,-4.40458541731154
"2","GB40337",64,78,101,118,31,26,250,117,357,143,65,50,-0.982990255518491,3.55267080569855,-2.51613639143159,0.0251185135797757,0.999714249574072,-4.30964209831025
"3","GB40635",1232,2551,437,376,411,315,385,814,361,216,243,244,1.07879337512466,5.93014092326074,2.69368952434867,0.0178402830830539,0.999714249574072,-4.13905792882296
"4","GB41188",174,447,689,453,120,204,647,676,812,697,321,267,-0.690543186746519,5.68537186764937,-2.66736312907836,0.0187729946123274,0.999714249574072,-4.14302480991541
"5","GB41444",64,127,152,117,30,40,101,116,144,129,121,92,-0.415119789825015,3.62218316211866,-2.30200082926088,0.0377220214882102,0.999714249574072,-4.34583355550394
"6","GB41628",27,47,55,54,25,36,38,32,34,30,23,19,0.529968867130315,2.15232251416406,2.32346691612094,0.0362281856785219,0.999714249574072,-4.43450706762567
"7","GB41730",120,191,325,103,27,31,66,163,107,40,24,28,0.972073720956882,3.26001664626067,2.28762826432242,0.0387545754925848,0.999714249574072,-4.37740802021188
"8","GB42178",1668,1380,2493,1033,1123,562,1041,1499,1332,700,446,582,0.740818410094419,7.0817488442771,2.63852869954636,0.0198489311452677,0.999714249574072,-4.22118864684472
"9","GB42493",77,348,485,342,136,68,639,560,1401,441,476,85,-1.08641646039524,5.26193294691536,-2.22435688343828,0.0436253461461894,0.999714249574072,-4.28315785426155
"10","GB42558",520,757,575,135,243,131,82,250,116,159,77,589,1.18215551133964,4.89048602118041,2.26555084972877,0.0403927858531867,0.999714249574072,-4.27761996907089
"11","GB42593",4,23,13,5,1,7,13,13,29,15,26,5,-1.00984106735706,0.404004170421402,-2.24188684955043,0.0422210830194223,0.999714249574072,-4.5013316492819
"12","GB42980",27,14,12,54,11,21,20,8,9,4,7,5,1.32577032894709,0.759482920541118,2.53908066657706,0.024037437970481,0.999714249574072,-4.46916121996329
"13","GB42984",10,1294,23,20,453,205,639,374,622,623,292,405,-2.42531443492777,4.77713646196072,-2.44234669428006,0.0289211648617996,0.999714249574072,-4.2679566312219
"14","GB42994",289,390,430,339,168,176,222,288,302,229,270,201,0.322371701193719,5.12288447351549,2.63958017139779,0.0198086655716408,0.999714249574072,-4.14697671341578
"15","GB43005",2675,9218,3046,2889,5155,2426,3991,1809,3274,1030,1845,1140,1.17605870892904,8.46341089699621,2.97570586779181,0.0102979730014623,0.999714249574072,-4.24645893821092
"16","GB43258",578,685,712,632,338,350,669,564,639,322,405,252,0.409672987794891,5.99532980588915,2.32419666269442,0.03617840023412,0.999714249574072,-4.24580172321605
"17","GB43360",215,329,245,297,35,51,634,499,981,449,147,115,-1.0571426595378,4.92273401175873,-2.33534961939578,0.0354255345102108,0.999714249574072,-4.26022713251295
"18","GB43362",164,107,195,199,66,78,240,176,460,261,242,134,-0.807992987068335,4.48659602648234,-2.98236450183517,0.0101646160183824,0.999714249574072,-4.10291045698605
"19","GB43778",179,235,288,280,169,116,231,137,124,205,119,137,0.528894047456909,4.53581168515215,2.28384057392866,0.0390311033897512,0.999714249574072,-4.28323875331703
"20","GB43892",11796,6377,9024,3068,4938,7469,2723,6313,5594,4120,3391,3490,0.895637639421867,9.40821998174503,2.48456739578989,0.0266826517709149,0.999714249574072,-4.37874927370778
"21","GB43897",1503,2700,1860,1438,862,1007,1800,1209,1892,854,1270,501,0.532227760259107,7.40649701910621,2.34564099997111,0.0347440290694378,0.999714249574072,-4.31275572552297
"22","GB44149",36,65,51,35,9,17,39,63,80,59,61,47,-0.716818499589511,2.44588945542218,-3.06272223115397,0.00868390986790959,0.999714249574072,-4.31681456083159
"23","GB44207",23,15,16,25,12,8,16,10,15,6,8,6,0.762005989123373,0.726630943500535,2.29963802480147,0.0378899648655232,0.999714249574072,-4.49072480313806
