"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40069",31,54,76,93,61,169,5,10,18,37,99,77,1.42229325310003,2.29840852084768,2.88907589400247,0.0121961187319137,0.999855611800069,-4.3624511686383
"2","GB40148",2457,2838,2175,3242,3254,2258,512,395,1706,904,4327,971,1.45926978813589,7.58034513778454,4.10104955658919,0.00114474573147559,0.999855611800069,-4.01499522329566
"3","GB40285",100,56,79,85,46,83,9,3,17,57,33,135,1.58273919555705,2.23198771416911,2.96420023448006,0.01053016330781,0.999855611800069,-4.35822115395821
"4","GB40461",2524,2995,2555,3600,3443,3381,974,745,2786,2608,3354,3887,0.686761818218334,8.15315889811092,2.90063216930456,0.0119239008904595,0.999855611800069,-4.25195673693731
"5","GB40673",9765,8149,7263,14242,9785,7411,3050,4746,7472,9409,5399,8791,0.67169279743859,9.73485891921063,2.41652361569517,0.0303737835716479,0.999855611800069,-4.38946972595289
"6","GB41361",1740,434,1855,1439,729,207,141,60,235,287,1354,106,2.01841588393375,5.56789010836756,2.98938459104258,0.0100236044925188,0.999855611800069,-4.14401219290358
"7","GB41389",282,206,363,155,290,230,346,171,449,325,611,457,-0.516006886311119,5.1034781852313,-2.48891898474076,0.0264579225719319,0.999855611800069,-4.23951689991598
"8","GB41427",4166,2919,4450,5709,5724,3945,1299,1672,4719,2581,4765,4551,0.683141537383266,8.66709700978477,3.03193978463164,0.00922185357568039,0.999855611800069,-4.25077028883363
"9","GB41867",1817,1771,1761,2289,1830,1265,845,534,1648,1127,2021,1730,0.644789976750291,7.3779904293642,2.98881096285738,0.0100348698530863,0.999855611800069,-4.19989505617283
"10","GB41916",126,117,125,158,150,187,43,82,116,144,138,165,0.47737657412998,3.81144135708991,2.47314465639921,0.0272675793540028,0.999855611800069,-4.31272693027597
"11","GB42234",355,264,588,297,355,330,538,334,621,605,766,519,-0.582609867266495,5.65373304417253,-2.83609910915498,0.0135243023465015,0.999855611800069,-4.14981589405453
"12","GB42409",207,105,420,145,147,293,33,19,128,38,510,34,1.64402504538753,3.66080129998413,2.94579434990643,0.0109162933460042,0.999855611800069,-4.24728473883703
"13","GB42410",5212,3535,3381,3605,1437,2196,371,173,569,654,5646,481,2.35947433155567,7.30035841912869,3.97903847100147,0.00144805238807615,0.999855611800069,-4.01638084199276
"14","GB42576",43,28,49,24,26,53,44,60,50,83,143,53,-0.804737283263639,2.48440861493308,-2.53647974787132,0.0241541499852276,0.999855611800069,-4.39653204933597
"15","GB42607",672,1447,1564,965,1206,343,315,302,1057,351,964,316,1.0434187677108,6.23555617089404,2.59221024393629,0.0217001802837601,0.999855611800069,-4.23607457062159
"16","GB42621",6349,2477,6161,18861,13014,8836,674,456,1659,1458,29140,3763,2.02335781182093,8.84205717125717,2.76370847378427,0.0155709928663141,0.999855611800069,-4.30623856563969
"17","GB42622",25,13,33,29,43,58,4,10,23,9,28,20,1.23441383427101,1.22710697624937,3.57831367361637,0.00315738818496891,0.999855611800069,-4.35711830400275
"18","GB42643",0,21,8,5,35,1,14,6,62,17,24,99,-2.20918134092784,0.424451743485899,-2.5751156477034,0.0224260967576093,0.999855611800069,-4.4658804900807
