"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB41625",534,531,464,638,898,1308,1659,2432,3140,2692,3991,4998,-1.6918066615502,7.34550942620003,-8.87461440318623,5.17911233225324e-07,0.00444346723971221,6.48249279132565
"2","GB45732",187,148,225,178,306,364,571,599,847,660,888,942,-1.28465898518357,5.53903036533756,-8.34059683468302,1.06249084040253e-06,0.00444346723971221,5.90928542658275
"3","GB50962",122,52,67,121,159,207,310,353,783,792,729,668,-1.88026111246143,4.8359368062788,-8.15390226527329,1.3763966669217e-06,0.00444346723971221,5.63125448129948
"4","GB40008",943,345,474,1066,867,955,2042,2119,4503,1995,3132,2608,-1.42737762155583,7.2926676991011,-6.27946954456088,2.35583556359854e-05,0.0057995559351252,2.96578002045556
"5","GB40095",83,58,104,112,154,149,311,318,350,314,319,489,-1.27803979331523,4.44622213097162,-6.65658562171659,1.28197212382559e-05,0.0057995559351252,3.54652876571289
"6","GB40129",22,16,12,20,34,28,43,55,87,87,102,103,-1.40148104754657,2.2060456776144,-6.74830474846316,1.10886402499107e-05,0.0057995559351252,3.46655727754752
"7","GB40703",287,174,226,362,300,311,619,543,826,785,994,807,-1.03512595490858,5.6849438433646,-6.70607974489083,1.18527904035609e-05,0.0057995559351252,3.62427017911467
"8","GB40810",240,312,173,231,272,362,103,170,212,178,238,116,1.0908942621404,4.55368255778689,6.2813945689323,2.34841287523772e-05,0.0057995559351252,2.9660451411209
"9","GB41606",605,455,564,740,779,927,1280,1368,1850,1308,1830,1687,-0.778070674313172,6.84981475939047,-6.5148536008885,1.6077058516423e-05,0.0057995559351252,3.33125049362761
"10","GB42150",722,354,609,684,814,912,1574,1744,2180,1630,2567,1946,-1.10661713407749,7.00205825807327,-6.88262913213267,8.98463468989526e-06,0.0057995559351252,3.88045303908502
"11","GB43612",2,3,4,4,14,23,24,33,67,68,118,81,-2.79332667358844,1.12129588265243,-6.35138523452449,2.09457288436748e-05,0.0057995559351252,2.73080218994219
"12","GB44090",72,15,55,49,47,81,162,229,338,244,406,463,-2.1547100749563,3.75033977145263,-7.24565303479107,5.1492172625612e-06,0.0057995559351252,4.34166682884442
"13","GB44173",310,337,239,279,376,428,221,237,236,243,303,193,0.889427844851076,4.98552749288319,6.25935646634371,2.43488121014695e-05,0.0057995559351252,2.92464800256253
"14","GB45141",1012,911,967,1538,1377,1255,2571,2655,4934,3285,4203,3342,-1.10882295329523,7.82680658470651,-7.37919079256906,4.21391671780795e-06,0.0057995559351252,4.55672987855711
"15","GB45151",1117,813,888,1394,1685,2214,2405,2501,4090,4975,5172,5077,-1.16406708169535,7.98276736552515,-6.42632391674707,1.85451054112835e-05,0.0057995559351252,3.18124607284409
"16","GB45937",1312,1126,988,1813,1661,1951,2494,3111,7001,3416,5748,3690,-1.02401006492024,8.09308425451055,-6.43321977896787,1.83392428078893e-05,0.0057995559351252,3.18924515666667
"17","GB46144",28,19,25,48,35,51,78,68,154,115,173,131,-1.36737671070724,2.80843195119978,-6.44168347645591,1.80898578826318e-05,0.0057995559351252,3.13295199555752
"18","GB46705",1188,690,663,2247,1188,1871,3097,3208,7933,4697,10071,5119,-1.68712433666371,8.14465718041219,-6.27830791368644,2.36032661823004e-05,0.0057995559351252,2.95228690683638
"19","GB47372",118,54,90,168,121,173,277,267,502,365,505,510,-1.3371206857772,4.58679108857754,-6.92156790636456,8.45682104254733e-06,0.0057995559351252,3.94257491402983
"20","GB47938",538,383,701,594,656,911,1546,1589,1919,1796,2662,2450,-1.23589709775913,6.96510499794267,-6.76371610654213,1.08228309597417e-05,0.0057995559351252,3.70521269821388
