"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40098",154,218,170,194,239,245,103,225,191,223,171,171,0.524295901412242,4.42702742959629,2.92655946518083,0.0114205453140198,0.76245639685313,-4.12986264138102
"2","GB40654",1891,1394,1831,1839,3292,2388,845,1827,1926,2403,1803,2164,0.572938229497792,7.75006230899185,3.02862123854931,0.00935875121091405,0.76245639685313,-4.19839335581166
"3","GB41166",44,85,42,51,83,31,20,31,49,36,31,24,1.07368904875354,2.21476617561005,2.89960014164745,0.0120362704749078,0.76245639685313,-4.351571734429
"4","GB41291",16,10,13,18,9,27,18,40,22,42,48,33,-0.765147274724528,1.3356348898337,-3.04019278853059,0.00914962355156843,0.76245639685313,-4.38956792394661
"5","GB41311",854,217,480,797,981,1204,1824,1178,1766,6269,1512,2230,-1.32859343238705,7.06900328276852,-3.51447010210313,0.00362056922466775,0.76245639685313,-4.06071208866596
"6","GB41428",95996,40014,132138,110934,129241,35657,37315,17425,25056,86341,20076,15850,1.8615230212652,12.393737611375,3.71618828119555,0.00244491066441279,0.76245639685313,-4.30115413868825
"7","GB41649",62,24,101,109,53,245,99,239,114,321,258,376,-1.04156397257547,3.87177538503764,-2.98666719428043,0.0101574595793569,0.76245639685313,-4.19524272371897
"8","GB41663",1828,1520,1426,2353,2634,1510,1050,1834,1785,1427,1561,1271,0.659856665914321,7.54757803397448,2.90652865317024,0.0118749747379325,0.76245639685313,-4.21370459145223
"9","GB41667",733,498,581,851,1011,819,392,711,611,874,656,645,0.551151402352047,6.27932732010969,3.65204510650115,0.00276941832630439,0.76245639685313,-3.96660454961576
"10","GB42497",15,6,12,23,7,9,21,33,21,34,22,25,-0.838031034764299,0.973337531787865,-2.88456418991789,0.0123937671192266,0.76245639685313,-4.42208626786112
"11","GB42643",0,6,21,8,5,1,14,62,17,24,35,99,-2.70207412789357,0.424451743485899,-3.63734988778089,0.00284972101295354,0.76245639685313,-4.36416894687081
"12","GB42652",82,48,170,152,107,281,190,241,218,499,241,503,-0.876116562449623,4.42629385312686,-3.25090677838453,0.00606001411262834,0.76245639685313,-4.07795851298111
"13","GB42785",308,308,270,342,338,341,233,331,313,292,210,304,0.54475609805976,5.08582623394892,3.00968187949323,0.0097113034535169,0.76245639685313,-4.07315026063515
"14","GB42823",53,81,43,91,66,90,40,50,60,42,47,46,0.893270997989237,2.71000220694314,3.60186676061633,0.0030534868370843,0.76245639685313,-4.21529903805063
"15","GB43039",70,26,31,77,88,74,90,120,80,159,130,130,-0.68146655748335,3.20043804350786,-2.77679302869616,0.0152800858399343,0.76245639685313,-4.29340959247341
"16","GB43455",680,684,503,918,802,780,476,622,608,670,542,668,0.61156714251742,6.22253470468809,3.53440824997772,0.0034824695208999,0.76245639685313,-3.98747191205679
"17","GB43470",33,23,53,40,33,91,44,94,62,111,87,143,-0.679951722615147,2.76544097882679,-2.95501512473262,0.0108043440715963,0.76245639685313,-4.30253540468981
"18","GB43515",19,66,106,35,92,87,40,22,23,19,24,54,1.39483601881535,2.2285876593808,2.9627335922912,0.0106429408617103,0.76245639685313,-4.34318598172806
"19","GB43717",104,139,123,82,137,120,41,105,131,73,83,109,0.748910614337366,3.51135816234343,2.78985634759578,0.01489786997618,0.76245639685313,-4.25768988152532
"20","GB43745",17,5,19,23,10,50,22,45,27,88,44,76,-1.05919654738028,1.66180820774403,-2.97342003882075,0.010423400077828,0.76245639685313,-4.37938497510504
"21","GB43830",61,65,54,55,64,54,23,64,47,40,53,41,0.771954871885153,2.53255891847909,3.16892250772318,0.00711411435746715,0.76245639685313,-4.29046353434606
"22","GB43962",24,29,19,29,22,33,10,28,16,20,11,22,0.922435684934992,1.278886555773,3.71471604311183,0.00245190798830854,0.76245639685313,-4.32997160387598
"23","GB44299",152,78,154,200,97,292,164,352,186,419,294,459,-0.612268091432806,4.57263227401984,-2.86052012649889,0.0129872733040924,0.76245639685313,-4.14888849512876
"24","GB44363",291,163,290,447,347,445,353,549,500,927,458,645,-0.452019072133171,5.5680450446561,-2.92885549303238,0.0113695648154246,0.76245639685313,-4.10395865860528
