"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40076",83,202,402,102,152,201,177,267,410,932,157,669,-1.01816574782752,4.7944379514604,-2.60138009827049,0.0213691411780887,0.997922623846443,-4.2218070114218
"2","GB40392",221,73,277,213,184,338,88,131,184,173,120,83,0.767592602530158,4.16882309317361,2.99039481461625,0.0100368477709882,0.997922623846443,-4.16557817427693
"3","GB40740",9,4,16,8,31,24,22,20,15,79,21,60,-1.13735090434099,1.17367010076551,-2.64092322067475,0.0198013186361041,0.997922623846443,-4.44261838680653
"4","GB41071",38,25,71,54,42,70,70,58,95,74,71,98,-0.590325900744788,2.79044800141281,-2.64111653175252,0.0197939352131881,0.997922623846443,-4.35971218328198
"5","GB41326",16,66,43,26,80,48,197,87,130,148,129,60,-1.39868055723478,2.99474303585688,-3.26132685937103,0.00590334653786636,0.997922623846443,-4.25358107385422
"6","GB41337",29,11,42,28,19,40,7,9,27,11,20,14,1.01066757765572,1.11914504694402,3.14949840844467,0.00735031331332047,0.997922623846443,-4.3968860346796
"7","GB41776",220,524,143,53,217,336,220,475,1333,512,404,348,-1.20240742791469,5.12760241939157,-2.3866677158141,0.0322035367295236,0.997922623846443,-4.27062080047949
"8","GB42220",570,393,1007,610,658,1102,855,931,696,1613,939,1273,-0.529054205450686,6.57094772438287,-2.87953913506293,0.012462610620197,0.997922623846443,-4.17801425282758
"9","GB42373",25,18,76,58,54,90,81,48,76,91,81,155,-0.720380046476603,2.84246822424782,-2.3829120675181,0.0324333550893671,0.997922623846443,-4.39676558949291
"10","GB42477",10,14,19,8,15,16,13,19,20,45,23,46,-0.865383871714422,1.09182229532275,-3.20127428889157,0.00664094240779185,0.997922623846443,-4.39360652372461
"11","GB42571",1341,1225,1411,1058,1378,1393,827,567,935,1407,892,1024,0.578272005483361,6.95714444034902,2.87102919661316,0.0126710812914497,0.997922623846443,-4.20351075727445
"12","GB42584",8,9,9,3,23,11,20,17,10,54,14,29,-1.09205158384762,0.694792834918213,-2.4732793453264,0.0273152349071452,0.997922623846443,-4.47280171366638
"13","GB42704",56,49,111,58,100,77,76,64,130,296,85,146,-0.650729034799298,3.38747705537269,-2.43048725103037,0.0296343204097111,0.997922623846443,-4.35241076352519
"14","GB42741",8405,1222,3266,7098,6664,4590,1471,3146,3019,1960,2818,1832,0.997670309363539,8.50391870632438,2.41809705432821,0.0303402179754061,0.997922623846443,-4.35933475420881
"15","GB42981",1151,486,1094,1309,732,1033,632,1370,2556,1856,1981,1580,-0.653781194754298,7.08662193909523,-2.48325124940655,0.026800361562296,0.997922623846443,-4.29523640118421
"16","GB43162",8,13,27,22,28,23,22,23,30,44,28,37,-0.596109399284463,1.45819942064903,-2.42380395964057,0.0300131096596977,0.997922623846443,-4.45364172263638
"17","GB43177",16,17,20,13,17,34,6,11,17,21,16,6,0.718985979854972,0.794086417302788,2.45414501420206,0.0283298694913411,0.997922623846443,-4.47172149829365
"18","GB43338",244,212,387,397,363,763,332,401,423,677,780,722,-0.488155777368186,5.64356411227941,-2.57757301279382,0.0223703164004892,0.997922623846443,-4.21112719852729
"19","GB43805",682,527,1880,1363,1773,1507,953,1264,2015,2931,2713,1945,-0.601577106427547,7.38386816017495,-2.57942184150176,0.0222909695822857,0.997922623846443,-4.28722977701154
"20","GB43817",9,8,12,4,12,9,12,12,14,15,16,28,-0.752523837987275,0.458238222933083,-2.46886587743967,0.0275461296865318,0.997922623846443,-4.479036341381
"21","GB43978",76,64,279,56,145,309,102,168,160,556,274,371,-0.80450529742197,4.27629433897274,-2.36696706289765,0.0334265764741709,0.997922623846443,-4.30495279912294
"22","GB43983",11,31,63,28,27,64,29,49,63,152,67,113,-1.04875533549676,2.43770391916067,-3.21674442161777,0.00644255618857745,0.997922623846443,-4.30757673920515
