"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40132",12,12,2,21,16,21,74,30,66,30,30,33,-1.28036417106266,1.55517618096044,-3.68809607742384,0.00271923754579014,0.311531887005016,-1.99698356090637
"2","GB40167",8,1,1,8,9,8,36,28,12,19,16,35,-1.80286488812856,0.487429430699822,-4.1713146505574,0.00109028407089448,0.311531887005016,-1.80454247620624
"3","GB40498",516,387,298,525,600,656,1512,1101,1302,836,516,1182,-0.627164029653779,6.53539935509287,-3.54339833062751,0.00358712195023885,0.311531887005016,-1.67797120033351
"4","GB40594",58,45,25,62,94,94,173,98,150,103,103,134,-0.630152142033212,3.49304594753529,-3.77043009869931,0.00232405020346892,0.311531887005016,-1.40707947643256
"5","GB40808",574,381,292,725,767,670,2062,1051,1385,860,1116,1521,-0.805152206318744,6.7802017825006,-4.95915390307596,0.000258988340112964,0.311531887005016,0.345109384813956
"6","GB40999",37,33,17,53,83,62,183,88,199,96,69,113,-0.979830268504872,3.22528147559025,-3.6345906213543,0.00301210653755442,0.311531887005016,-1.65152433138702
"7","GB41347",119,106,65,100,210,150,349,240,317,209,197,229,-0.63515044261933,4.51188877174565,-4.01624946549406,0.00145864949329509,0.311531887005016,-0.92123976713017
"8","GB41444",41,39,24,54,70,62,151,82,114,87,62,140,-0.699460064384336,3.18249746643535,-3.74019717805818,0.00246187402129579,0.311531887005016,-1.50460700891363
"9","GB41771",98,77,54,86,154,151,339,214,268,262,115,329,-0.846532661057653,4.34261340720375,-3.74336032674504,0.00244707204754294,0.311531887005016,-1.35932948892671
"10","GB41876",12,9,12,24,32,21,84,29,77,42,38,51,-1.13244483226325,1.96200875908241,-3.91040887179888,0.00178150419706282,0.311531887005016,-1.61466047819361
"11","GB41893",49,58,33,42,60,69,121,96,187,104,87,123,-0.754729858093621,3.35089645726897,-3.99689480989156,0.00151285829288125,0.311531887005016,-1.11512068889857
"12","GB41905",217,181,123,152,235,180,230,148,144,150,171,231,0.455210403381826,4.55136556236719,3.74244579326749,0.002451342269889,0.311531887005016,-1.33594928664168
"13","GB42303",14,19,10,34,28,26,75,46,90,43,50,77,-1.1387500666898,2.24021019107349,-4.82346807482695,0.000329937293744738,0.311531887005016,-0.509303673850267
"14","GB42561",181,140,124,107,138,124,125,108,110,101,107,138,0.65165688374174,4.04093809381817,4.16547863927915,0.00110224649940004,0.311531887005016,-0.729416802138493
"15","GB43054",275,180,120,263,341,449,773,499,711,432,396,677,-0.711102586930513,5.63609648471528,-4.06091817564502,0.00134101572704039,0.311531887005016,-0.836102542834449
"16","GB43077",428,333,181,373,480,515,925,798,994,535,520,682,-0.533829783439757,6.0892292796177,-3.51737694364151,0.0037707755144258,0.311531887005016,-1.70271608913269
"17","GB43145",79,89,58,100,126,120,233,192,200,170,131,197,-0.552993109221539,4.11820862721492,-3.83560094262399,0.0020530938267495,0.311531887005016,-1.22778917274395
"18","GB43580",812,496,460,895,790,612,3247,1607,1193,1240,1478,1642,-0.852745534133021,7.10070569672733,-4.53603507131708,0.000555316897851221,0.311531887005016,-0.278130544972231
"19","GB43832",46,32,21,37,76,64,136,83,131,88,81,96,-0.769085585532816,3.1193495200779,-4.35904978630968,0.000768987511819374,0.311531887005016,-0.690163248348
"20","GB43978",123,96,51,108,144,118,303,152,197,183,262,313,-0.690860495596255,4.33728344575538,-4.56618795908836,0.000525549378955391,0.311531887005016,-0.121759739035477
"21","GB44117",58,40,49,85,111,93,316,184,200,142,109,205,-0.978288041160984,3.89346775006135,-4.39247281547656,0.000722937556302912,0.311531887005016,-0.458408441990488
"22","GB44179",13,15,11,14,21,22,53,27,38,37,32,30,-0.725272454282628,1.66692330047423,-3.66965852687151,0.00281673783379156,0.311531887005016,-1.96321946921904
"23","GB44183",155,113,86,216,261,241,594,291,451,276,276,390,-0.664642389296404,5.02686937109351,-3.70036365339825,0.00265627375158048,0.311531887005016,-1.40115422882071
"24","GB44300",344,506,332,261,339,361,351,266,243,202,224,420,0.805198091274935,5.36500300793627,3.77467007458051,0.00230536026288127,0.311531887005016,-1.27527235411673
"25","GB45122",245,227,202,156,214,174,193,163,118,119,159,231,0.753962776316056,4.57058679188144,3.73714781832006,0.00247622988262374,0.311531887005016,-1.34473489311088
"26","GB45138",178,149,78,202,314,246,762,425,576,305,267,452,-0.805123860011014,5.21202683475977,-3.89551588761851,0.00183247926742551,0.311531887005016,-1.09266163667384
"27","GB45168",61,49,27,51,47,52,124,112,119,62,82,103,-0.619234628009063,3.17057281575108,-3.9457799315798,0.00166617259060974,0.311531887005016,-1.22157762066209
"28","GB45210",216,137,118,139,131,105,107,109,100,92,119,137,0.754918091348201,4.03056327903003,3.90848537021898,0.00178800543813696,0.311531887005016,-1.11702623565555
"29","GB45279",190,102,72,132,190,151,196,126,134,99,97,159,0.466805194889979,4.12972608285119,3.64270108665865,0.00296573097197677,0.311531887005016,-1.5152330613862
"30","GB45306",26,30,19,23,28,29,20,21,22,17,20,31,0.679286450798224,1.66473038634345,3.60793370807767,0.00316978493723646,0.311531887005016,-2.01916893460358
"31","GB45349",63,53,30,87,93,93,168,99,135,116,127,147,-0.528224321468617,3.61726467670013,-3.53583217606511,0.00363956813013549,0.311531887005016,-1.73219044807853
"32","GB45387",156,127,63,184,127,181,449,269,399,213,194,285,-0.659677043645761,4.69574558848826,-3.72941531242976,0.00251301673273065,0.311531887005016,-1.36104397197697
"33","GB45455",9,9,8,13,36,28,54,34,59,38,55,39,-1.1573593286633,1.79335229605391,-3.79141694917742,0.00223302550761602,0.311531887005016,-1.80502927206627
"34","GB45812",49,59,42,82,127,95,321,214,279,128,156,180,-1.07736174118364,3.99051494738051,-4.57349841885849,0.000518584554904057,0.311531887005016,-0.192759385621702
"35","GB46251",41,32,21,50,61,42,127,90,142,62,74,79,-0.767880796340329,3.00028666882709,-3.84748222166644,0.0020072841653347,0.311531887005016,-1.39625866468135
"36","GB46253",274,261,202,352,376,329,722,653,755,500,366,828,-0.619175992684196,5.81562202681216,-3.82776514096414,0.00208388873714153,0.311531887005016,-1.20457206892032
"37","GB46262",57,36,17,69,84,63,244,116,179,100,94,143,-1.02411077410745,3.44665155060571,-4.53527003608045,0.000556094482686938,0.311531887005016,-0.375882723735996
"38","GB46282",99,117,57,124,134,133,324,229,285,170,155,235,-0.631746322898052,4.36577863742706,-4.10194544279182,0.00124155407426238,0.311531887005016,-0.801461636302627
"39","GB46420",787,545,432,655,601,688,790,562,637,497,616,719,0.401812557242223,6.35867371830453,3.99166065694952,0.00152787004490979,0.311531887005016,-0.970658622013299
"40","GB46544",323,247,190,252,202,290,256,210,226,234,216,291,0.494795609539535,5.0060451518039,3.56610695811067,0.00343426538590191,0.311531887005016,-1.61177944364163
"41","GB47036",65,41,24,52,145,95,198,132,193,124,120,141,-0.80296871247391,3.65159190739114,-3.5364966073871,0.00363493155359731,0.311531887005016,-1.73258497609731
"42","GB47052",52,32,25,51,52,50,115,63,106,85,73,73,-0.533503859080084,2.99026122187133,-3.50292485256,0.0038768584923571,0.311531887005016,-1.86655232488846
"43","GB47098",258,195,102,215,330,299,732,387,564,350,342,398,-0.552806323609365,5.37008499465188,-3.6700022963147,0.00281488778696458,0.311531887005016,-1.44782688437746
"44","GB47118",82,38,35,81,88,92,432,262,273,174,86,428,-1.43100647858563,4.05552989619341,-4.19467882602664,0.00104371553898667,0.311531887005016,-0.738806587225634
"45","GB47137",36,26,33,33,32,28,28,18,20,20,21,42,0.785949216873361,1.87675685088647,3.58458938870593,0.00331474128851545,0.311531887005016,-1.99038041548232
"46","GB47139",26,24,12,24,34,30,83,42,60,50,39,53,-0.679271693999989,2.25655614327849,-4.22351060172263,0.000989058287543293,0.311531887005016,-1.13835283352796
"47","GB47905",462,713,636,455,456,442,581,379,357,283,227,564,0.951815893116049,5.8729461705091,3.50907769567183,0.00383133025807863,0.311531887005016,-1.70930138525473
"48","GB48229",580,924,506,1225,816,555,2730,2067,2927,1730,1347,1828,-1.00542157019724,7.33538060718106,-3.87368230236443,0.00190992126731938,0.311531887005016,-1.24111388085573
"49","GB48301",370,279,178,307,433,378,930,670,653,571,370,802,-0.583811282415491,5.89119907850978,-4.07668919397377,0.00130184807139994,0.311531887005016,-0.819116525725025
"50","GB48333",318,257,172,189,269,242,279,186,174,176,213,283,0.581813899970509,4.90037551336238,4.33081454764123,0.000810246864133902,0.311531887005016,-0.401326237220572
"51","GB48377",199,196,126,220,234,232,500,467,504,241,297,488,-0.574174829345925,5.2219322540147,-3.7137099237444,0.00258945692560182,0.311531887005016,-1.37741174819979
"52","GB48432",306,143,182,74,121,79,50,101,48,25,54,88,1.66326412787236,3.52064501597148,3.80854546663333,0.00216143548998621,0.311531887005016,-1.35257901448996
"53","GB49185",91,84,41,93,115,112,242,153,225,139,144,217,-0.636009070718143,4.04930660820133,-5.10179873301904,0.000201313996238448,0.311531887005016,0.560036435488765
"54","GB49322",39,44,17,59,62,68,197,106,98,81,117,220,-1.0659483805214,3.32354828877795,-4.32183237861277,0.000823846070459595,0.311531887005016,-0.691796270154216
"55","GB49484",131,99,85,91,122,115,273,222,222,148,148,263,-0.535585269306682,4.29844152669829,-3.93663833450308,0.0016952269785948,0.311531887005016,-1.05627859103729
"56","GB49533",83,95,51,155,155,133,334,234,331,154,177,253,-0.727637182970325,4.38781839845225,-3.61233263849116,0.00314319868929999,0.311531887005016,-1.55835025003743
"57","GB49793",16,11,11,12,34,32,82,46,44,30,32,57,-0.94320460849378,1.92240617151049,-3.5521139344562,0.00352765629310789,0.311531887005016,-2.03754908305497
"58","GB50099",780,410,321,714,1002,773,1615,1275,1231,982,1191,1382,-0.601103031313833,6.876596167001,-3.82798293801059,0.00208302644742871,0.311531887005016,-1.26548239433835
"59","GB50526",579,254,293,677,1175,1222,3691,1254,1948,1634,2006,1722,-1.281280753531,7.14294831616988,-3.90906190589642,0.00178605426218751,0.311531887005016,-1.1726161562557
"60","GB50920",313,223,174,234,279,258,302,229,226,227,258,322,0.354462122220832,5.05532585970152,3.51262575970896,0.00380532257200506,0.311531887005016,-1.69862484143628
"61","GB51219",21,25,14,30,34,35,101,46,74,58,60,70,-0.93139596802932,2.46007670607293,-5.40304479758175,0.000119331035168552,0.311531887005016,0.202473407141386
"62","GB51464",280,223,141,264,262,262,498,407,450,301,352,437,-0.339401506908079,5.3450864463581,-3.60796035635217,0.00316962319507884,0.311531887005016,-1.54590388028594
"63","GB51515",51,59,36,86,88,74,237,149,257,127,164,117,-0.967588233765808,3.77269760111794,-4.28671905516124,0.000879308986287073,0.311531887005016,-0.630509862351663
"64","GB51641",12,16,16,15,41,29,123,51,60,59,27,71,-1.16955781909151,2.19642507820474,-3.50679298252401,0.00384817259747449,0.311531887005016,-2.03249471344497
"65","GB51660",62,46,26,62,70,62,154,112,127,77,77,110,-0.564686853474463,3.31221086726605,-3.82584597730914,0.00209150275589854,0.311531887005016,-1.35803497580874
"66","GB51962",192,188,94,231,225,159,510,377,492,256,311,373,-0.653854456372313,5.08769900028524,-4.26656409869488,0.000912870542500082,0.311531887005016,-0.512265006772152
"67","GB52046",41,37,31,42,91,60,161,117,140,87,80,112,-0.8092156131189,3.28251106407491,-4.18053930696782,0.0010716475102811,0.311531887005016,-0.881371831814653
"68","GB52082",89,88,35,74,91,89,201,105,158,134,169,166,-0.577880311642364,3.82355891101811,-4.20092129726722,0.00103162335709967,0.311531887005016,-0.728430247371811
"69","GB52328",47,37,20,37,60,44,96,86,84,73,58,98,-0.590872767878555,2.91020776303842,-4.01645487041386,0.00145808499984054,0.311531887005016,-1.18961488717522
"70","GB52690",230,272,215,113,179,183,163,128,125,115,145,172,0.867325818564653,4.44537449724905,3.58598208500494,0.00330590762606935,0.311531887005016,-1.59033486831977
"71","GB52776",527,471,320,521,528,572,1460,765,978,886,600,1231,-0.510933662873581,6.48497217558752,-3.87108195619697,0.00191936486343229,0.311531887005016,-1.16983402652597
"72","GB52848",462,481,296,404,456,370,933,1050,820,591,671,993,-0.571733207012246,6.26389705909659,-3.51958233664517,0.0037548476073091,0.311531887005016,-1.70446192993098
"73","GB52975",289,195,105,189,299,318,552,386,509,302,367,431,-0.470888568650935,5.32105494515584,-3.60939601884381,0.00316092178964005,0.311531887005016,-1.54441133148739
"74","GB53008",43,39,20,31,59,63,164,96,113,66,88,164,-1.00544965849914,3.13780313242114,-5.10723621536508,0.000199400808892199,0.311531887005016,0.222339227299032
"75","GB53084",13,8,2,17,25,14,44,31,46,32,27,36,-1.17590192053974,1.4027074960474,-3.98150785756569,0.00155742554579475,0.311531887005016,-1.73132053177
"76","GB53139",159,98,60,114,178,164,285,184,237,213,214,298,-0.484155226368749,4.48693118904997,-4.10965462775381,0.00122372740058736,0.311531887005016,-0.77600216073967
"77","GB53416",265,163,116,152,180,204,214,139,189,126,184,213,0.443345580259612,4.5333957041939,3.70955218920477,0.00261008670852232,0.311531887005016,-1.38890613566318
"78","GB53787",309,254,176,507,601,567,1201,845,1434,674,575,887,-0.835207119586892,6.24336378665604,-3.52378031321875,0.00372471673777457,0.311531887005016,-1.69916982554334
"79","GB53821",18,12,11,19,26,39,63,31,62,36,42,52,-0.807578339205434,1.99683189582478,-3.69600677492014,0.00267846391204328,0.311531887005016,-1.84318272988604
"80","GB53935",222,183,138,109,175,150,133,133,73,101,131,168,0.847763368267895,4.19495797554154,3.78668571721718,0.00225322329380426,0.311531887005016,-1.28864550116817
"81","GB53970",481,312,265,332,490,492,1127,628,702,526,589,911,-0.454364488978849,6.1250451446734,-3.86584780321823,0.00193851857651887,0.311531887005016,-1.15555174638416
"82","GB54095",117,78,41,83,77,82,208,133,159,133,144,139,-0.521476262123616,3.83640674941069,-4.09115022143283,0.00126696642923563,0.311531887005016,-0.883074302608001
"83","GB54198",47,40,11,50,55,65,220,106,191,75,83,120,-1.14339818647783,3.21480493690545,-4.20373585948866,0.00102621858660806,0.311531887005016,-0.880711854368611
"84","GB54280",160,175,120,142,171,137,183,130,126,103,148,141,0.554859861136831,4.24838456514577,3.85270359150314,0.00198748412914292,0.311531887005016,-1.18022848114343
