"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40493",159,61,127,71,91,115,32,56,27,9,18,13,1.89577037735581,2.85865755261237,5.90240025544105,4.56285436841875e-05,0.444193872765566,-1.37874818409876
"2","GB40548",28,15,17,18,26,39,9,13,9,2,2,7,1.66515451274759,0.887094017750196,5.13861902579032,0.000171666079327272,0.557056427416999,-2.73365465840189
"3","GB42409",37,8,22,13,60,44,43,204,85,54,71,122,-1.92083855240145,2.83709836928477,-5.14176751233365,0.000170703078173449,0.557056427416999,-1.72975150698277
"4","GB40683",498,315,484,493,412,315,166,471,257,99,78,161,1.06052194048818,5.36180193216806,4.58670028413146,0.000469417340271658,0.651181595125086,-1.07932872293567
"5","GB42282",43,25,40,68,67,70,23,40,22,9,23,21,1.01335187307295,2.33923382771107,4.80701502120034,0.000312724347596478,0.651181595125086,-2.15649757657775
"6","GB42822",432,91,675,1022,154,421,109,115,89,44,83,76,1.90940267932729,4.71450812749388,4.18253781335658,0.00100336147168734,0.651181595125086,-1.66383373110359
"7","GB42919",4451,1146,2005,3746,2394,3425,1264,2660,1253,772,952,790,0.966774840143674,8.07225503282958,4.50699307535915,0.000544501510335066,0.651181595125086,-1.92797619441038
"8","GB44131",458,222,511,672,568,646,260,500,401,184,222,280,0.538890573554867,5.8585563262665,4.20050525563117,0.000969689708071543,0.651181595125086,-1.45405468202182
"9","GB44961",19,12,16,26,32,21,24,78,44,16,26,46,-0.983494368618942,2.04440482899956,-4.35660355571009,0.000721831066705011,0.651181595125086,-2.52193139644591
"10","GB45170",1305,562,822,955,881,650,334,968,356,167,318,179,1.22446816180232,6.32163772848925,4.60885066982426,0.00045051459847781,0.651181595125086,-1.22615343899954
"11","GB47690",105,44,111,123,136,123,22,61,133,17,19,35,1.26622365613542,3.22773625008784,4.19409031056474,0.000981576322683065,0.651181595125086,-2.10746028681381
"12","GB47803",3541,1203,2535,3908,2776,2973,1404,2635,1558,818,1220,883,0.81618117231636,8.17246316674029,4.29565813483979,0.000809762035087,0.651181595125086,-2.10792813087459
"13","GB49503",29,12,23,39,29,36,18,24,13,3,5,5,1.2953446416272,1.2873933589313,4.26024647238548,0.000865847443727352,0.651181595125086,-2.91031282001555
"14","GB49504",957,632,1183,2420,1928,1698,728,1341,551,221,374,316,1.26846001634138,6.96992397512988,4.5748006005081,0.000479909203417327,0.651181595125086,-1.47252340584344
"15","GB54118",57,40,58,37,70,21,146,243,73,86,73,72,-1.45457726047315,3.3894059486284,-4.18874447392171,0.000991596212358916,0.651181595125086,-2.0325110415842
"16","GB55143",110,38,133,71,46,55,27,12,39,15,14,8,1.85113955504534,2.41029856941286,4.09906935888344,0.00117625663492572,0.715678646312615,-2.56630593858163
"17","GB42889",55,48,35,83,75,49,87,159,103,60,49,68,-0.774510254562082,3.38250159100288,-4.02188061234756,0.00136332552582601,0.737331888550902,-2.14257170379738
"18","GB47303",3668,973,8019,7531,2753,3478,1332,2701,1468,388,900,656,1.60991640909,8.21400350840958,4.04361334090297,0.00130776446677236,0.737331888550902,-2.31591068953603
"19","GB40218",1180,578,1842,717,1021,614,183,809,754,114,208,154,1.60539878592648,6.26799734015071,3.95679683972478,0.00154461037540407,0.73749971531095,-1.85573259198386
"20","GB48129",24,24,19,36,52,35,28,113,60,45,47,51,-1.00320680717383,2.6331005505241,-3.95464375758587,0.00155101222475282,0.73749971531095,-2.51676941319836
"21","GB48790",2267,760,1887,2158,1988,1361,505,2390,1123,403,458,329,1.16867233189471,7.32750937546373,3.91723708352565,0.00166666602330158,0.73749971531095,-2.13734167334703
"22","GB51632",272,126,203,366,286,313,137,289,154,107,108,189,0.496393913444544,4.91903806762758,3.93196466408433,0.00162011473246284,0.73749971531095,-1.71933247954882
"23","GB42300",123,89,116,137,217,103,110,346,219,206,181,285,-0.945068357174509,4.65816603122461,-3.8366641080158,0.00194662734048293,0.766126161412997,-1.86647899563465
"24","GB48728",147,75,162,158,117,112,67,129,61,22,64,46,0.882980928016903,3.71253345842098,3.83115115036937,0.00196745290552901,0.766126161412997,-2.18201514526195
"25","GB49626",412,233,570,630,940,954,147,675,457,110,108,169,1.17886686466705,5.73921429056734,3.8381521817588,0.00194104463880777,0.766126161412997,-1.86705845576991
"26","GB40022",220,99,310,231,169,181,103,193,138,44,108,80,0.707222716311692,4.42677332655292,3.04979656374704,0.00900795444761919,0.769342138313586,-2.77469666748064
"27","GB40158",84,48,98,167,67,58,35,60,66,16,31,34,0.902304961905961,3.07485399837706,3.18883930738876,0.00686649168527084,0.769342138313586,-2.96020802663499
"28","GB40617",48,22,33,46,57,36,29,24,32,6,13,14,0.951806633330575,2.02095603837894,3.57052642637505,0.00326082318515536,0.769342138313586,-3.00518399170281
"29","GB40838",38,18,48,26,75,30,50,165,61,34,48,83,-1.08650214877995,2.8935737712502,-3.78705292844679,0.00214242170974785,0.769342138313586,-2.53534025958561
"30","GB41590",45,17,39,33,61,37,36,86,49,49,47,55,-0.66262948157842,2.75931944013944,-3.03701845203454,0.00923530629091761,0.769342138313586,-3.16342503526262
"31","GB41655",722,346,614,957,664,871,253,645,327,306,312,500,0.637739839929938,6.25997572080219,3.53211279278989,0.0035139705061625,0.769342138313586,-2.23613716560682
"32","GB41675",73,36,49,55,73,53,76,125,80,42,47,61,-0.499750802160367,3.24351108622101,-3.21061803986572,0.00658051249718038,0.769342138313586,-2.88342712298834
"33","GB41771",98,54,86,112,145,80,77,339,214,92,71,127,-0.727618694856146,4.07953208449872,-3.19748992057388,0.00675144275119142,0.769342138313586,-2.67205545647858
"34","GB42177",146,67,120,154,100,158,91,82,91,53,50,27,0.818003250379572,3.72334921659332,3.19266940787746,0.00681531368612443,0.769342138313586,-2.77424530161851
"35","GB42229",14,4,13,14,28,17,3,13,7,5,5,5,0.962943109473341,0.511374199117896,3.15052122158376,0.00740009061030356,0.769342138313586,-3.62777919300515
"36","GB42427",3331,478,8375,8951,2056,3409,1446,1703,414,206,1082,270,2.04229544091768,7.74742822055988,3.08414444040498,0.00842399954995089,0.769342138313586,-2.99754634595986
"37","GB42460",3,40,88,32,106,4,221,721,625,80,274,21,-3.29302826600096,3.3883880347882,-3.03181714580562,0.00932947126886861,0.769342138313586,-3.11348040309481
"38","GB42632",70,32,107,146,61,89,37,69,52,11,34,29,0.949871165746083,2.98283740698563,3.25523445658369,0.00603128455099056,0.769342138313586,-2.93194292509224
"39","GB42749",886,457,1033,1270,891,1162,626,1101,697,322,470,535,0.451424832372438,6.81181266485733,3.02967881356177,0.00936845947764107,0.769342138313586,-2.86725807850337
"40","GB42754",24,18,21,35,55,33,42,69,36,28,38,54,-0.718484706818395,2.4610677147366,-3.21052587336888,0.00658169732053472,0.769342138313586,-3.10686599152809
"41","GB42887",974,564,884,1508,907,1194,601,1067,878,358,496,381,0.549556809806461,6.8532819700556,3.13173945101323,0.00767653930304831,0.769342138313586,-2.76912016321419
"42","GB42931",4521,868,3407,4149,3333,3257,1006,4722,1507,771,1000,839,0.982322101722954,8.22720809358855,3.33221683376709,0.00518934984793439,0.769342138313586,-2.86428162531963
"43","GB43132",499,231,566,661,482,547,247,689,412,148,202,214,0.597359800510019,5.81015223668207,3.4258568906584,0.00432254472733471,0.769342138313586,-2.28599010660743
"44","GB43568",5,3,4,3,28,11,10,25,14,13,9,23,-1.31276721066026,0.647230087523477,-3.02308902659162,0.00948962996118456,0.769342138313586,-3.66435021302231
"45","GB43717",160,61,136,185,98,133,60,67,120,32,59,38,0.925979319460717,3.69653162811962,3.57879527297138,0.00320878961002441,0.769342138313586,-2.41679999931038
"46","GB43869",9,8,19,15,51,7,15,41,36,34,37,60,-1.40470983694061,1.80248014004999,-3.0266625919151,0.00942372904918018,0.769342138313586,-3.418046090925
"47","GB43909",219,82,190,210,326,129,183,468,296,192,162,301,-0.669348131417399,5.02183666106026,-3.29275326820047,0.00560509857890879,0.769342138313586,-2.41298879255942
"48","GB44140",1061,331,678,826,627,479,278,926,443,161,225,126,0.974589316330386,6.0260118253,3.22943757558925,0.00634299451955096,0.769342138313586,-2.54615011889645
"49","GB44178",47,14,46,55,184,71,59,200,137,100,107,150,-1.2433538773272,3.61777523568009,-3.57514577831414,0.00323165050448812,0.769342138313586,-2.45820571150834
"50","GB44384",76,22,60,112,85,116,54,44,26,14,42,14,1.17617134533703,2.79560251270468,3.56791614007872,0.00327742564335801,0.769342138313586,-2.74741433198802
"51","GB44744",105,52,90,149,121,121,51,80,115,36,39,39,0.714985133648122,3.53012373045974,3.73258514859606,0.00238058280526226,0.769342138313586,-2.330031140497
"52","GB45664",223,74,177,326,223,255,93,175,181,70,72,138,0.612864128225018,4.52271578792153,3.42720228945087,0.00431121528198682,0.769342138313586,-2.33616658978456
"53","GB45861",835,564,215,373,888,843,176,317,103,54,504,170,1.52678776196441,5.58113069325574,3.08739508403626,0.00837072254968224,0.769342138313586,-2.70629605134976
"54","GB45973",944,439,386,507,992,599,572,1177,1146,1172,871,1805,-1.0356247469595,6.95166206793489,-3.38741191542778,0.00465926522465703,0.769342138313586,-2.53002048702406
"55","GB46047",221,86,191,346,157,176,90,179,70,85,84,86,0.788202882207114,4.33942900606041,3.58101991696479,0.00319493451018017,0.769342138313586,-2.21800246587523
"56","GB46086",26,6,18,23,14,14,22,47,29,15,18,18,-0.752157355667484,1.57599451371966,-3.25760847342702,0.00600338065310953,0.769342138313586,-3.31835720056235
"57","GB46177",916,390,1194,1438,677,683,290,966,689,190,242,363,0.918654206317171,6.43320223342038,3.6324765611425,0.00289082592974783,0.769342138313586,-2.17490401253334
"58","GB46412",19,6,30,44,20,32,5,9,14,2,9,13,1.34391039801557,1.02903589579872,3.39131506203918,0.00462390866274354,0.769342138313586,-3.40563871345667
"59","GB46444",274,85,452,613,255,277,74,371,173,43,74,80,1.15139661482327,4.7157545390339,3.23582309490597,0.0062643672427313,0.769342138313586,-2.55891132126144
"60","GB46544",323,190,252,468,288,385,247,256,210,109,180,163,0.518892914927567,5.20900070980618,3.05366811591514,0.00894017342972095,0.769342138313586,-2.69721274287048
"61","GB47083",81,38,112,107,147,78,96,291,184,83,68,148,-0.766077793389298,4.03051143586169,-3.58757832414541,0.00315444001627529,0.769342138313586,-2.2864830479006
"62","GB47095",11,16,6,15,18,17,24,55,26,13,18,17,-1.03063680060564,1.45650946041549,-3.56688876812289,0.00328398356581593,0.769342138313586,-3.17761471642912
"63","GB47383",291,151,262,401,221,331,195,263,232,109,115,154,0.452390642560426,5.031489063998,3.0467869552624,0.0090609971533025,0.769342138313586,-2.70891797044065
