"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40077",2054,1091,3490,1356,3855,1885,3511,1718,616,706,1210,359,1.12146947584362,7.81163767086996,2.96549410251052,0.0105866881708791,0.809705128183882,-4.21061511100595
"2","GB40119",292,180,359,191,341,326,397,255,134,133,235,176,0.463634571461422,5.1932707308749,3.17827068083647,0.00698592418031465,0.809705128183882,-3.93530549651381
"3","GB40168",4391,1939,3948,1817,3477,2379,5203,2787,1117,1069,1828,1317,0.690359808552531,8.47016858807313,2.89377098328288,0.0121746077162169,0.809705128183882,-4.27225463503661
"4","GB40253",3710,2195,3186,1687,1709,3366,3607,2370,656,1128,2102,1058,0.785436953050976,8.25591373241935,3.60671735734212,0.00302519699601158,0.809705128183882,-4.13620798563048
"5","GB40617",48,29,32,22,33,57,24,46,6,13,36,14,0.89492841482173,2.02095603837894,3.20763079415802,0.00659604473406066,0.809705128183882,-4.32756181999489
"6","GB40888",255,127,176,89,238,205,361,356,154,153,301,239,-0.452196231646973,4.98790767591896,-3.03974194207508,0.00915850665589136,0.809705128183882,-3.98751568155613
"7","GB40938",65,61,66,36,90,88,143,134,52,62,108,115,-0.498589569512436,3.61702585771232,-3.01222692784097,0.00966402155726956,0.809705128183882,-4.17068926687542
"8","GB40972",460,305,796,236,525,377,405,445,189,262,223,145,0.764639391900598,5.66361511318395,2.99196537752091,0.0100538533988441,0.809705128183882,-4.00613474368927
"9","GB41732",776,313,839,429,820,529,902,436,231,279,367,179,0.832950873656227,6.11222168871064,3.15112783636541,0.00736678063375276,0.809705128183882,-3.99206024644215
"10","GB42190",148,123,120,73,126,198,256,210,118,137,195,212,-0.448878484605925,4.55268484319232,-3.13143858260998,0.00765593655916807,0.809705128183882,-4.0018335143444
"11","GB42217",2082,1904,2778,2030,3712,2967,5685,1982,981,625,1630,944,0.879090389756971,8.21956022601384,2.89784736648862,0.0120783760056813,0.809705128183882,-4.25461296805216
"12","GB42339",23,16,11,10,10,22,5,12,6,5,10,10,1.00882928347762,0.761078487369239,3.00467559141734,0.00980752783584133,0.809705128183882,-4.43314400594424
"13","GB42861",116,81,82,41,67,128,159,152,97,75,170,183,-0.614078067512843,4.00599236338189,-3.11621456403045,0.00788724047714036,0.809705128183882,-4.09053612680375
"14","GB43053",16304,18064,18659,12558,8293,9509,15193,11886,3909,6208,10076,3503,0.961510990013039,10.574264519219,2.97106576972628,0.0104722654956015,0.809705128183882,-4.37731685655446
"15","GB43237",200,134,174,94,148,276,323,328,146,144,271,216,-0.407597583913665,4.88749181841244,-3.287216108424,0.00564514839928611,0.809705128183882,-3.91984360991788
"16","GB43379",106,68,89,36,108,160,221,174,87,69,167,161,-0.566884095754432,4.06769030724664,-3.05858678257498,0.00882750270750856,0.809705128183882,-4.09354011999892
"17","GB43412",210,171,201,92,163,165,175,212,74,82,175,95,0.423079540625498,4.46171674447244,2.8362394479088,0.0136159809977538,0.809705128183882,-4.09132183946851
"18","GB44021",2372,1394,2348,1153,1667,1421,2649,2299,571,624,1350,562,0.729731670730808,7.70071656093239,2.8561398423159,0.0130993700132161,0.809705128183882,-4.22363126838793
"19","GB44037",8,2,3,2,9,10,25,16,6,6,9,11,-1.07420955389791,0.229518520426698,-3.03519766623224,0.00924015050071833,0.809705128183882,-4.45280029759885
"20","GB44495",23,14,13,7,11,15,10,6,8,5,10,5,0.946669876369171,0.644135153495605,3.41061752641193,0.00443501833064933,0.809705128183882,-4.40833777734438
"21","GB44502",1571,2379,2190,1229,1004,1352,1873,1055,295,525,1690,343,1.19114604838528,7.38018771004632,3.43979499458146,0.00418928672544441,0.809705128183882,-4.07426801264652
"22","GB44536",202,187,244,69,115,242,237,99,103,59,101,87,0.732381092694171,4.32984347096757,3.13387372225047,0.00761957036840621,0.809705128183882,-4.03003449496781
"23","GB44710",338,215,2297,355,1453,698,1064,240,74,81,376,142,1.59726278503185,5.80656098211232,2.90141559961084,0.0119947555088121,0.809705128183882,-4.07014656846079
"24","GB44711",11,11,18,10,16,17,19,8,4,3,13,2,1.05203249522951,0.577970617182594,3.0678114896483,0.00866982975811336,0.809705128183882,-4.43603209346508
"25","GB44718",125,81,101,60,120,143,237,189,99,81,164,129,-0.409752438892933,4.20752705765299,-3.28973059482821,0.00561745304469274,0.809705128183882,-4.00988696496319
"26","GB44765",70,61,67,33,61,106,115,151,59,67,122,104,-0.542949748266326,3.60823860132047,-3.17077684700116,0.00708906768699608,0.809705128183882,-4.13973057621304
"27","GB44803",270,169,221,139,226,364,474,388,203,283,390,405,-0.593012740432304,5.41666912478498,-3.9885096604829,0.00144493620373191,0.809705128183882,-3.71083052248426
"28","GB45193",505,295,519,295,548,461,707,274,144,145,377,176,0.806881105638668,5.66692770062758,3.91498609948274,0.00166456916214463,0.809705128183882,-3.74898569029379
"29","GB45335",545,618,550,720,539,342,570,416,209,200,268,206,1.03568691687139,5.92653081102425,3.6952030779244,0.00254696296234799,0.809705128183882,-3.83260760391377
"30","GB45336",146,181,180,157,150,78,78,79,53,44,87,49,1.21951293128283,3.88443940879182,3.85099998024721,0.00188335071160453,0.809705128183882,-3.96196462747083
"31","GB45459",3652,3145,4049,2085,2375,1607,2695,3360,872,1154,2194,672,0.901514250076199,8.29667579572947,2.87698925521822,0.0125787903351579,0.809705128183882,-4.26393387426742
"32","GB45584",19,10,19,10,4,24,73,22,37,18,23,45,-1.22719071356213,1.66819750889245,-2.89306371276429,0.0121913810457734,0.809705128183882,-4.39349347357637
"33","GB45644",229,165,207,141,123,78,122,150,50,46,111,50,0.902862720491821,4.06754214839669,2.8768907494798,0.0125812013757513,0.809705128183882,-4.14005676826522
"34","GB45693",58,35,49,20,34,59,103,73,36,46,74,51,-0.502827077618464,2.93535744937864,-3.31597325961604,0.0053364106855908,0.809705128183882,-4.21113492123178
"35","GB45708",413,228,227,191,106,133,80,95,61,139,151,100,1.10905356034727,4.44078707748559,2.9222768275363,0.011517174739764,0.809705128183882,-4.08260924350108
"36","GB45937",2476,2184,3822,1617,1327,1799,2669,1781,677,960,2168,724,0.770324948348918,7.98977414580418,2.95020156062828,0.0109071314640914,0.809705128183882,-4.22759576797597
"37","GB46180",93,52,90,47,82,94,78,74,28,37,59,52,0.577530608969844,3.26084019626049,3.99507987432955,0.00142681078727883,0.809705128183882,-4.05248246273471
"38","GB46181",14,10,19,7,7,12,8,9,4,5,9,6,0.759166466171549,0.466047267735099,2.94140559156803,0.0110957644896289,0.809705128183882,-4.45047328091841
"39","GB46186",12,8,6,4,9,11,42,21,10,9,17,11,-0.93143139129197,0.849002817406319,-3.52775642527756,0.00352839857656121,0.809705128183882,-4.38886243904867
"40","GB46281",11,16,29,22,18,12,9,2,2,5,12,2,1.90685631173635,0.483239697644249,4.08855333265729,0.00119273738110241,0.809705128183882,-4.37077244210324
"41","GB46294",46,29,32,44,36,42,24,14,1,3,16,46,1.75431297702344,1.63781623172276,3.53893469393853,0.00345231692775999,0.809705128183882,-4.33569098514318
"42","GB46306",127,99,112,102,182,208,248,256,142,156,216,283,-0.609926169873571,4.69468272640522,-2.89885002259878,0.012054821214061,0.809705128183882,-4.05708182686581
"43","GB46344",240,146,181,105,169,268,387,332,207,166,265,216,-0.439287563987668,5.02933414867552,-3.44212265616573,0.00417028396610852,0.809705128183882,-3.86543722579914
"44","GB46516",456,154,222,128,202,232,193,181,100,105,254,119,0.582069673972488,4.79022959779075,2.85543002341185,0.013117461082187,0.809705128183882,-4.05615463492087
"45","GB46557",143,11,218,132,536,328,0,10,1,2,5,49,5.22898239189995,1.91759183904746,3.88995539004906,0.00174688892243549,0.809705128183882,-4.31762503574788
"46","GB46558",91,299,295,99,349,186,11,51,32,323,29,35,2.48601440892139,3.82220739943792,3.52077961407097,0.00357674046648183,0.809705128183882,-4.07853422341967
"47","GB47029",682,382,761,520,763,676,670,544,196,149,651,230,0.940436855177101,6.14762620489379,3.9288084026645,0.00162081893358466,0.809705128183882,-3.79806728026116
"48","GB47047",62,40,49,34,31,62,94,94,56,37,130,54,-0.606734556300253,3.13685561533076,-2.88765923989045,0.0123203047570246,0.809705128183882,-4.25913366569719
"49","GB47081",777,597,801,421,749,690,940,1018,203,223,543,327,0.675192295665299,6.38690469044017,3.15081675330434,0.00737126348858662,0.809705128183882,-4.01800134267992
"50","GB47133",29,52,47,46,28,34,21,14,13,36,27,11,1.10013976051319,2.07227599388061,2.83605677383694,0.0136208146719528,0.809705128183882,-4.36916438750582
"51","GB47482",119,98,177,56,206,199,366,314,139,165,212,254,-0.727715834691018,4.73861382427825,-3.64070417075821,0.00283158154631878,0.809705128183882,-3.85118316157155
"52","GB47694",875,769,948,672,988,930,1160,876,414,434,720,344,0.611957927006258,6.78979219411679,3.42755378891123,0.00429066733580585,0.809705128183882,-4.00062261455169
"53","GB48299",200,130,179,104,144,268,368,278,132,146,278,235,-0.401186444245397,4.89109658628152,-3.31902810769598,0.00530462506271503,0.809705128183882,-3.91000122569948
"54","GB48311",170,100,246,88,168,214,422,249,154,170,235,196,-0.460239144295319,4.84783715494623,-2.87035821268506,0.0127421116793379,0.809705128183882,-4.04958947533036
"55","GB48923",669,347,446,252,371,943,1100,558,905,883,560,1222,-0.913988037911537,6.57840673508824,-2.87135512371833,0.012717425371955,0.809705128183882,-4.11497052753276
"56","GB48983",689,573,611,342,448,478,742,548,217,224,556,250,0.535397876665355,6.08055187367656,3.18556112148653,0.00688701718234639,0.809705128183882,-3.97317674789314
"57","GB49080",147,122,131,85,160,157,184,134,64,65,128,80,0.410680360795228,4.15748867787737,3.2424496576687,0.00616175344344903,0.809705128183882,-4.02506216553433
