"","ID","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40136",1418,200,3708,592,3748,2702,3298,19631,6878,15622,11898,10017,-2.4502165596297,8.86073837448611,-4.57199492326127,0.00047169513061311,0.304640648621127,-0.330051265892338
"2","GB40285",0,2,28,4,33,46,81,75,85,57,135,83,-2.72411316233401,1.72180694988943,-4.53348646375315,0.000506936435774606,0.304640648621127,-0.670407422394204
"3","GB40511",27,18,137,102,213,289,198,351,382,614,648,297,-1.50404731462365,4.54959384289122,-4.71370519213525,0.000362376141948928,0.304640648621127,0.187352735352563
"4","GB42307",36,23,180,85,173,125,111,297,385,429,408,260,-1.30539664048027,4.29482490098764,-4.5704551794692,0.000473054484569153,0.304640648621127,-0.0259565398537642
"5","GB42425",32,24,147,72,274,97,134,480,211,400,1003,556,-1.70498452169629,4.46550034042707,-4.83001022595007,0.000292399033721551,0.304640648621127,0.340659383392008
"6","GB44122",117,48,314,159,353,419,319,786,623,693,1111,586,-1.26754366626474,5.47162232813463,-5.63674417183645,6.92999719301689e-05,0.304640648621127,1.5113206746375
"7","GB45855",186,175,1087,263,934,922,753,2206,1710,2295,3155,1369,-1.51639113764967,6.82271055197703,-4.66576807589771,0.000396073891326258,0.304640648621127,0.0521335905509499
"8","GB46286",1447,560,8961,2899,16181,8262,12040,16867,19022,41411,24695,24523,-2.1654894134378,10.1662818459702,-4.71958903634815,0.000358449594919187,0.304640648621127,-0.342074390233396
"9","GB48079",992,569,5059,3030,14743,7289,6171,13026,18972,25626,28669,18604,-2.04357950726469,9.84845709223242,-4.7133886957932,0.000362588612018477,0.304640648621127,-0.297529530115142
"10","GB49147",75,78,190,67,326,219,191,394,350,367,569,418,-1.00231586937818,4.81420475559771,-4.54063228442139,0.000500197107595216,0.304640648621127,-0.0311830800930624
"11","GB50761",2490,600,9137,1801,33283,19116,21160,26934,41219,86887,94996,82660,-2.99445832569611,10.986656003223,-4.71678060696339,0.000360318257497995,0.304640648621127,-0.490807852907589
"12","GB51107",345,246,1714,512,1665,1359,1452,2179,2486,3669,4983,2940,-1.44913395942073,7.51409095923336,-5.52508708520276,8.41375515144372e-05,0.304640648621127,1.10850042338384
"13","GB51724",54,19,157,80,337,460,318,434,494,1029,795,557,-1.67109597036659,5.0116115700975,-4.7861688775497,0.000316968601370133,0.304640648621127,0.300219319943266
"14","GB51751",262,143,570,320,859,609,451,1151,1185,1100,2552,1480,-1.09203678360765,6.43735101393529,-5.16934834537166,0.000157897383812057,0.304640648621127,0.804381935787895
"15","GB53096",8,5,34,11,33,21,29,27,93,78,157,112,-1.72421688435512,2.05876712437928,-4.53214620360563,0.000508210862051719,0.304640648621127,-0.541681973304424
"16","GB53555",7,5,14,25,49,27,8,5,7,3,7,11,1.80727121915344,0.45120007563059,5.04798428389638,0.000196487164037845,0.304640648621127,-0.528518845731318
"17","GB47656",14,6,47,36,41,27,30,54,100,132,157,156,-1.499739118231,2.57324269058659,-4.42865705755012,0.000617318159304188,0.311615708730867,-0.524691023159393
"18","GB50537",48,37,277,135,422,242,281,354,484,594,529,487,-1.11834095329741,4.98395838033557,-4.45073674712704,0.000592167496645932,0.311615708730867,-0.173416227156593
"19","GB53888",606,242,1984,617,764,1848,2925,5740,2185,4698,3558,2577,-1.65663090533904,7.72157550640575,-4.4634171170424,0.000578203507817727,0.311615708730867,-0.326223726013757
"20","GB49653",367,183,611,374,941,758,673,812,848,1236,1655,1181,-0.637214532840654,6.47245701328182,-4.38833701152198,0.000666126451249526,0.31944093969671,-0.313184547346778
"21","GB49940",77,27,452,230,552,549,663,528,980,1382,2243,862,-1.70183646919939,5.83575973976015,-4.33179475028948,0.000741358608573409,0.338589067372741,-0.390053419800154
"22","GB41699",3,4,7,10,19,7,9,19,29,38,42,34,-1.36549101126742,0.840401580419587,-4.30410673957216,0.000781336640140245,0.340627259799322,-1.13070162981433
"23","GB46103",4,3,20,6,59,39,25,52,66,72,96,60,-1.54531963689845,1.8152013592366,-4.21334734262494,0.000928635510469035,0.387241007865587,-0.998341061183229
"24","GB46620",258,231,393,274,751,693,601,824,964,1405,1412,808,-0.843272285810669,6.28416306420275,-4.15994345597969,0.0010283595909279,0.394519873463579,-0.652612046529501
"25","GB55602",39,19,303,184,565,419,338,627,930,1329,1461,769,-1.79491877194295,5.47245934097066,-4.16594588291338,0.00101662304139281,0.394519873463579,-0.641665617193665
